x,y,z,is_fall
0.850662,0.007523,-0.561798,0
0.780258,-0.042252,-0.539261,0
0.797852,-0.009979,-0.563782,0
0.852478,0.038528,-0.606201,0
0.977585,0.0112,-0.585999,0
0.691956,0.031189,-0.616699,0
0.759674,-0.003098,-0.610214,0
0.891663,0.078506,-0.452316,0
0.905991,0.029465,-0.348801,0
0.936264,-0.041077,-0.381577,0
0.914963,-0.047531,-0.331879,0
0.927094,-0.028214,-0.323517,0
0.882492,-0.083038,-0.349258,0
0.945099,-0.07074,-0.303131,0
0.959854,-0.100525,-0.297073,0
0.98262,-0.08754,-0.292343,0
0.889832,-0.150818,-0.37262,0
0.891006,-0.21138,-0.186478,0
0.962479,-0.302399,-0.334991,0
0.959366,-0.329041,-0.324692,0
0.955643,-0.421722,-0.429657,0
0.851486,-0.47287,-0.25386,0
0.678482,-0.489792,-0.553772,0
0.506378,-0.569275,-0.409897,0
0.606293,-0.736511,-0.549973,0
0.491013,-0.817017,-0.321213,0
0.495987,-0.815277,-0.443298,0
0.439896,-0.860031,-0.394333,0
0.321915,-0.863235,-0.352997,0
0.345673,-0.890686,-0.41449,0
0.32457,-0.956665,-0.367081,0
0.139145,-0.847687,-0.29245,0
0.15239,-0.903046,-0.348221,0
0.08876,-0.720795,-0.409058,0
0.072693,-0.729324,-0.342331,0
0.162231,-1.097336,-0.53038,0
0.075729,-0.800873,-0.515259,0
-0.001892,-0.749542,-0.690277,0
0.105804,-0.84314,-0.55246,0
0.104172,-0.775665,-0.614441,0
0.125931,-0.728989,-0.647964,0
0.106018,-0.715912,-0.719604,0
0.149551,-0.691818,-0.71933,0
0.12027,-0.737671,-0.690781,0
0.124802,-0.690872,-0.696548,0
