x,y,z,is_fall
0.666687,-0.113724,-0.748581,0
0.65097,-0.121536,-0.762299,0
0.656387,-0.163361,-0.733734,0
0.582581,-0.120895,-0.730255,0
0.699997,-0.18277,-0.715347,0
0.693481,-0.164215,-0.764023,0
0.719467,-0.22496,-0.582764,0
0.693146,-0.229813,-0.627472,0
0.722931,-0.20192,-0.712982,0
0.72934,-0.254059,-0.5784,0
0.782578,-0.281967,-0.578308,0
0.835403,-0.39827,-0.554901,0
0.72261,-0.431824,-0.497025,0
0.670334,-0.736496,-0.356171,0
0.578568,-0.691895,-0.453049,0
0.497208,-0.810181,-0.321869,0
0.247391,-0.788605,-0.252548,0
0.374466,-0.925171,-0.621414,0
0.288116,-0.919647,-0.149246,0
0.203369,-0.892929,-0.22876,0
0.139694,-0.967804,-0.258545,0
0.081757,-0.935074,-0.218964,0
0.044357,-1.014603,-0.192291,0
0.107559,-0.97522,-0.20665,0
0.009995,-0.943436,0.009567,0
0.164444,-0.986572,-0.041153,0
0.266388,-0.974655,-0.047043,0
0.207504,-0.865723,-0.031662,0
0.279419,-0.765335,-0.124054,0
0.266113,-0.827545,-0.199493,0
0.322449,-0.909668,-0.26622,0
0.383606,-0.856659,-0.258438,0
0.397919,-0.882462,-0.249771,0
0.437714,-0.85202,-0.250885,0
0.243484,-0.806244,-0.226501,0
0.277618,-1.012466,-0.268417,0
0.235657,-0.993073,-0.31076,0
0.178024,-0.867935,-0.348175,0
0.232285,-0.92218,-0.373047,0
0.34407,-0.947021,-0.63588,0
-0.07579,-0.667053,-0.485916,0
-0.12883,-0.775238,-0.591644,0
-0.24086,-0.711411,-0.737686,0
-0.108139,-0.659546,-0.75029,0
-0.18277,-0.665115,-0.637939,0
-0.181076,-0.672546,-0.704468,0
