x,y,z,is_fall
0.703781,0.662857,-0.142532,0
0.730484,0.647278,-0.187515,0
0.750717,0.704529,-0.096252,0
0.768036,0.682678,-0.097046,0
0.686386,0.748856,-0.159988,0
0.764572,0.749084,-0.076767,0
0.650253,0.738052,-0.087494,0
0.687668,0.75,-0.032318,0
0.58223,0.731995,0.059677,0
0.641449,0.725296,-0.067078,0
0.676163,0.797821,-0.125076,0
0.581772,0.729919,-0.093552,0
0.548752,0.755676,-0.216217,0
0.583694,0.66687,-0.243134,0
0.56076,0.90892,-0.163422,0
0.659027,0.677551,-0.303467,0
0.619995,0.743683,-0.168274,0
0.623444,0.768799,-0.342484,0
0.601013,0.711853,-0.402512,0
0.699265,0.625763,-0.452301,0
0.559341,0.701935,-0.423096,0
0.484711,0.529831,-0.626282,0
0.458954,0.515091,-0.688522,0
0.251923,0.474365,-0.698212,0
0.378983,0.404251,-0.79097,0
0.049927,0.384979,-0.852066,0
-0.050873,0.426071,-1.066101,0
-0.062469,0.195755,-0.951019,0
-0.207718,-0.141159,-0.827545,0
-0.11554,-0.338852,-0.981094,0
-0.101227,-0.228378,-0.959976,0
-0.092575,-0.315781,-0.871048,0
0.015717,-0.422592,-0.859024,0
0.17218,-0.497696,-0.847534,0
0.047775,-0.350662,-0.919052,0
0.181473,-0.475891,-0.868439,0
