x,y,z,is_fall
-0.066483,-0.184341,-0.985519,0
-0.12532,-0.149811,-0.978912,0
-0.016022,-0.148712,-0.954971,0
-0.033844,-0.178452,-0.994278,0
-0.035828,-0.171677,-0.971069,0
-0.018097,-0.186218,-0.994888,0
-0.006027,-0.173599,-1.00087,0
-0.010269,-0.165924,-0.984344,0
-0.017944,-0.153397,-0.945663,0
-0.028091,-0.160385,-0.933594,0
-0.0271,-0.18576,-0.838623,0
-0.050522,-0.172699,-1.12027,0
-0.059479,-0.222748,-0.955124,0
-0.083481,-0.318039,-1.212677,0
-0.211121,-0.149033,-1.64859,0
-0.022583,-0.264267,-0.720688,0
0.028061,-0.072952,-0.198715,0
0.021698,-0.078262,-0.368805,0
-0.094025,-0.09938,-1.62439,0
-0.12587,-0.199158,-1.30748,0
0.048691,-0.208511,-0.755402,0
-0.100922,-0.050751,-1.03009,0
-0.085419,-0.198456,-0.959061,0
-0.101944,-0.174683,-1.04863,0
0.009155,-0.132324,-0.992584,0
-0.063034,-0.200653,-0.987579,0
-0.033905,-0.180603,-1.000366,0
-0.079529,-0.204681,-0.996765,0
