x,y,z,is_fall
-0.309189,-0.864365,-0.30983,0
-0.351181,-0.943939,-0.242096,0
-0.332993,-1.056015,-0.291916,0
-0.291061,-1.01091,-0.264282,0
-0.300812,-0.862457,-0.234818,0
-0.284241,-0.790283,-0.21402,0
-0.233154,-0.808548,-0.325073,0
-0.307846,-1.22908,-0.516464,0
-0.576385,-1.534561,-0.63121,0
-0.352661,-0.841736,0.009476,0
0.086899,0.132217,0.084183,0
-0.112335,-0.603638,-0.147644,0
-0.640015,-1.35318,-0.476501,0
-0.39711,-1.007446,-0.092804,0
-0.32579,-0.838776,-0.230713,0
-0.372665,-0.912247,-0.271606,0
-0.338837,-0.866913,-0.241104,0
-0.405472,-0.895996,-0.317444,0
-0.3423,-0.971298,-0.224579,0
-0.390564,-0.823975,-0.327652,0
-0.390182,-0.915054,-0.233246,0
-0.492126,-0.852173,-0.277191,0
-0.388794,-0.962448,-0.108444,0
-0.615402,-0.88829,-0.56131,0
-0.243774,-0.891052,-0.182327,0
-0.267883,-0.82959,-0.215607,0
-0.282272,-0.877228,-0.338745,0
-0.39827,-0.942322,-0.30835,0
-0.283707,-0.814438,-0.39209,0
-0.408066,-0.926346,-0.415771,0
-0.457016,-0.827179,-0.24971,0
-0.426834,-0.88858,-0.361862,0
-0.387695,-0.835281,-0.298157,0
-0.418106,-0.76915,-0.37587,0
-0.426331,-0.740051,-0.472687,0
-0.450897,-0.828796,-0.422974,0
-0.484024,-0.784363,-0.59433,0
-0.41095,-0.638428,-0.372391,0
-0.616196,-0.62468,-0.6521,0
-0.37468,-0.723846,-0.585983,0
-0.517197,-0.564377,-0.557693,0
-0.261551,-0.62648,-0.852127,0
0.214722,-0.844299,-0.040482,0
-0.064056,-0.816086,-0.636215,0
-0.428345,-0.775421,-0.616913,0
-0.198944,-0.808304,-0.502365,0
-0.061905,-0.778793,-0.440903,0
-0.088394,-0.926727,-0.415375,0
-0.146118,-0.953888,-0.484802,0
-0.177765,-0.843491,-0.55838,0
-0.131149,-0.873337,-0.668533,0
-0.037872,-0.921661,-0.567795,0
-0.238083,-0.784393,-0.595108,0
-0.414124,-0.715607,-0.626755,0
-0.41333,-0.864029,-0.462067,0
-0.308807,-0.898666,-0.394226,0
-0.443649,-0.85849,-0.454712,0
-0.461395,-0.648834,-0.629898,0
-0.334457,-0.587265,-0.681702,0
-0.23674,-0.553238,-0.765137,0
-0.144409,-0.503693,-0.767197,0
-0.073013,-0.454788,-0.798981,0
-0.022171,-0.381699,-0.846375,0
0.103119,-0.37056,-0.965576,0
-0.052094,-0.431366,-1.031403,0
-0.047913,-0.228409,-1.017502,0
-0.010452,-0.393326,-0.768997,0
0.065887,-0.436737,-0.792969,0
0.283371,-0.4328,-1.082489,0
0.387695,-0.533569,-0.768509,0
0.42926,-0.534332,-0.728134,0
