x,y,z,is_fall
0.477005,0.880524,-0.161087,0
0.454895,0.883728,-0.153366,0
0.468613,0.859161,-0.128387,0
0.434235,0.885193,-0.101883,0
0.429031,0.863998,-0.088013,0
0.471039,0.888626,-0.087891,0
0.482803,0.796951,-0.056427,0
0.539307,0.966873,-0.091736,0
0.515167,0.927124,-0.157394,0
0.421844,0.876175,-0.045776,0
0.459259,1.020798,-0.072189,0
0.310013,0.935623,-0.192276,0
0.388275,0.784485,-0.061859,0
0.466232,0.903778,-0.047012,0
0.486023,0.914963,-0.08876,0
0.402603,0.876373,-0.0811,0
0.397934,0.921906,-0.059509,0
0.433258,0.889313,-0.117477,0
0.406891,0.894577,-0.083923,0
0.406067,0.860611,-0.130005,0
0.320084,0.82663,-0.263733,1
0.368774,0.608154,-0.251205,1
0.300659,0.478836,-0.445511,1
0.191177,0.363846,-0.184708,1
0.291962,0.728027,-0.099228,1
0.616379,1.060181,-1.007202,1
0.582733,1.69014,-1.232208,1
0.844574,0.838562,-0.904327,1
-0.03244,-0.446304,-0.650452,1
-0.262619,-0.51001,-0.360443,1
-0.262405,-0.329529,0.069168,1
-2.142654,2.261749,-0.551041,1
0.504135,0.600357,-0.706589,1
-0.201813,0.98909,-0.328903,1
-0.138672,0.994873,-0.236923,1
-0.192383,1.001389,-0.16188,0
-0.260269,1.068893,0.013092,0
-0.235352,0.999771,-0.049927,0
-0.276489,1.013611,-0.146118,0
-0.193817,0.905701,-0.213455,0
-0.196365,0.964355,-0.198441,0
-0.211548,0.916748,-0.205612,0
-0.220947,0.952774,-0.193481,0
-0.232254,0.953598,-0.16629,0
-0.194138,0.954987,-0.16095,0
-0.179337,0.979691,-0.205475,0
-0.198135,0.915298,-0.105194,0
-0.203247,0.959503,-0.167892,0
-0.188766,0.941895,-0.18399,0
-0.19455,0.968277,-0.183136,0
-0.206543,0.971558,-0.175583,0
-0.171326,0.939346,-0.169632,0
-0.215942,0.997299,-0.208511,0
-0.27301,0.98114,-0.116379,0
-0.207794,0.956787,-0.158798,0
-0.212067,0.964661,-0.175385,0
-0.199463,0.940582,-0.20665,0
-0.12114,1.016037,-0.057266,0
-0.197769,0.990356,-0.131561,0
-0.178177,1.003204,-0.108154,0
-0.185532,0.915894,-0.118698,0
-0.18457,1.014236,-0.193085,0
-0.219254,0.941895,-0.202789,0
-0.179398,1.083908,-0.163651,0
-0.223511,0.931625,-0.190872,0
-0.245514,0.933838,-0.056931,0
-0.170471,0.962967,-0.150467,0
-0.229385,1.038986,-0.175903,0
-0.205765,1.00589,-0.10141,0
-0.14624,0.987091,-0.124054,0
-0.236145,0.978485,-0.183228,0
-0.281143,0.904739,-0.101883,0
-0.313828,0.93187,-0.092239,0
-0.293945,0.95047,-0.103165,0
-0.232864,0.939865,-0.075882,0
-0.230316,0.961395,-0.027542,0
-0.37265,1.023804,-0.0979,0
-0.259857,0.888641,-0.071136,0
-0.254379,0.85495,-0.082748,0
-0.310516,0.902512,-0.125183,0
-0.274506,0.97821,-0.130112,0
-0.243027,1.044678,-0.052185,0
-0.302155,0.916412,-0.297791,0
-0.256165,1.016205,-0.084274,0
-0.335892,0.880844,-0.140259,0
-0.164886,0.919312,-0.1698,0
-0.238174,1.010986,-0.243423,0
-0.24556,0.819168,-0.192703,0
-0.135406,0.87532,-0.352722,0
-0.268997,0.966949,-0.25145,0
-0.201431,0.878738,-0.391571,0
-0.242371,0.917969,-0.260056,0
-0.165421,1.005554,-0.306,0
-0.265274,0.914215,-0.322433,0
-0.249496,0.886765,-0.341385,0
-0.207245,0.95166,-0.356506,0
-0.244415,1.110107,-0.328384,0
-0.302567,0.895645,-0.325424,0
-0.150391,0.916504,-0.281342,0
-0.212189,1.039169,-0.311523,0
-0.174011,1.005783,-0.411514,0
-0.19136,0.684464,-0.421463,0
-0.254715,0.754532,-0.284012,0
-0.37706,0.764252,-0.404236,0
-0.358551,0.792084,-0.434143,0
-0.346893,0.748215,-0.553665,0
-0.400894,0.659409,-0.508041,0
-0.704529,0.679077,-0.829697,0
-0.495743,0.497803,-0.57666,0
-0.545273,0.420975,-0.591827,0
-0.768509,0.459427,-0.514679,0
-0.85997,0.444977,-0.474487,0
-0.89624,0.376892,-0.533264,0
-0.890656,0.228775,-0.311523,0
-1.000137,0.049225,-0.441849,0
-0.933304,-0.176254,-0.314163,0
-0.959229,-0.170868,-0.325241,0
-0.860916,-0.305481,-0.304764,0
-0.819443,-0.536545,-0.200653,0
-0.786423,-0.530899,-0.143433,0
-0.836517,-0.566864,-0.052811,0
-0.79213,-0.608612,-0.038727,0
-0.80513,-0.555069,-0.121338,0
-0.739563,-0.700439,0.123093,0
