time,x,y,z,TgF,is_fall
462.3,0.1016,0.2708,0.8538,0.9,0
462.4,0.2117,0.1983,0.8111,0.86,0
462.5,0.0969,0.261,0.8785,0.92,0
462.6,-0.0359,0.2781,1.0546,1.09,0
462.7,0.1018,0.1868,0.9352,0.96,0
462.8,0.0894,0.1782,0.9496,0.97,0
462.9,0.0308,0.2427,0.9925,1.02,0
463,0.0037,0.2417,0.9938,1.02,0
463.1,0.0286,0.2498,0.9417,0.97,0
463.2,0.0171,0.1851,0.9833,1,0
463.3,0.0212,0.2605,0.9881,1.02,0
463.4,0.0198,0.3631,0.9466,1.01,0
463.5,0.1817,0.25,1.0328,1.08,0
463.6,-0.0234,0.239,0.9991,1.03,0
463.7,0.0054,0.0623,1.1327,1.13,0
463.8,-0.1985,0.336,1.1708,1.23,0
463.9,-0.1038,0.4849,1.1236,1.23,0
464,-0.0823,0.4541,0.8978,1.01,0
464.1,-0.155,0.5635,0.9081,1.08,0
464.2,-0.2566,0.5696,0.7203,0.95,0
464.3,-0.21,0.6512,0.6326,0.93,0
464.4,-0.2344,0.7108,0.576,0.94,0
464.5,-0.3326,0.7921,0.5787,1.04,0
464.6,-0.3076,0.8045,0.5489,1.02,0
464.7,-0.2598,0.8375,0.4803,1,0
464.8,-0.2732,0.7598,0.3597,0.88,0
464.9,-0.4258,0.8719,0.344,1.03,0
465,-0.3633,0.8563,0.3775,1,0
465.1,-0.4349,0.8448,0.3579,1.02,0
465.2,-0.4229,0.8287,0.3055,0.98,0
465.3,-0.3091,0.6483,0.0068,0.72,0
465.4,-0.513,0.931,0.3836,1.13,0
465.5,-0.4258,0.9037,0.2896,1.04,0
465.6,-0.3999,0.9081,0.3365,1.05,0
465.7,-0.4493,0.9549,0.3062,1.1,0
465.8,-0.3894,0.8807,0.2276,0.99,0
465.9,-0.4424,0.888,0.2503,1.02,0
466,-0.4351,0.8844,0.2425,1.01,0
466.1,-0.4209,0.878,0.2471,1,0
466.2,-0.4139,0.8993,0.2583,1.02,0
466.3,-0.4519,0.8709,0.2459,1.01,0
466.4,-0.4466,0.8985,0.2576,1.04,0
466.5,-0.4202,0.8956,0.2527,1.02,0
466.6,-0.4297,0.8871,0.2398,1.01,0
466.7,-0.428,0.9024,0.2471,1.03,0
466.8,-0.4285,0.9068,0.2505,1.03,0
466.9,-0.4424,0.8856,0.2368,1.02,0
467,-0.43,0.8907,0.2476,1.02,0
467.1,-0.4173,0.919,0.2564,1.04,0
467.2,-0.4151,0.8841,0.25,1.01,0
467.3,-0.4217,0.9054,0.241,1.03,0
467.4,-0.427,0.8788,0.2412,1.01,0
467.5,-0.417,0.9383,0.2925,1.07,0
467.6,-0.4056,0.8429,0.2552,0.97,0
467.7,-0.4234,0.9061,0.249,1.03,0
467.8,-0.4393,0.8551,0.2371,0.99,0
467.9,-0.4351,0.8707,0.2608,1.01,0
468,-0.4651,0.9098,0.3008,1.07,0
468.1,-0.449,0.8851,0.2891,1.03,0
468.2,-0.4456,0.8809,0.2879,1.03,0
468.3,-0.4419,0.8612,0.253,1,0
468.4,-0.4385,0.8875,0.2737,1.03,0
468.5,-0.4688,0.8658,0.2615,1.02,0
468.6,-0.4441,0.8819,0.2827,1.03,0
468.7,-0.4461,0.8665,0.2688,1.01,0
468.8,-0.4261,0.8726,0.2791,1.01,0
468.9,-0.4554,0.8729,0.2722,1.02,0
469,-0.4595,0.8551,0.2644,1.01,0
469.1,-0.492,0.8621,0.2527,1.02,0
469.2,-0.492,0.8734,0.2764,1.04,0
469.3,-0.4593,0.9217,0.3321,1.08,0
469.4,-0.4168,0.9613,0.3714,1.11,0
469.5,-0.3955,0.8519,0.2129,0.96,0
469.6,-0.4197,0.868,0.2029,0.99,1
469.7,-0.4524,0.9232,0.2447,1.06,1
469.8,-0.4349,0.8119,0.2127,0.95,1
469.9,-0.4358,0.7735,0.1699,0.9,1
470,-0.2036,0.2454,0.1643,0.36,1
470.1,-0.0476,0.0103,0.0125,0.05,1
470.2,-0.0466,0.0125,0.0098,0.05,1
470.3,0.5745,2.248,-1.0738,2.56,1
470.4,-0.0127,-0.001,0.0029,0.01,1
470.5,-1.3031,-0.0305,1.988,2.38,1
470.6,-0.2293,0.2383,1.2067,1.25,1
470.7,-0.1638,0.1362,1.0086,1.03,1
470.8,-0.1734,0.1218,0.9928,1.02,1
470.9,-0.1758,0.125,0.9896,1.01,1
471,-0.1726,0.1223,0.992,1.01,1
471.1,-0.1763,0.1206,0.9957,1.02,1
471.2,-0.1743,0.1289,0.9947,1.02,1
471.3,-0.2049,0.1609,1.0389,1.07,1
471.4,-0.1712,0.1167,0.9647,0.99,1
471.5,-0.1736,0.1231,0.9979,1.02,0
471.6,-0.1795,0.1289,0.993,1.02,0
471.7,-0.1817,0.1265,0.9964,1.02,0
471.8,-0.1768,0.1238,0.9886,1.01,0
471.9,-0.1797,0.1284,0.9896,1.01,0
472,-0.1428,0.1548,0.972,0.99,0
472.1,-0.2078,0.1072,1.0055,1.03,0
472.2,-0.1961,0.1118,1.066,1.09,0
472.3,-0.2302,0.1602,0.9894,1.03,0
472.4,-0.1944,0.0906,1.0492,1.07,0
472.5,-0.2229,0.0142,0.9889,1.01,0
472.6,-0.1646,-0.187,1.0907,1.12,0
472.7,-0.3643,-0.272,1.0567,1.15,0
472.8,-0.295,-0.208,0.9911,1.05,0
472.9,-0.4644,-0.1983,0.9808,1.1,0
473,-0.6656,-0.1167,0.817,1.06,0
473.1,-0.5193,-0.1597,0.7037,0.89,0
473.2,-0.6978,-0.2207,0.6177,0.96,0
473.3,-0.742,-0.2361,0.5596,0.96,0
473.4,-0.8197,-0.1961,0.4373,0.95,0
473.5,-0.8778,-0.2803,0.4366,1.02,0
473.6,-0.9027,-0.3167,0.3533,1.02,0
473.7,-0.8932,-0.3179,0.377,1.02,0
473.8,-0.8343,-0.3015,0.388,0.97,0
473.9,-0.9269,-0.3208,0.3965,1.06,0
474,-0.8553,-0.3326,0.3919,1,0
474.1,-0.859,-0.2825,0.4034,0.99,0
474.2,-0.9273,-0.313,0.4158,1.06,0
474.3,-0.8192,-0.3037,0.3501,0.94,0
474.4,-0.877,-0.2945,0.3802,1,0
474.5,-0.8853,-0.2801,0.3343,0.99,0
474.6,-0.9837,-0.2954,0.408,1.11,0
474.7,-0.9691,-0.3177,0.3621,1.08,0
474.8,-0.8817,-0.3113,0.3155,0.99,0
474.9,-0.9735,-0.3311,0.3155,1.08,0
475,-0.8766,-0.282,0.2879,0.96,0
475.1,-0.9588,-0.282,0.2791,1.04,0
475.2,-0.9928,-0.3196,0.2676,1.08,0
475.3,-0.8394,-0.2967,0.23,0.92,0
475.4,-0.9286,-0.2588,0.2793,1,0
475.5,-0.9913,-0.2652,0.3516,1.08,0
475.6,-0.9669,-0.2364,0.3587,1.06,0
475.7,-0.9444,-0.1997,0.3196,1.02,0
475.8,-0.8746,-0.1663,0.2705,0.93,0
475.9,-0.9466,-0.2066,0.304,1.02,0
476,-0.9393,-0.1878,0.4063,1.04,0
476.1,-0.9391,-0.1897,0.3977,1.04,0
476.2,-0.9149,-0.1663,0.378,1,0
476.3,-0.9083,-0.1631,0.3782,1,0
476.4,-0.9286,-0.1631,0.3797,1.02,0
476.5,-0.8585,-0.1814,0.3797,0.96,0
476.6,-0.9522,-0.2281,0.3919,1.05,0
476.7,-0.9855,-0.239,0.3826,1.08,0
476.8,-0.9132,-0.2215,0.3724,1.01,0
476.9,-0.9146,-0.2288,0.406,1.03,0
477,-0.8419,-0.3286,0.3684,0.98,0
477.1,-1.0152,-0.2957,0.3689,1.12,0
477.2,-0.8985,-0.3255,0.2864,1,0
477.3,-0.8919,-0.3641,0.2503,1,0
477.4,-0.9537,-0.3826,0.2556,1.06,0
477.5,-0.9693,-0.3868,0.2886,1.08,0
477.6,-0.9798,-0.3184,0.2835,1.07,0
477.7,-0.9466,-0.3235,0.2376,1.03,0
477.8,-0.9405,-0.3247,0.2893,1.04,0
477.9,-0.954,-0.3243,0.2693,1.04,0
478,-0.9098,-0.2947,0.2049,0.98,0
478.1,-0.9452,-0.2967,0.2049,1.01,0
478.2,-0.954,-0.2544,0.2373,1.02,0
478.3,-0.9332,-0.294,0.2708,1.02,0
478.4,-0.9327,-0.2918,0.2871,1.02,0
478.5,-0.951,-0.2752,0.2659,1.03,0
478.6,-0.943,-0.2705,0.2608,1.02,0
478.7,-0.9352,-0.2561,0.2525,1,0
478.8,-0.9618,-0.2832,0.2415,1.03,0
478.9,-0.9544,-0.2871,0.2388,1.02,0
479,-0.9908,-0.2766,0.2188,1.05,0
479.1,-0.9637,-0.2813,0.1326,1.01,0
479.2,-0.9544,-0.2964,0.116,1.01,0
479.3,-0.9855,-0.3096,0.1436,1.04,0
479.4,-1.0094,-0.3203,0.1402,1.07,0
479.5,-0.9879,-0.3011,0.1475,1.04,0
479.6,-0.9618,-0.2781,0.1907,1.02,1
479.7,-0.9862,-0.2534,0.2334,1.04,1
479.8,-0.973,-0.2334,0.1807,1.02,1
479.9,-0.9657,-0.2044,0.2073,1.01,1
480,-0.504,-0.0889,0.0977,0.52,1
480.1,-0.0911,-0.0974,0.3286,0.35,1
480.2,-0.2285,0.0542,0.0054,0.23,1
480.3,-0.2657,0.0322,-0.0608,0.27,1
480.4,-6.4521,-2.8797,-3.8712,8.06,1
480.5,-0.0471,-0.0017,0.0039,0.05,1
480.6,-0.4383,-0.3738,-0.1917,0.61,1
480.7,0.3328,-0.1575,-1.5714,1.61,1
480.8,0.0391,0.0657,-1.0343,1.04,1
480.9,0.0635,0.0415,-0.9999,1,1
481,0.0574,0.0481,-0.9762,0.98,1
481.1,0.1365,0.0339,-0.9349,0.95,1
481.2,0.0503,0.0413,-0.9891,0.99,1
481.3,0.0325,0.1211,-0.9935,1,1
481.4,0.1492,0.1248,-1.1288,1.15,1
481.5,0.062,0.0447,-0.9552,0.96,0
481.6,0.2832,0.0894,-1.0572,1.1,0
481.7,0.0862,0.0679,-0.9906,1,0
481.8,-0.1658,0.0881,-0.9474,0.97,0
481.9,0.0789,0.1611,-1.0922,1.11,0
482,-0.1377,0.1582,-1.0245,1.05,0
482.1,-0.1143,0.335,-0.8712,0.94,0
482.2,-0.1604,0.4051,-0.8636,0.97,0
482.3,-0.6075,0.6549,-0.7227,1.15,0
482.4,-0.3062,0.7464,-0.542,0.97,0
482.5,-0.2981,0.9266,-0.3216,1.03,0
482.6,-0.7137,0.7305,-0.3106,1.07,0
482.7,-0.691,0.7325,-0.0801,1.01,0
482.8,-0.7293,0.701,0.0542,1.01,0
482.9,-0.7188,0.6749,0.1067,0.99,0
483,-0.6063,0.6461,0.1008,0.89,0
483.1,-0.7091,0.7105,0.1016,1.01,0
483.2,-0.8023,0.6568,0.2271,1.06,0
483.3,-0.8802,0.6895,0.3357,1.17,0
483.4,-0.6966,0.7857,0.239,1.08,0
483.5,-0.5201,0.7335,0.2664,0.94,0
483.6,-0.4974,0.7772,0.2527,0.96,0
483.7,-0.4747,0.8211,0.3084,1,0
483.8,-0.4351,0.8421,0.3391,1.01,0
483.9,-0.3619,0.8641,0.3072,0.99,0
484,-0.2959,0.8917,0.2742,0.98,0
484.1,-0.2964,0.9166,0.4161,1.05,0
484.2,-0.3057,0.9344,0.3848,1.06,0
484.3,-0.3587,0.9703,0.3081,1.08,0
484.4,-0.3338,0.8255,0.5074,1.02,0
484.5,-0.2786,0.912,0.3719,1.02,0
484.6,-0.1458,0.9037,0.2273,0.94,0
484.7,-0.1633,0.93,0.5125,1.07,0
484.8,0.0156,0.9278,0.2549,0.96,0
484.9,-0.0513,0.9889,0.2691,1.03,0
485,-0.0068,1.0165,0.1343,1.03,0
485.1,-0.0808,1.0409,0.1231,1.05,0
485.2,-0.082,1.0084,0.2708,1.05,0
485.3,-0.0325,0.9374,0.2351,0.97,0
485.4,0.1353,1.0174,0.25,1.06,0
485.5,0.148,1.0079,0.2261,1.04,0
485.6,0.0982,0.9925,0.261,1.03,0
485.7,0.3084,0.964,0.2964,1.05,0
485.8,0.3836,0.9828,0.2378,1.08,0
485.9,0.3968,0.8966,0.1948,1,0
486,0.3704,0.9395,0.1445,1.02,0
486.1,0.4163,0.9259,0.0471,1.02,0
486.2,0.4356,0.9386,0.03,1.04,0
486.3,0.4019,0.8795,-0.0344,0.97,0
486.4,0.4524,0.8836,-0.0469,0.99,0
486.5,0.4498,0.9139,0.0149,1.02,0
486.6,0.4881,0.9078,0.0273,1.03,0
486.7,0.4676,0.8976,0.0029,1.01,0
486.8,0.4585,0.8978,0.0742,1.01,0
486.9,0.4415,0.857,0.0706,0.97,0
487,0.4495,0.8907,0.0833,1,0
487.1,0.501,0.8914,-0.0029,1.02,0
487.2,0.5081,0.9081,-0.051,1.04,0
487.3,0.4493,0.9413,-0.0059,1.04,0
487.4,0.4712,0.8929,-0.0598,1.01,0
487.5,0.5013,0.8692,-0.0789,1.01,0
487.6,0.4908,0.9061,-0.0498,1.03,0
487.7,0.471,0.9122,-0.0803,1.03,0
487.8,0.4742,0.858,-0.0776,0.98,0
487.9,0.5284,0.835,-0.1025,0.99,0
488,0.4183,0.8726,-0.0217,0.97,0
488.1,0.4571,0.8829,0.1575,1.01,0
488.2,0.2505,1.0226,0.4473,1.14,0
488.3,0.2107,0.8502,0.3897,0.96,0
488.4,0.0452,0.8841,0.4617,1,0
488.5,-0.0249,0.8849,0.5423,1.04,0
488.6,-0.021,0.9093,0.4664,1.02,0
488.7,-0.125,0.9264,0.4214,1.03,0
488.8,-0.0435,0.8841,0.4517,0.99,0
488.9,-0.0762,0.9034,0.5115,1.04,0
489,-0.0989,0.8636,0.4786,0.99,0
489.1,-0.0671,0.8685,0.4898,1,0
489.2,-0.1509,0.9024,0.5176,1.05,0
489.3,-0.0337,0.8631,0.4996,1,0
489.4,-0.0574,0.8853,0.5135,1.03,0
489.5,-0.0491,0.8629,0.5232,1.01,0
489.6,-0.1165,0.8536,0.4918,0.99,1
489.7,-0.1145,0.8768,0.5337,1.03,1
489.8,-0.1289,0.8695,0.5367,1.03,1
489.9,-0.114,0.8939,0.5247,1.04,1
490,-0.073,0.8529,0.5179,1,1
490.1,-0.0203,0.7882,0.3936,0.88,1
490.2,-0.0063,0.0093,0.0073,0.01,1
490.3,-0.0383,0.0063,0.0103,0.04,1
490.4,-0.0347,0.0103,0.0051,0.04,1
490.5,-5.3472,6.4845,-1.2682,8.5,1
490.6,-0.1414,-0.0855,-0.0039,0.17,1
490.7,-0.1223,0.6636,-0.1714,0.7,1
490.8,-0.2632,0.461,-0.5281,0.75,1
490.9,-0.2073,0.3208,-1.0467,1.11,1
491,-0.2031,0.3284,-0.9127,0.99,1
491.1,-0.2078,0.3247,-0.9229,1,1
491.2,-0.2024,0.3277,-0.9205,1,1
491.3,-0.1883,0.3106,-0.9969,1.06,1
491.4,-0.2039,0.3326,-0.8936,0.98,1
491.5,-0.1885,0.3191,-0.9435,1.01,0
491.6,-0.2263,0.3272,-0.92,1,0
491.7,-0.2119,0.3318,-0.9417,1.02,0
491.8,-0.1719,0.3233,-0.93,1,0
491.9,-0.1988,0.2691,-0.9378,1,0
492,-0.3062,0.2569,-1.0143,1.09,0
492.1,-0.0393,0.1113,-0.921,0.93,0
492.2,0.1292,-0.0168,-1.0328,1.04,0
492.3,0.4559,0.0249,-1.0065,1.11,0
492.4,0.9811,-0.0549,-0.6849,1.2,0
492.5,1.182,-0.1196,-0.3789,1.25,0
492.6,1.2638,-0.0405,-0.0754,1.27,0
492.7,1.047,0.073,-0.0234,1.05,0
492.8,0.8375,0.2417,0.0967,0.88,0
492.9,0.9476,0.2442,0.179,0.99,0
493,0.8924,0.4229,0.1162,0.99,0
493.1,0.8507,0.5054,0.1025,0.99,0
493.2,0.7139,0.5528,0.1944,0.92,0
493.3,0.7447,0.5618,0.2317,0.96,0
493.4,0.8075,0.5445,0.2129,1,0
493.5,0.7335,0.6461,0.2473,1.01,0
493.6,0.7283,0.7154,0.2867,1.06,0
493.7,0.6534,0.7059,0.2989,1.01,0
493.8,0.6424,0.7826,0.2654,1.05,0
493.9,0.6199,0.7872,0.2569,1.03,0
494,0.4786,0.7447,0.2376,0.92,0
494.1,0.4986,0.796,0.2561,0.97,0
494.2,0.4234,0.8077,0.2063,0.93,0
494.3,0.3438,0.9061,0.2268,1,0
494.4,0.2769,0.9593,0.2852,1.04,0
494.5,0.3431,0.9115,0.3667,1.04,0
494.6,0.2136,0.9708,0.251,1.03,0
494.7,0.2014,0.9835,0.3018,1.05,0
494.8,0.1433,0.898,0.3509,0.97,0
494.9,0.1152,0.985,0.5252,1.12,0
495,0.0947,0.9923,0.3367,1.05,0
495.1,0.0256,0.869,0.2715,0.91,0
495.2,0.0696,0.9366,0.1658,0.95,0
495.3,0.0754,0.9625,0.2954,1.01,0
495.4,0.0176,1.0509,0.2644,1.08,0
495.5,-0.0039,0.9981,0.3076,1.04,0
495.6,0.0591,0.9908,0.0899,1,0
495.7,-0.085,0.9093,0.3606,0.98,0
495.8,-0.1926,0.996,0.2879,1.05,0
495.9,-0.1626,1.015,0.2578,1.06,0
496,-0.1922,0.951,0.2603,1,0
496.1,-0.0667,0.9049,0.0618,0.91,0
496.2,-0.1707,0.9818,0.2017,1.02,0
496.3,-0.1568,1.0277,0.2139,1.06,0
496.4,-0.1531,0.9855,0.2444,1.03,0
496.5,-0.1716,0.9845,0.0877,1,0
496.6,-0.2305,0.9874,0.1199,1.02,0
496.7,-0.2625,0.9781,0.0359,1.01,0
496.8,-0.3028,0.9957,-0.0059,1.04,0
496.9,-0.2605,1.0011,0.0339,1.03,0
497,-0.1865,0.996,0.0259,1.01,0
497.1,-0.4051,0.9337,-0.0547,1.02,0
497.2,-0.3719,0.9542,-0.1768,1.04,0
497.3,-0.4573,0.9364,-0.1287,1.05,0
497.4,-0.375,0.9466,-0.1509,1.03,0
497.5,-0.3641,0.933,-0.1436,1.01,0
497.6,-0.4573,0.9112,-0.1245,1.03,0
497.7,-0.4852,0.9471,-0.0483,1.07,0
497.8,-0.5003,0.9557,0.0271,1.08,0
497.9,-0.4554,0.8739,-0.0298,0.99,0
498,-0.4143,0.8763,-0.1162,0.98,0
498.1,-0.5882,0.8316,0.0332,1.02,0
498.2,-0.4871,0.8324,0.2102,0.99,0
498.3,-0.6715,0.8028,0.2576,1.08,0
498.4,-0.6859,0.7574,0.0977,1.03,0
498.5,-0.6634,0.8221,0.0938,1.06,0
498.6,-0.7218,0.744,0.1492,1.05,0
498.7,-0.6793,0.6785,0.1152,0.97,0
498.8,-0.8585,0.6746,0.0784,1.09,0
498.9,-0.8722,0.6063,0.0935,1.07,0
499,-0.8131,0.6014,0.0071,1.01,0
499.1,-0.776,0.587,-0.0435,0.97,0
499.2,-0.7757,0.5967,-0.0103,0.98,0
499.3,-0.8094,0.5843,-0.0098,1,0
499.4,-0.88,0.5801,0.0593,1.06,0
499.5,-0.8331,0.5723,0.0266,1.01,0
499.6,-0.8485,0.5748,0.0051,1.02,1
499.7,-0.8285,0.5272,-0.0024,0.98,1
499.8,-0.8128,0.6046,0.1506,1.02,1
499.9,-0.8448,0.6199,0.1973,1.07,1
500,-0.7806,0.6563,0.283,1.06,1
500.1,-0.6302,0.6995,0.3794,1.02,1
500.2,-0.5516,0.6212,0.408,0.93,1
500.3,-0.2373,0.5645,0.2173,0.65,1
500.4,-0.0117,0.0037,0.0171,0.02,1
500.5,-0.0127,0,0.0283,0.03,1
500.6,-0.0112,-0.0017,0.0486,0.05,1
500.7,-0.0085,-0.0457,0.074,0.09,1
500.8,0.3147,1.1937,1.268,1.77,1
500.9,0.2571,0.2976,0.9474,1.03,1
501,0.1135,0.2246,0.9703,1,1
501.1,0.1255,0.231,0.9681,1,1
501.2,0.1235,0.2378,0.9811,1.02,1
501.3,0.1216,0.2271,0.963,1,1
501.4,0.1267,0.2334,0.9745,1.01,1
501.5,0.1287,0.2324,0.9674,1,0
501.6,0.1238,0.2403,0.9791,1.02,0
501.7,0.1243,0.2349,0.9781,1.01,0
501.8,0.1228,0.2364,0.9772,1.01,0
501.9,0.1235,0.2351,0.9737,1.01,0
502,0.1199,0.2256,0.9476,0.98,0
502.1,0.1235,0.2334,0.9664,1,0
502.2,0.1316,0.2444,0.9842,1.02,0
502.3,0.1345,0.242,0.9869,1.03,0
502.4,0.1106,0.2234,0.9796,1.01,0
502.5,0.1553,0.2549,0.972,1.02,0
502.6,0.127,0.2429,0.9684,1.01,0
502.7,0.1301,0.2681,0.9032,0.95,0
502.8,0.0862,0.2327,0.9708,1,0
502.9,0.1782,0.312,0.9696,1.03,0
503,0.2769,0.1616,0.962,1.01,0
503.1,0.3868,0.2302,1.0467,1.14,0
503.2,0.3123,0.3662,1.0331,1.14,0
503.3,0.3448,0.461,0.8475,1.02,0
503.4,0.4275,0.5963,0.7191,1.03,0
503.5,0.3201,0.6973,0.6226,0.99,0
503.6,0.3521,0.679,0.5596,0.95,0
503.7,0.3938,0.7525,0.4815,0.98,0
503.8,0.535,0.7491,0.4065,1.01,0
503.9,0.5811,0.7713,0.3741,1.04,0
504,0.5408,0.7728,0.3758,1.02,0
504.1,0.3934,0.8548,0.4769,1.05,0
504.2,0.3496,0.8331,0.3826,0.98,0
504.3,0.3809,0.8429,0.2818,0.97,0
504.4,0.387,0.8751,0.2627,0.99,0
504.5,0.3865,0.8792,0.1775,0.98,0
504.6,0.4134,0.847,0.1746,0.96,0
504.7,0.3641,0.9034,0.1897,0.99,0
504.8,0.3274,0.9393,0.231,1.02,0
504.9,0.3035,0.9764,0.2132,1.04,0
505,0.294,0.9671,0.2019,1.03,0
505.1,0.3025,0.9364,0.1624,1,0
505.2,0.293,0.9833,0.1773,1.04,0
505.3,0.2827,0.9242,0.1492,0.98,0
505.4,0.2884,0.9535,0.1695,1.01,0
505.5,0.3157,0.9498,0.178,1.02,0
505.6,0.3438,0.9584,0.1966,1.04,0
505.7,0.3548,0.9833,0.1638,1.06,0
505.8,0.3997,0.9532,0.19,1.05,0
505.9,0.3296,1.0306,0.19,1.1,0
506,0.2129,0.983,0.2024,1.03,0
506.1,0.2061,0.9471,0.2356,1,0
506.2,0.2613,0.9102,0.3318,1,0
506.3,0.2928,0.9454,0.4122,1.07,0
506.4,0.2493,0.8995,0.3709,1,0
506.5,0.2791,0.8773,0.3311,0.98,0
506.6,0.3934,0.8287,0.3113,0.97,0
506.7,0.461,0.8739,0.2998,1.03,0
506.8,0.4937,0.7992,0.2747,0.98,0
506.9,0.5494,0.8238,0.2576,1.02,0
507,0.4256,0.858,0.3206,1.01,0
507.1,0.3882,0.8153,0.3689,0.98,0
507.2,0.3509,0.8648,0.4551,1.04,0
507.3,0.4073,0.8766,0.5113,1.09,0
507.4,0.313,0.9032,0.366,1.02,0
507.5,0.2381,0.9056,0.3523,1,0
507.6,0.3238,0.8319,0.326,0.95,0
507.7,0.229,0.9469,0.3789,1.05,0
507.8,0.2307,0.9776,0.3943,1.08,0
507.9,0.3728,0.8954,0.3709,1.04,0
508,0.2488,0.9098,0.385,1.02,0
508.1,0.2659,0.8783,0.3431,0.98,0
508.2,0.167,0.9505,0.4143,1.05,0
508.3,0.2146,0.8831,0.3374,0.97,0
508.4,0.1983,0.9127,0.3528,1,0
508.5,0.2114,0.9054,0.347,0.99,0
508.6,0.2268,0.9395,0.3836,1.04,0
508.7,0.2603,0.9146,0.3194,1,0
508.8,0.2744,0.9256,0.3462,1.03,0
508.9,0.2302,0.9332,0.2996,1.01,0
509,0.294,0.9015,0.3291,1,0
509.1,0.2991,0.9205,0.3289,1.02,0
509.2,0.2683,0.9203,0.3572,1.02,0
509.3,0.2937,0.8922,0.315,0.99,0
509.4,0.3211,0.8846,0.3369,1,0
509.5,0.3453,0.8958,0.3308,1.02,0
509.6,0.3662,0.8885,0.3272,1.02,1
509.7,0.3953,0.8678,0.3184,1.01,1
509.8,0.4007,0.8888,0.312,1.02,1
509.9,0.4173,0.8604,0.3157,1.01,1
510,0.3746,0.8243,0.3206,0.96,1
510.1,0.6722,0.6741,0.2698,0.99,1
510.2,0.6158,0.2481,0.022,0.66,1
510.3,-0.2027,0.0007,-0.0061,0.2,1
510.4,-0.1245,0.0391,-0.0562,0.14,1
510.5,-0.232,-0.0186,-0.0186,0.23,1
510.6,-0.3909,0.1011,-0.0122,0.4,1
510.7,-0.6397,0.6734,-0.0173,0.93,1
510.8,7.723,-2.9752,0.2805,8.28,1
510.9,0.5367,1.2206,0.1074,1.34,1
511,-0.4078,-0.1907,4.373,4.4,1
511.1,0.4151,0.4539,0.5892,0.85,1
511.2,0.2488,0.219,0.8495,0.91,1
511.3,0.2705,0.1885,0.9615,1.02,1
511.4,0.2747,0.1978,0.9491,1.01,1
511.5,0.2678,0.2061,0.9647,1.02,0
511.6,0.2808,0.2063,0.9469,1.01,0
511.7,0.2754,0.1963,0.9515,1.01,0
511.8,0.2571,0.1926,0.94,0.99,0
511.9,0.2708,0.1961,0.9151,0.97,0
512,0.295,0.2107,0.9588,1.03,0
512.1,0.2857,0.1148,0.9076,0.96,0
512.2,0.3118,0.198,0.9759,1.04,0
512.3,0.2974,0.1546,0.9671,1.02,0
512.4,0.4712,0.2989,1.0113,1.16,0
512.5,0.2466,0.0671,0.9425,0.98,0
512.6,0.1104,-0.0151,1.0367,1.04,0
512.7,0.1619,-0.0098,1.0514,1.06,0
512.8,-0.1467,-0.1409,0.9981,1.02,0
512.9,-0.2012,-0.2964,0.9789,1.04,0
513,-0.2471,-0.4837,0.9159,1.06,0
513.1,-0.2483,-0.6173,0.9256,1.14,0
513.2,-0.3345,-0.6573,0.9249,1.18,0
513.3,-0.4002,-0.5911,0.7852,1.06,0
513.4,-0.3909,-0.5325,0.7584,1.01,0
513.5,-0.5101,-0.4998,0.7154,1.01,0
513.6,-0.5579,-0.4395,0.6397,0.96,0
513.7,-0.5831,-0.4114,0.6236,0.95,0
513.8,-0.7237,-0.3724,0.5528,0.98,0
513.9,-0.6463,-0.3421,0.5921,0.94,0
514,-0.6431,-0.3633,0.5645,0.93,0
514.1,-0.7474,-0.3692,0.5149,0.98,0
514.2,-0.784,-0.3653,0.4842,0.99,0
514.3,-0.7884,-0.3084,0.409,0.94,0
514.4,-0.8897,-0.2837,0.3741,1.01,0
514.5,-0.9137,-0.3064,0.4344,1.06,0
514.6,-0.8831,-0.2901,0.46,1.04,0
514.7,-0.8797,-0.2654,0.4007,1,0
514.8,-0.9154,-0.2571,0.3741,1.02,0
514.9,-0.9085,-0.2234,0.3511,1,0
515,-0.9207,-0.221,0.3213,1,0
515.1,-0.8849,-0.221,0.303,0.96,0
515.2,-0.9371,-0.2259,0.3028,1.01,0
515.3,-0.9371,-0.2373,0.3218,1.02,0
515.4,-0.9132,-0.2246,0.3645,1.01,0
515.5,-0.9547,-0.2686,0.377,1.06,0
515.6,-0.9803,-0.2547,0.3658,1.08,0
515.7,-0.9315,-0.1778,0.3438,1.01,0
515.8,-0.8978,-0.1223,0.3233,0.96,0
515.9,-0.8905,-0.115,0.3394,0.96,0
516,-0.9122,-0.1228,0.4244,1.01,0
516.1,-0.8624,-0.095,0.4708,0.99,0
516.2,-0.8399,-0.0764,0.5193,0.99,0
516.3,-0.868,-0.0681,0.6048,1.06,0
516.4,-0.9144,-0.0271,0.5919,1.09,0
516.5,-0.6822,0.0251,0.5618,0.88,0
516.6,-0.7159,0.0654,0.6602,0.98,0
516.7,-0.7025,0.0913,0.7816,1.05,0
516.8,-0.7015,0.0964,0.7518,1.03,0
516.9,-0.5623,0.1538,0.668,0.89,0
517,-0.5779,0.1231,0.8272,1.02,0
517.1,-0.5811,0.1355,0.847,1.04,0
517.2,-0.647,0.1463,0.7955,1.04,0
517.3,-0.6553,0.1121,0.7862,1.03,0
517.4,-0.626,0.0891,0.7962,1.02,0
