time,gFx,gFy,gFz,TgF,is_fall
423.7,-0.19,0.0618,0.9925,1.01,0
423.8,-0.189,0.0671,0.9986,1.02,0
423.9,-0.1839,0.0689,0.9991,1.02,0
424,-0.1839,0.0615,0.9994,1.02,0
424.1,-0.1931,0.0598,0.9923,1.01,0
424.2,-0.1961,0.0606,1.0016,1.02,0
424.3,-0.1963,0.0632,0.9945,1.02,0
424.4,-0.1961,0.0588,0.9996,1.02,0
424.5,-0.1856,0.0596,0.9903,1.01,0
424.6,-0.1909,0.0596,0.9911,1.01,0
424.7,-0.1892,0.0576,0.9938,1.01,0
424.8,-0.1956,0.064,0.9957,1.02,0
424.9,-0.1919,0.0654,0.9889,1.01,0
425,-0.1924,0.062,0.9994,1.02,0
425.1,-0.1846,0.0652,0.9955,1.01,0
425.2,-0.1865,0.0615,0.996,1.02,0
425.3,-0.1836,0.0657,0.9984,1.02,0
425.4,-0.1878,0.0593,0.9916,1.01,0
425.5,-0.1892,0.062,0.9989,1.02,0
425.6,-0.1846,0.0615,0.9935,1.01,0
425.7,-0.197,0.0596,0.9928,1.01,0
425.8,-0.187,0.0671,0.9969,1.02,0
425.9,-0.1865,0.0635,0.9935,1.01,0
426,-0.1875,0.062,1.0003,1.02,0
426.1,-0.1873,0.063,0.994,1.01,0
426.2,-0.1887,0.0608,0.9991,1.02,0
426.3,-0.1897,0.0659,0.9991,1.02,0
426.4,-0.1922,0.0608,0.9972,1.02,0
426.5,-0.1841,0.0606,0.9906,1.01,0
426.6,-0.1973,0.0618,0.996,1.02,0
426.7,-0.1878,0.0649,0.9957,1.02,0
426.8,-0.1897,0.0637,0.9972,1.02,0
426.9,-0.1904,0.0632,0.9984,1.02,0
427,-0.1934,0.0642,0.995,1.02,0
427.1,-0.1873,0.064,0.992,1.01,0
427.2,-0.1902,0.0649,0.9913,1.01,0
427.3,-0.1873,0.0603,0.992,1.01,0
427.4,-0.1904,0.0623,0.994,1.01,0
427.5,-0.1961,0.0615,0.9911,1.01,0
427.6,-0.1914,0.0676,0.994,1.01,0
427.7,-0.1875,0.0635,0.9964,1.02,0
427.8,-0.1934,0.0603,0.994,1.01,0
427.9,-0.1883,0.0657,0.9933,1.01,0
428,-0.1875,0.063,0.9947,1.01,0
428.1,-0.1887,0.0637,0.9964,1.02,0
428.2,-0.1897,0.063,0.9981,1.02,0
428.3,-0.1817,0.0615,0.992,1.01,0
428.4,-0.1917,0.0642,1.0003,1.02,0
428.5,-0.1792,0.0684,0.9964,1.01,0
428.6,-0.1904,0.0615,0.9908,1.01,0
428.7,-0.1865,0.0623,0.9969,1.02,0
428.8,-0.189,0.0657,0.994,1.01,0
428.9,-0.1885,0.0615,0.9972,1.02,0
429,-0.188,0.0637,0.9947,1.01,0
429.1,-0.1878,0.0628,0.9942,1.01,0
429.2,-0.1868,0.0593,0.9935,1.01,0
429.3,-0.1885,0.0588,0.9889,1.01,0
429.4,-0.1926,0.0628,0.9962,1.02,0
429.5,-0.19,0.0625,0.9935,1.01,0
429.6,-0.1895,0.0606,0.9969,1.02,0
429.7,-0.1902,0.0603,0.9945,1.01,0
429.8,-0.1912,0.063,0.9969,1.02,0
429.9,-0.1895,0.0615,0.9945,1.01,0
430,-0.1922,0.0588,0.9938,1.01,0
430.1,-0.1956,0.0579,0.9974,1.02,0
430.2,-0.1836,0.0635,0.9999,1.02,0
430.3,-0.1885,0.0588,0.9955,1.01,0
430.4,-0.1865,0.0662,0.995,1.01,0
430.5,-0.1883,0.0601,0.9981,1.02,0
430.6,-0.1878,0.0625,0.9979,1.02,0
430.7,-0.1895,0.0615,0.996,1.02,0
430.8,-0.187,0.063,0.9933,1.01,0
430.9,-0.1912,0.0623,0.9989,1.02,0
431,-0.1878,0.0642,0.9955,1.02,0
431.1,-0.1924,0.0608,0.9938,1.01,0
431.2,-0.1912,0.0598,0.995,1.01,0
431.3,-0.1897,0.0596,0.995,1.01,0
431.4,-0.1904,0.0647,0.9955,1.02,0
431.5,-0.1917,0.0613,0.9923,1.01,0
431.6,-0.1895,0.063,0.9981,1.02,0
431.7,-0.1926,0.0596,0.9928,1.01,0
431.8,-0.1936,0.0576,0.9923,1.01,0
431.9,-0.188,0.0662,0.9991,1.02,0
432,-0.1902,0.061,0.9945,1.01,0
432.1,-0.1865,0.0615,0.9977,1.02,0
432.2,-0.1883,0.0615,0.9947,1.01,0
432.3,-0.19,0.0618,0.9955,1.02,0
432.4,-0.1914,0.0623,0.9977,1.02,0
432.5,-0.188,0.0598,0.993,1.01,0
432.6,-0.1892,0.0645,1.0021,1.02,0
432.7,-0.1914,0.0596,0.9935,1.01,0
432.8,-0.1919,0.0608,0.9928,1.01,0
432.9,-0.1939,0.0603,0.9972,1.02,0
433,-0.1936,0.0618,0.9962,1.02,0
433.1,-0.1895,0.0598,0.9977,1.02,0
433.2,-0.1929,0.0647,0.995,1.02,0
433.3,-0.1926,0.0615,0.9938,1.01,0
433.4,-0.1892,0.0645,0.9952,1.02,0
433.5,-0.1853,0.0625,0.9903,1.01,0
433.6,-0.1926,0.0591,0.992,1.01,0
433.7,-0.1875,0.0635,0.9977,1.02,0
433.8,-0.1904,0.062,0.995,1.01,0
433.9,-0.1975,0.0586,0.995,1.02,0
434,-0.1953,0.0601,0.9972,1.02,0
434.1,-0.1934,0.0613,0.9979,1.02,0
434.2,-0.1958,0.0625,0.9989,1.02,0
434.3,-0.19,0.0591,0.9977,1.02,0
434.4,-0.1897,0.0591,0.9962,1.02,0
434.5,-0.1912,0.0598,0.9957,1.02,0
434.6,-0.1892,0.0615,0.9923,1.01,0
434.7,-0.1939,0.061,0.9928,1.01,0
434.8,-0.1936,0.0598,0.9977,1.02,0
434.9,-0.1934,0.0608,0.9942,1.01,0
435,-0.1924,0.0637,0.996,1.02,0
435.1,-0.1939,0.0581,0.9933,1.01,0
435.2,-0.1919,0.0569,0.9933,1.01,0
435.3,-0.2002,0.061,0.9979,1.02,0
435.4,-0.1914,0.0635,0.993,1.01,0
435.5,-0.189,0.0591,0.9947,1.01,0
435.6,-0.1851,0.0657,0.9991,1.02,0
435.7,-0.1931,0.0637,0.9955,1.02,0
435.8,-0.1797,0.061,0.9938,1.01,0
435.9,-0.1931,0.0623,0.9923,1.01,0
436,-0.1843,0.0637,0.9952,1.01,0
436.1,-0.1809,0.0606,0.9928,1.01,0
436.2,-0.1926,0.0632,0.9918,1.01,0
436.3,-0.1841,0.0628,0.9967,1.02,0
436.4,-0.189,0.0613,0.9947,1.01,0
436.5,-0.1873,0.0593,0.9947,1.01,0
436.6,-0.1946,0.0576,0.995,1.02,0
436.7,-0.1902,0.0608,0.9981,1.02,0
436.8,-0.1907,0.0598,0.9925,1.01,0
436.9,-0.187,0.0632,0.9977,1.02,0
437,-0.1865,0.0606,0.9916,1.01,0
437.1,-0.1914,0.0579,0.9918,1.01,0
437.2,-0.189,0.0635,0.994,1.01,0
437.3,-0.1865,0.0642,0.9925,1.01,0
437.4,-0.1944,0.0591,0.9977,1.02,0
437.5,-0.1868,0.0591,0.9928,1.01,0
437.6,-0.1931,0.0581,0.9918,1.01,0
437.7,-0.2007,0.0584,0.9981,1.02,0
437.8,-0.1875,0.0628,0.9979,1.02,0
437.9,-0.1851,0.0603,0.9913,1.01,0
438,-0.188,0.0635,0.9938,1.01,0
438.1,-0.1856,0.0591,0.9881,1.01,0
438.2,-0.1851,0.0625,0.9867,1.01,0
438.3,-0.1787,0.0647,0.993,1.01,0
438.4,-0.1948,0.0559,0.9862,1.01,0
438.5,-0.1819,0.0613,0.9945,1.01,0
438.6,-0.1887,0.0623,0.9955,1.02,0
438.7,-0.1836,0.0591,0.9994,1.02,0
438.8,-0.1804,0.0608,0.9908,1.01,0
438.9,-0.1831,0.0615,0.993,1.01,0
439,-0.187,0.0603,0.996,1.02,0
439.1,-0.1873,0.0625,0.9947,1.01,0
439.2,-0.1861,0.0632,0.9957,1.01,0
439.3,-0.1821,0.0586,0.9859,1,0
439.4,-0.1973,0.0598,0.9969,1.02,0
439.5,-0.1883,0.0598,1.0006,1.02,0
439.6,-0.1917,0.0591,0.994,1.01,0
439.7,-0.188,0.0598,0.995,1.01,0
439.8,-0.1912,0.0601,0.9996,1.02,0
439.9,-0.1885,0.0625,0.9962,1.02,0
440,-0.1831,0.0647,0.995,1.01,0
440.1,-0.1868,0.0603,0.9964,1.02,0
440.2,-0.189,0.0623,0.996,1.02,0
440.3,-0.187,0.0649,0.9908,1.01,0
440.4,-0.1914,0.063,0.9989,1.02,0
440.5,-0.19,0.063,0.9986,1.02,0
440.6,-0.1948,0.0574,0.996,1.02,0
440.7,-0.1907,0.063,0.9986,1.02,0
440.8,-0.1919,0.0623,0.9928,1.01,0
440.9,-0.1873,0.064,0.9969,1.02,0
441,-0.1902,0.0615,0.9906,1.01,0
441.1,-0.1863,0.061,0.994,1.01,0
441.2,-0.1934,0.0615,0.993,1.01,0
441.3,-0.1926,0.0608,0.9906,1.01,0
441.4,-0.1988,0.0574,0.9991,1.02,0
441.5,-0.1926,0.0623,0.9942,1.01,0
441.6,-0.1953,0.0603,0.9952,1.02,0
441.7,-0.1936,0.0603,0.9928,1.01,0
441.8,-0.1917,0.061,0.992,1.01,0
441.9,-0.1785,0.0664,0.995,1.01,0
442,-0.1853,0.0654,0.9962,1.02,0
442.1,-0.1831,0.0625,0.9947,1.01,0
442.2,-0.1841,0.0654,0.9974,1.02,0
442.3,-0.1819,0.0606,0.995,1.01,0
442.4,-0.1883,0.0608,0.9999,1.02,0
442.5,-0.1819,0.0642,0.9972,1.02,0
442.6,-0.1868,0.0613,0.9947,1.01,0
442.7,-0.1858,0.0628,1.0006,1.02,0
442.8,-0.1834,0.0608,0.9886,1.01,0
442.9,-0.1892,0.0598,0.9916,1.01,0
443,-0.1907,0.0618,0.9999,1.02,0
443.1,-0.1865,0.0603,0.9977,1.02,0
443.2,-0.1904,0.0596,0.9911,1.01,0
443.3,-0.1873,0.0635,0.9962,1.02,0
443.4,-0.1843,0.0615,0.992,1.01,0
443.5,-0.1883,0.0632,0.9994,1.02,0
443.6,-0.1863,0.0623,0.992,1.01,0
443.7,-0.1878,0.0601,0.9913,1.01,0
443.8,-0.1883,0.0615,0.9935,1.01,0
443.9,-0.187,0.063,0.9955,1.01,0
444,-0.1826,0.0603,0.9979,1.02,0
444.1,-0.1853,0.064,0.993,1.01,0
444.2,-0.1856,0.0625,0.9964,1.02,0
444.3,-0.1873,0.0618,0.9935,1.01,0
444.4,-0.1885,0.063,0.994,1.01,0
444.5,-0.1909,0.0601,0.9977,1.02,0
444.6,-0.1902,0.061,0.9952,1.02,0
444.7,-0.1865,0.0659,0.9945,1.01,0
444.8,-0.1897,0.0628,0.996,1.02,0
444.9,-0.1919,0.0608,0.9955,1.02,0
445,-0.1939,0.064,1.0008,1.02,0
445.1,-0.1948,0.0588,0.9923,1.01,0
445.2,-0.1953,0.0576,1.0001,1.02,0
445.3,-0.1919,0.0606,0.9947,1.01,0
445.4,-0.1929,0.0603,0.9955,1.02,0
445.5,-0.1929,0.063,0.9894,1.01,0
445.6,-0.1904,0.0603,0.9986,1.02,0
445.7,-0.1909,0.0642,0.9952,1.02,0
445.8,-0.1919,0.0588,0.9962,1.02,0
445.9,-0.187,0.0603,0.9903,1.01,0
446,-0.1912,0.0615,0.9947,1.01,0
446.1,-0.1909,0.0603,0.994,1.01,0
446.2,-0.1924,0.0625,0.9977,1.02,0
446.3,-0.1912,0.0601,0.995,1.01,0
446.4,-0.1917,0.0601,0.9952,1.02,0
446.5,-0.1856,0.0649,1.0023,1.02,0
446.6,-0.1814,0.0623,0.9964,1.01,0
446.7,-0.1904,0.0632,0.9977,1.02,0
446.8,-0.1853,0.0615,0.9969,1.02,0
446.9,-0.1919,0.0642,0.9955,1.02,0
447,-0.1863,0.0628,0.9947,1.01,0
447.1,-0.1892,0.0613,0.9935,1.01,0
447.2,-0.1858,0.0635,0.9945,1.01,0
447.3,-0.187,0.0608,0.9928,1.01,0
447.4,-0.1892,0.0598,0.9925,1.01,0
447.5,-0.1878,0.0598,0.9908,1.01,0
447.6,-0.1902,0.0606,0.9957,1.02,0
447.7,-0.189,0.0586,0.995,1.01,0
447.8,-0.1851,0.061,0.9908,1.01,0
447.9,-0.1926,0.0598,0.9945,1.01,0
448,-0.1887,0.0637,0.996,1.02,0
448.1,-0.1917,0.0601,0.9923,1.01,0
448.2,-0.189,0.0579,0.9918,1.01,0
448.3,-0.2,0.0586,0.9974,1.02,0
448.4,-0.187,0.064,0.9986,1.02,0
448.5,-0.188,0.0635,0.9952,1.01,0
448.6,-0.1863,0.0642,0.9974,1.02,0
448.7,-0.188,0.061,0.9967,1.02,0
448.8,-0.1868,0.0613,0.9945,1.01,0
448.9,-0.1853,0.0625,0.9964,1.02,0
449,-0.1843,0.062,0.9923,1.01,0
449.1,-0.1853,0.0635,0.9977,1.02,0
449.2,-0.1858,0.063,0.994,1.01,0
449.3,-0.1904,0.0625,0.9967,1.02,0
449.4,-0.1873,0.061,0.9977,1.02,0
449.5,-0.189,0.0642,0.996,1.02,0
449.6,-0.1885,0.061,0.9928,1.01,0
449.7,-0.1863,0.0645,0.9979,1.02,0
449.8,-0.1861,0.0598,0.9952,1.01,0
449.9,-0.1895,0.061,0.994,1.01,0
450,-0.1892,0.063,1.0011,1.02,0
450.1,-0.1841,0.0657,0.9938,1.01,0
450.2,-0.1878,0.064,0.995,1.01,0
450.3,-0.1887,0.0618,0.9942,1.01,0
450.4,-0.1902,0.0642,0.9977,1.02,0
450.5,-0.1873,0.064,0.995,1.01,0
450.6,-0.1885,0.062,0.9952,1.01,0
450.7,-0.1892,0.064,0.996,1.02,0
450.8,-0.1875,0.0623,0.9972,1.02,0
450.9,-0.1885,0.0601,0.995,1.01,0
451,-0.189,0.0586,0.9898,1.01,0
451.1,-0.1907,0.0618,0.9918,1.01,0
451.2,-0.1904,0.064,0.9952,1.02,0
451.3,-0.1917,0.061,0.994,1.01,0
451.4,-0.1941,0.062,0.9933,1.01,0
451.5,-0.1944,0.0615,0.9947,1.02,0
451.6,-0.1878,0.0608,0.9952,1.01,0
451.7,-0.1929,0.0628,0.9972,1.02,0
451.8,-0.1917,0.0623,0.9964,1.02,0
451.9,-0.1941,0.0586,0.9942,1.01,0
452,-0.1953,0.061,0.9972,1.02,0
452.1,-0.1873,0.0618,0.9928,1.01,0
452.2,-0.1922,0.0608,0.9908,1.01,0
452.3,-0.187,0.063,0.9918,1.01,0
452.4,-0.1883,0.0593,0.9933,1.01,0
452.5,-0.19,0.0618,0.9933,1.01,0
452.6,-0.1909,0.0632,0.9933,1.01,0
452.7,-0.1931,0.061,0.995,1.02,0
452.8,-0.1917,0.062,0.9933,1.01,0
452.9,-0.1931,0.0588,0.9955,1.02,0
453,-0.1948,0.0596,0.9933,1.01,0
453.1,-0.1939,0.0637,0.9957,1.02,0
453.2,-0.1953,0.0596,0.9945,1.02,0
453.3,-0.1956,0.0615,0.9942,1.02,0
453.4,-0.1926,0.061,0.9947,1.02,0
453.5,-0.1939,0.0588,0.9964,1.02,0
453.6,-0.1956,0.0591,0.994,1.01,0
453.7,-0.2007,0.0581,0.9962,1.02,0
453.8,-0.19,0.063,0.9933,1.01,0
453.9,-0.1926,0.0596,0.9962,1.02,0
454,-0.1939,0.0588,1.0013,1.02,0
454.1,-0.1951,0.0606,0.9967,1.02,0
454.2,-0.1897,0.0571,0.9947,1.01,0
454.3,-0.1941,0.0584,0.9952,1.02,0
454.4,-0.1926,0.0586,0.9991,1.02,0
454.5,-0.1948,0.0596,0.9952,1.02,0
454.6,-0.197,0.0601,1.0013,1.02,0
454.7,-0.1963,0.061,0.9994,1.02,0
454.8,-0.1897,0.0586,0.9918,1.01,0
454.9,-0.1873,0.0606,0.9955,1.01,0
455,-0.1887,0.0623,0.9974,1.02,0
455.1,-0.1887,0.0606,0.9991,1.02,0
455.2,-0.1907,0.0615,0.9972,1.02,0
455.3,-0.1861,0.0613,0.9994,1.02,0
455.4,-0.1953,0.0603,0.9996,1.02,0
455.5,-0.1843,0.0569,0.9955,1.01,0
455.6,-0.1926,0.0574,0.9977,1.02,0
455.7,-0.19,0.0625,0.9974,1.02,0
455.8,-0.1907,0.0591,0.9972,1.02,0
455.9,-0.1904,0.0552,0.9955,1.02,0
456,-0.188,0.0574,0.996,1.02,0
456.1,-0.1863,0.0625,0.9952,1.01,0
456.2,-0.1858,0.0632,0.9996,1.02,0
456.3,-0.187,0.0591,0.9962,1.02,0
456.4,-0.1883,0.0618,0.9901,1.01,0
456.5,-0.1936,0.0593,0.9964,1.02,0
456.6,-0.1924,0.064,0.9991,1.02,0
456.7,-0.1875,0.0562,0.9933,1.01,0
456.8,-0.1875,0.0601,0.9903,1.01,0
456.9,-0.1892,0.0586,0.993,1.01,0
457,-0.1966,0.0571,0.992,1.01,0
457.1,-0.1902,0.0667,0.9925,1.01,0
457.2,-0.1936,0.0625,0.9955,1.02,0
457.3,-0.188,0.0593,0.9916,1.01,0
457.4,-0.1868,0.0652,0.9999,1.02,0
457.5,-0.1863,0.0593,0.9938,1.01,0
457.6,-0.1856,0.0625,1.0006,1.02,0
457.7,-0.1851,0.0586,0.994,1.01,0
457.8,-0.1878,0.0623,1.0045,1.02,0
457.9,-0.1839,0.0645,0.996,1.01,0
458,-0.1936,0.0584,0.9942,1.01,0
458.1,-0.1885,0.0632,1.0011,1.02,0
458.2,-0.188,0.0601,0.9972,1.02,0
458.3,-0.1953,0.0593,1.0067,1.03,0
458.4,-0.187,0.0632,0.996,1.02,0
458.5,-0.1892,0.0579,0.9967,1.02,0
458.6,-0.1843,0.0637,0.9952,1.01,0
458.7,-0.1839,0.0564,0.9898,1.01,0
458.8,-0.1863,0.0625,0.9928,1.01,0
458.9,-0.187,0.0608,0.9906,1.01,0
459,-0.1856,0.0591,0.9957,1.01,0
459.1,-0.1887,0.0606,0.993,1.01,0
459.2,-0.1868,0.0628,0.9964,1.02,0
459.3,-0.1917,0.0584,0.9969,1.02,0
459.4,-0.1897,0.0603,0.9935,1.01,0
459.5,-0.1966,0.0623,1.0033,1.02,0
459.6,-0.1831,0.0645,0.995,1.01,0
459.7,-0.1926,0.0637,1.0018,1.02,0
459.8,-0.1863,0.0606,0.9942,1.01,0
459.9,-0.1917,0.0613,1.0008,1.02,0
460,-0.1819,0.0623,0.9918,1.01,0
460.1,-0.1846,0.061,0.995,1.01,0
460.2,-0.1883,0.0608,0.9945,1.01,0
460.3,-0.1868,0.0628,0.9986,1.02,0
460.4,-0.1839,0.061,0.9896,1.01,0
460.5,-0.1809,0.0632,0.9933,1.01,0
460.6,-0.1907,0.0606,0.994,1.01,0
460.7,-0.1873,0.0566,0.993,1.01,0
460.8,-0.187,0.0649,0.9945,1.01,0
460.9,-0.1909,0.0596,0.9901,1.01,0
461,-0.1902,0.0606,0.9962,1.02,0
461.1,-0.1907,0.0618,0.9935,1.01,0
461.2,-0.1922,0.0564,0.9913,1.01,0
461.3,-0.1929,0.0632,0.9938,1.01,0
461.4,-0.1878,0.0613,0.9874,1.01,0
461.5,-0.1795,0.0615,0.9896,1.01,0
461.6,-0.1851,0.063,0.9911,1.01,0
461.7,-0.1846,0.0606,1.0003,1.02,0
461.8,-0.1861,0.0591,0.9969,1.02,0
461.9,-0.1829,0.0615,0.9984,1.02,0
462,-0.1792,0.0632,0.9964,1.01,0
462.1,-0.1836,0.0628,0.9938,1.01,0
462.2,-0.1841,0.0608,0.993,1.01,0
462.3,-0.1912,0.0632,0.9962,1.02,0
462.4,-0.1878,0.0608,1.0028,1.02,0
462.5,-0.1799,0.0574,0.9886,1.01,0
462.6,-0.1917,0.0603,0.9969,1.02,0
462.7,-0.1924,0.061,0.9984,1.02,0
462.8,-0.1944,0.0615,0.9967,1.02,0
462.9,-0.1875,0.0623,0.9972,1.02,0
463,-0.1843,0.0601,0.9901,1.01,0
463.1,-0.1909,0.0608,0.9999,1.02,0
463.2,-0.1831,0.0593,0.9898,1.01,0
463.3,-0.1895,0.0606,0.9962,1.02,0
463.4,-0.1829,0.064,0.9913,1.01,0
463.5,-0.1831,0.0606,0.9945,1.01,0
463.6,-0.1839,0.0608,0.9938,1.01,0
463.7,-0.1824,0.0618,0.9947,1.01,0
463.8,-0.1839,0.0613,0.9974,1.02,0
463.9,-0.1841,0.0598,0.9947,1.01,0
464,-0.1851,0.0635,0.9957,1.01,0
464.1,-0.1861,0.0603,0.9962,1.02,0
464.2,-0.1817,0.0613,0.9974,1.02,0
464.3,-0.19,0.063,0.9969,1.02,0
464.4,-0.1848,0.0608,0.9964,1.02,0
464.5,-0.1865,0.064,0.9925,1.01,0
464.6,-0.1861,0.061,0.9957,1.01,0
464.7,-0.189,0.0637,0.996,1.02,0
464.8,-0.1883,0.0615,0.996,1.02,0
464.9,-0.1909,0.0576,0.9974,1.02,0
465,-0.1868,0.0603,0.9967,1.02,0
465.1,-0.1861,0.0596,0.9918,1.01,0
465.2,-0.1909,0.063,0.9945,1.01,0
465.3,-0.1887,0.0608,0.9955,1.02,0
465.4,-0.1897,0.0606,0.9938,1.01,0
465.5,-0.1907,0.061,0.9935,1.01,0
465.6,-0.1861,0.0603,0.996,1.01,0
465.7,-0.1909,0.0623,0.9974,1.02,0
465.8,-0.189,0.0584,0.996,1.02,0
465.9,-0.1902,0.0596,0.993,1.01,0
466,-0.2005,0.0576,0.9962,1.02,0
466.1,-0.1856,0.0662,0.9918,1.01,0
466.2,-0.1919,0.0601,0.9942,1.01,0
466.3,-0.1883,0.0618,0.9928,1.01,0
466.4,-0.1904,0.0635,0.9952,1.02,0
466.5,-0.1922,0.0615,0.9979,1.02,0
466.6,-0.1917,0.0645,0.9957,1.02,0
466.7,-0.1929,0.0608,0.9964,1.02,0
466.8,-0.1895,0.061,0.995,1.01,0
466.9,-0.1934,0.061,1.003,1.02,0
467,-0.1931,0.0603,0.9911,1.01,0
467.1,-0.1944,0.061,0.9996,1.02,0
467.2,-0.1958,0.0593,0.9972,1.02,0
467.3,-0.1887,0.0608,0.9986,1.02,0
467.4,-0.1924,0.0598,0.9947,1.01,0
467.5,-0.19,0.0601,1.0001,1.02,0
467.6,-0.1904,0.0591,0.9967,1.02,0
467.7,-0.1885,0.0618,0.9942,1.01,0
467.8,-0.1946,0.0596,0.9991,1.02,0
467.9,-0.1895,0.0642,0.9945,1.01,0
468,-0.1912,0.0615,0.9957,1.02,0
468.1,-0.1914,0.0615,0.9969,1.02,0
468.2,-0.1922,0.0608,0.9952,1.02,0
468.3,-0.1902,0.0606,0.995,1.01,0
468.4,-0.19,0.062,0.9952,1.02,0
468.5,-0.189,0.0628,0.9947,1.01,0
468.6,-0.1885,0.062,0.9945,1.01,0
468.7,-0.1875,0.0618,0.9908,1.01,0
468.8,-0.1941,0.0579,0.9955,1.02,0
468.9,-0.1958,0.0623,0.9974,1.02,0
469,-0.1919,0.0625,0.9957,1.02,0
469.1,-0.1963,0.0598,0.9989,1.02,0
469.2,-0.1902,0.061,0.9955,1.02,0
469.3,-0.1946,0.0606,0.9947,1.02,0
469.4,-0.1936,0.0647,0.9972,1.02,0
469.5,-0.1887,0.0601,0.9955,1.01,0
469.6,-0.1939,0.0579,0.9935,1.01,0
469.7,-0.1929,0.0606,0.9938,1.01,0
469.8,-0.1914,0.0601,0.9972,1.02,0
469.9,-0.1929,0.0606,0.996,1.02,0
470,-0.1875,0.061,0.9938,1.01,0
470.1,-0.1912,0.0579,0.9925,1.01,0
470.2,-0.1934,0.0598,0.992,1.01,0
470.3,-0.1985,0.0603,0.9989,1.02,0
470.4,-0.1895,0.0618,0.9938,1.01,0
470.5,-0.1892,0.0601,0.9974,1.02,0
470.6,-0.1875,0.0615,0.996,1.02,0
470.7,-0.188,0.0596,0.9933,1.01,0
470.8,-0.1883,0.0635,0.9986,1.02,0
470.9,-0.1902,0.0606,0.9938,1.01,0
471,-0.1865,0.0613,0.9969,1.02,0
471.1,-0.1841,0.0613,0.9969,1.02,0
471.2,-0.1831,0.0618,0.995,1.01,0
471.3,-0.1875,0.063,1.0008,1.02,0
471.4,-0.1868,0.0593,0.9942,1.01,0
471.5,-0.1868,0.0603,0.9969,1.02,0
471.6,-0.1914,0.0615,0.993,1.01,0
471.7,-0.1875,0.0613,0.994,1.01,0
471.8,-0.1939,0.0603,0.996,1.02,0
471.9,-0.1917,0.0593,0.994,1.01,0
472,-0.1956,0.0596,0.9908,1.01,0
472.1,-0.1885,0.0632,0.9986,1.02,0
472.2,-0.1902,0.0606,0.9891,1.01,0
472.3,-0.1883,0.0593,0.9986,1.02,0
472.4,-0.19,0.0615,0.9947,1.01,0
472.5,-0.188,0.0606,0.995,1.01,0
472.6,-0.1934,0.0618,0.992,1.01,0
472.7,-0.1868,0.0613,1.0001,1.02,0
472.8,-0.1948,0.0628,0.9984,1.02,0
472.9,-0.1843,0.0664,0.9952,1.01,0
473,-0.1939,0.0615,0.9923,1.01,0
473.1,-0.1887,0.0632,0.9977,1.02,0
473.2,-0.1939,0.0625,0.994,1.01,0
473.3,-0.1904,0.0637,0.9969,1.02,0
473.4,-0.1917,0.0645,0.9942,1.01,0
473.5,-0.1924,0.0637,0.9957,1.02,0
473.6,-0.1917,0.0598,0.9945,1.01,0
473.7,-0.1909,0.0623,0.9938,1.01,0
473.8,-0.1917,0.0618,0.995,1.02,0
473.9,-0.1934,0.0615,0.9955,1.02,0
474,-0.1939,0.0637,0.9928,1.01,0
474.1,-0.1936,0.0632,0.9947,1.02,0
474.2,-0.1961,0.0628,0.9955,1.02,0
474.3,-0.1919,0.0628,0.9908,1.01,0
474.4,-0.1951,0.061,0.9942,1.02,0
474.5,-0.1934,0.0637,0.9955,1.02,0
474.6,-0.2029,0.062,0.9942,1.02,0
474.7,-0.1936,0.0664,0.9977,1.02,0
474.8,-0.1929,0.064,0.9955,1.02,0
474.9,-0.1924,0.0598,0.9977,1.02,0
475,-0.1948,0.0637,0.9974,1.02,0
475.1,-0.1961,0.0632,0.9969,1.02,0
475.2,-0.1934,0.0625,0.9908,1.01,0
475.3,-0.1922,0.0635,0.9913,1.01,0
475.4,-0.1961,0.0632,0.996,1.02,0
475.5,-0.1924,0.0659,0.9977,1.02,0
475.6,-0.1926,0.062,0.994,1.01,0
475.7,-0.1926,0.0628,0.996,1.02,0
475.8,-0.1919,0.0635,0.9923,1.01,0
475.9,-0.1892,0.0632,0.9952,1.02,0
476,-0.1909,0.0637,0.9928,1.01,0
476.1,-0.1865,0.0649,0.996,1.02,0
476.2,-0.1929,0.0654,0.9898,1.01,0
476.3,-0.1895,0.0598,0.9964,1.02,0
476.4,-0.1929,0.063,0.9916,1.01,0
476.5,-0.1944,0.0588,0.9928,1.01,0
476.6,-0.1868,0.0671,0.9969,1.02,0
476.7,-0.1839,0.0684,1.0006,1.02,0
476.8,-0.187,0.0652,1.0011,1.02,0
476.9,-0.1875,0.0625,0.9974,1.02,0
477,-0.1865,0.0628,0.9952,1.01,0
477.1,-0.1897,0.0632,0.9962,1.02,0
477.2,-0.1922,0.063,0.9942,1.01,0
477.3,-0.1892,0.062,0.9964,1.02,0
477.4,-0.1853,0.0649,0.9947,1.01,0
477.5,-0.197,0.0601,0.9908,1.01,0
477.6,-0.1929,0.0635,0.996,1.02,0
477.7,-0.1934,0.0613,0.9967,1.02,0
477.8,-0.1922,0.0623,0.993,1.01,0
477.9,-0.1946,0.0598,0.996,1.02,0
478,-0.1909,0.0632,0.994,1.01,0
478.1,-0.1956,0.0625,0.992,1.01,0
478.2,-0.1878,0.0642,0.994,1.01,0
478.3,-0.2022,0.0667,1.0018,1.02,0
478.4,-0.1902,0.0547,0.9964,1.02,0
478.5,-0.1939,0.0566,0.9952,1.02,0
478.6,-0.2014,0.0562,0.9979,1.02,0
