time,x,y,z,TgF,is_fall
45.7,0.586943303,-0.188493383,0.830346912,1.034170291,0
45.8,0.591950598,-0.157417136,0.822285688,1.025348437,0
45.9,0.596406695,-0.150665035,0.772487586,0.987490744,0
46,0.573728105,-0.177730623,0.793533459,0.995212271,0
46.1,0.56214828,-0.18702905,0.800658204,0.996014113,0
46.2,0.572881767,-0.170562542,0.774315291,0.978186725,0
46.3,0.598998218,-0.167742957,0.822879135,1.031536056,0
46.4,0.603418715,-0.138169502,0.813515152,1.022258216,0
46.5,0.582134862,-0.11303306,0.861057231,1.04550324,0
46.6,0.534809426,-0.144698982,0.854258206,1.018192516,0
46.7,0.436556848,-0.140211044,0.881644271,0.993749284,0
46.8,0.352147396,-0.189884789,0.951243012,1.031953143,0
46.9,0.30227693,-0.157255738,0.970976687,1.029026937,0
47,0.219023521,-0.171232855,0.883773323,0.926470334,0
47.1,0.2568664,-0.138511575,0.96425854,1.007452399,0
47.2,0.329837073,-0.038476601,0.853284243,0.9156238,0
47.3,0.430935244,-0.18576475,0.954091259,1.063251549,0
47.4,0.305578772,-0.061793028,0.877541404,0.931276371,0
47.5,0.214551242,-0.09700576,1.102561582,1.127423787,0
47.6,0.323621035,-0.103745322,1.160930095,1.209649681,0
47.7,0.238366735,-0.154792501,1.091097777,1.127507773,0
47.8,0.296958994,-0.119181227,1.096079723,1.141831672,0
47.9,0.315857578,-0.166418588,0.988255227,1.050766173,0
48,0.369638489,-0.130806681,0.939384126,1.01793199,0
48.1,0.389860129,0.018622737,0.969203927,1.044841605,0
48.2,0.423230821,-0.00423413,0.889081486,0.984686826,0
48.3,0.502923087,-0.060896631,0.844647903,0.984921373,0
48.4,0.515446812,-0.107368101,0.820904393,0.975242199,0
48.5,0.532141769,-0.109382105,0.808205984,0.973825559,0
48.6,0.536908221,-0.156130965,0.802221421,0.977858131,0
48.7,0.719991227,-0.151917829,0.804058165,1.089943084,0
48.8,0.657307164,-0.085550831,0.767667348,1.014241002,0
48.9,0.624658285,-0.111850793,0.75218455,0.984118982,0
49,0.665511392,-0.120346612,0.726200149,0.992348415,0
49.1,0.706280108,-0.134507939,0.75761522,1.044463881,0
49.2,0.737241249,-0.141738191,0.726867137,1.044964214,0
49.3,0.758314668,-0.087663299,0.707518828,1.040821253,0
49.4,0.788229557,-0.106817722,0.702332369,1.061125165,0
49.5,0.775076026,-0.135903188,0.705402925,1.056790334,0
49.6,0.727247839,-0.174311333,0.694869187,1.020841343,0
49.7,0.72106066,-0.173362689,0.653483497,0.988445132,0
49.8,0.741334821,-0.164050753,0.611296415,0.974768318,0
49.9,0.79521364,-0.13729945,0.636159131,1.027576913,0
50,0.726377867,-0.119021013,0.571696718,0.932002116,0
50.1,0.905933696,-0.103010054,0.610907217,1.097512898,0
50.2,0.885221791,-0.098679349,0.61461805,1.082178627,0
50.3,0.924620277,-0.046303635,0.596060462,1.101069824,0
50.4,0.805976298,-0.027898402,0.506684468,0.952420739,0
50.5,0.871979545,-0.094422944,0.480719881,1.000177796,0
50.6,0.851110455,-0.134680612,0.647953056,1.078133126,0
50.7,0.870352438,-0.07550162,0.448479559,0.982012106,0
50.8,0.903659784,-0.075574273,0.51353456,1.042127737,0
50.9,0.870073333,-0.093663547,0.513380943,1.014574028,0
51,0.864647226,-0.074121057,0.502553024,1.002830144,0
51.1,0.869019587,-0.030422812,0.486958933,0.996619081,0
51.2,0.959715504,-0.000862389,0.457003415,1.062970702,0
51.3,0.875999255,0.034286469,0.445269428,0.983267573,0
51.4,0.847181534,0.051550114,0.475830582,0.973030682,0
51.5,0.91399088,0.062317355,0.419570329,1.007621974,0
51.6,0.957851638,0.002868681,0.46250734,1.063673366,0
51.7,0.937674299,0.019564042,0.453062282,1.041576341,0
51.8,0.94045116,0.004259319,0.460507873,1.047155207,0
51.9,0.952363779,0.021147498,0.420654491,1.041342492,0
52,0.938791859,-0.013199967,0.391047988,1.01706584,0
52.1,0.938149025,-0.002138003,0.350284366,1.001412653,0
52.2,0.956265504,0.037164088,0.389543365,1.033232267,0
52.3,0.942464519,0.020224261,0.37667038,1.015149726,0
52.4,0.909369735,0.00786545,0.359778839,0.977985682,0
52.5,0.942344464,0.024003986,0.366570902,1.011416584,0
52.6,0.915825433,0.015307196,0.35971537,0.984055731,0
52.7,0.918141433,0.002685797,0.370295269,0.990004793,0
52.8,0.921748135,0.001203913,0.362228404,0.990368866,0
52.9,0.945536608,-0.012095348,0.423232713,1.036007579,0
53,0.927345742,0.008967773,0.382976277,1.003355059,1
53.1,0.929486979,0.0110976,0.384341259,1.005876436,1
53.2,0.944181507,-0.004894662,0.405083838,1.027421818,1
53.3,0.929721714,0.008745796,0.413411518,1.017530362,1
53.4,0.952717877,0.012935427,0.413259363,1.038567273,1
53.5,0.932403593,0.009252374,0.393064871,1.011910104,1
53.6,0.932509694,0.00525919,0.431071171,1.027338475,1
53.7,1.033200913,-0.065547182,0.452117211,1.129694885,1
53.8,1.243708408,0.298855445,0.679917681,1.448590085,1
53.9,1.005538727,0.103200755,0.362642678,1.073903273,1
54,0.68817456,-0.034614521,0.236024016,0.728347257,1
54.1,0.534594217,0.015574411,-0.015792369,0.535054145,1
54.2,0.281114096,-0.032137654,-0.09674255,0.299026896,1
54.3,-0.015003493,-0.041069174,0.046862874,0.064092986,1
54.4,-0.036860753,0.015021653,0.070054018,0.080572518,1
54.5,-0.013621699,-0.00373079,0.009832691,0.017209047,0
54.6,0.051615704,-1.098420465,1.793539598,2.103800368,0
54.7,0.43525662,-0.096622415,0.92108723,1.023321016,0
54.8,0.506833352,-0.128489743,0.673462098,0.852608268,0
54.9,0.508449005,-0.141086075,0.849945555,1.000416472,0
55,0.520063632,-0.127156471,0.866974579,1.018960191,0
55.1,0.504501587,-0.149857663,0.878267567,1.023881385,0
55.2,0.520716154,-0.153069842,0.859786943,1.016764121,0
55.3,0.504187863,-0.139294541,0.878082815,1.022075242,0
55.4,0.525301795,-0.146161719,0.874549171,1.030602482,0
55.5,0.523851586,-0.141182654,0.88695166,1.039728942,0
55.6,0.507808797,-0.12986809,0.858843882,1.006155211,0
55.7,0.50699538,-0.145045049,0.858381508,1.007423047,0
55.8,0.52117284,-0.138395035,0.855610227,1.011357096,0
55.9,0.508045806,-0.143673409,0.968654145,1.103196919,0
56,0.678735299,-0.177941426,0.719914713,1.005296947,0
56.1,0.622565036,-0.165823725,0.830611636,1.051190003,0
56.2,0.595593116,-0.15193968,0.817917477,1.023135292,0
56.3,0.626245508,-0.145068859,0.767342777,1.001021152,0
56.4,0.61829533,-0.148758154,0.761897552,0.992424296,0
56.5,0.66209131,-0.158026044,0.736588836,1.002945785,0
56.6,0.581505072,-0.14247377,0.77298776,0.977730536,0
56.7,0.672864617,-0.152328482,0.710795365,0.990545713,0
56.8,0.63427487,-0.305278537,0.831567239,1.08949698,0
56.9,0.719384757,-0.164892326,0.635335915,0.973835526,0
57,0.880202106,-0.18321187,0.683340466,1.129281422,0
57.1,0.621785222,-0.141307056,0.684620674,0.935569353,0
57.2,0.879651709,-0.236159893,0.79624672,1.209779924,0
57.3,0.56021526,-0.349609553,0.758201736,1.005454051,0
57.4,0.575074388,-0.39471771,0.878218522,1.121508089,0
57.5,0.396517412,-0.422393947,0.619730987,0.848356765,0
57.6,0.442739506,-0.544575443,0.707483735,0.996551012,0
57.7,0.455899065,-0.580693094,0.669969425,0.996949075,0
57.8,0.396049807,-0.665725066,0.660217229,1.017807498,0
57.9,0.461104507,-0.706542485,0.60452731,1.037917587,0
58,0.312801245,-0.69853667,0.599977295,0.972507508,0
58.1,0.228475695,-0.633981913,0.626988534,0.920461206,0
58.2,0.196305113,-0.721106919,0.769483033,1.07267657,0
58.3,0.145550983,-0.705821205,0.702812026,1.006634693,0
58.4,0.081791311,-0.769186649,0.875904552,1.168566089,0
58.5,-0.044658591,-0.691901558,0.783196,1.046001018,0
58.6,-0.393553016,-0.754515321,0.77828424,1.153214509,0
58.7,-0.568544778,-0.608562892,0.698757368,1.087131003,0
58.8,-0.767737507,-0.497953927,0.592273436,1.090030649,0
58.9,-0.703769841,-0.139274733,0.466492988,0.855748297,0
59,-0.952856497,0.05246814,0.430710526,1.046995686,0
59.1,-0.860913658,0.221977094,0.328458765,0.947803417,0
59.2,-0.853982728,0.363811188,0.172328177,0.944109147,0
59.3,-0.879338796,0.620482822,0.183818975,1.091799004,0
59.4,-0.627855156,0.617390642,0.162106199,0.895350055,0
59.5,-0.67576188,0.662803002,0.159500702,0.959897084,0
59.6,-0.696060978,0.715632857,0.12343301,1.00591599,0
59.7,-0.697547765,0.747128836,0.123963657,1.029631667,0
59.8,-0.583162214,0.792349275,0.142569458,0.994093352,0
59.9,-0.609485377,0.789143612,0.125631754,1.004989255,0
60,-0.591082148,0.818738486,0.106393979,1.015396717,0
60.1,-0.587158119,0.824943247,0.135880856,1.021640653,0
60.2,-0.581257789,0.890046497,0.118893602,1.069663065,0
60.3,-0.525079173,0.881054709,0.081905584,1.028918881,0
60.4,-0.536368883,0.829294741,0.075869396,0.990544048,0
60.5,-0.57575422,0.856053239,0.056684496,1.033214983,0
60.6,-0.564804619,0.835583561,0.050242587,1.009816054,0
60.7,-0.574050613,0.86776225,0.078260301,1.043393552,0
60.8,-0.538041132,0.879638347,0.035377058,1.031747749,0
60.9,-0.488607299,0.855808178,0.071968165,0.988091163,0
61,-0.552239231,0.915172266,0.094336229,1.073036704,0
61.1,-0.533679106,0.862874778,0.108621138,1.020374844,0
61.2,-0.51083205,0.886488487,0.083830906,1.026566531,0
61.3,-0.515095853,0.884236851,0.094398679,1.02767196,0
61.4,-0.549368369,0.886747274,0.089550934,1.046969772,0
61.5,-0.513572817,0.868605388,0.08462591,1.012617353,0
61.6,-0.549926439,0.853667471,0.104172949,1.020793438,0
61.7,-0.502863114,0.854080191,0.075664418,0.994006735,0
61.8,-0.547322842,0.930544443,0.113302579,1.085501141,0
61.9,-0.541420523,0.888520417,0.117812641,1.047131574,0
62,-0.527545512,0.892732817,0.093785551,1.041187725,0
62.1,-0.522151582,0.911769132,0.094737408,1.054959905,0
62.2,-0.518311137,0.892901131,0.122930825,1.039726335,0
62.3,-0.509902626,0.887483083,0.096303987,1.028057084,0
62.4,-0.507941766,0.907922725,0.0925895,1.044462219,0
62.5,-0.495939885,0.868250518,0.097348154,1.004635255,0
62.6,-0.532785306,0.884409004,0.099926862,1.037316175,0
62.7,-0.523925261,0.956586233,0.112718568,1.096476345,0
62.8,-0.530180751,0.912395166,0.11232488,1.061213196,0
62.9,-0.470034173,0.819328283,0.082400129,0.948167042,0
63,-0.492158866,0.914257606,0.073921419,1.040937892,1
63.1,-0.506548661,0.894626578,0.082338765,1.031371869,1
63.2,-0.532346845,0.8586141,0.081172245,1.01350889,1
63.3,-0.505029869,0.793585273,0.056595751,0.942356532,1
63.4,-0.363196378,0.343518297,0.023548217,0.500470726,1
63.5,-0.598944744,0.440846676,0.074786686,0.747444745,1
63.6,-0.017631469,-0.002899375,0.024772961,0.030544634,1
63.7,0.003445005,-0.003233157,0.041273588,0.041543115,1
63.8,0.138443836,-2.139028936,2.445511704,3.251943877,1
63.9,1.250333789,0.192091139,0.828637469,1.512241265,1
64,0.08250192,0.225488944,0.468650988,0.526579129,1
64.1,0.073224967,0.197321492,1.237901236,1.255666013,1
64.2,0.104294009,0.17350717,1.030077103,1.049781318,1
64.3,0.1054732,0.213332275,0.989424361,1.017642286,1
64.4,0.118216982,0.199674686,0.993589427,1.020326019,1
64.5,0.119640243,0.196822012,1.028177316,1.053660897,0
64.6,0.110312317,0.206384352,1.009212037,1.035988535,0
64.7,0.115595941,0.200268227,0.996043269,1.02253214,0
64.8,0.099640032,0.211747843,0.993419798,1.02061167,0
64.9,0.112749773,0.185007012,1.004209484,1.027315333,0
65,0.119389575,0.198300808,0.993756687,1.020357503,0
65.1,0.126499567,0.201030448,1.004840459,1.03253074,0
65.2,0.083412493,0.205412645,0.980233274,1.004992174,0
65.3,0.13075244,0.208959528,1.027236575,1.056397305,0
65.4,0.113299109,0.188198433,1.024283925,1.047574769,0
65.5,0.09503002,0.204655452,0.967489765,0.993454078,0
65.6,0.100926503,0.188093614,1.026871366,1.048823231,0
65.7,0.00576223,0.22259559,0.880486173,0.908205869,0
65.8,0.126818106,0.155430917,0.969593383,0.990127734,0
65.9,-0.07547163,0.162893987,1.008343707,1.024200883,0
66,-0.270795843,0.092751764,1.032769388,1.071702331,0
66.1,-0.116197875,0.070553405,0.99612497,1.005357988,0
66.2,0.370960307,0.12690648,1.026570907,1.098892457,0
66.3,0.064745686,0.067396061,1.007363053,1.011688961,0
66.4,0.138506331,0.136430778,1.01162376,1.03013591,0
66.5,0.144819063,0.083440251,1.026336632,1.039856586,0
66.6,0.161400976,0.042719081,1.023684691,1.037210462,0
66.7,0.480516365,-0.13001231,1.094920867,1.202768009,0
66.8,0.520916071,-0.283937953,1.332849472,1.458924957,0
66.9,0.231994923,-0.006658804,1.138761071,1.162171571,0
67,0.306356099,0.007771969,0.900526528,0.951242603,0
67.1,0.491193833,0.082830743,0.689711487,0.85078449,0
67.2,0.698940546,0.036714063,0.742408687,1.020311946,0
67.3,0.85725477,0.043719935,0.654109751,1.079192633,0
67.4,0.928941353,-0.039674594,0.61440834,1.114452206,0
67.5,0.859383741,0.001461725,0.425644473,0.959018127,0
67.6,0.914252469,0.157212839,0.223601057,0.95423838,0
67.7,0.782613894,0.2643625,0.212467353,0.852944555,0
67.8,0.86995764,0.22684001,0.262030876,0.936452276,0
67.9,0.936479097,0.152607731,0.255413034,0.982607774,0
68,0.982422172,0.161821676,0.245118138,1.025388941,0
68.1,0.959735581,0.095351083,0.185112058,0.982064503,0
68.2,1.052518378,0.122304305,0.196957947,1.077750301,0
68.3,0.972784493,0.138818658,0.143531838,0.993066804,0
68.4,0.999882921,0.097271567,0.171606675,1.019154779,0
68.5,0.983594838,0.102853354,0.127354783,0.997124294,0
68.6,0.985773938,0.114685147,0.196941869,1.011775192,0
68.7,1.102158762,0.055499962,0.245272885,1.130483512,0
68.8,0.977705263,0.123033935,0.071363845,0.987996826,0
68.9,0.991888559,0.130346269,0.133121418,1.009234549,0
69,1.033894475,0.108169582,0.192334105,1.057180615,0
69.1,0.978725572,0.116900088,0.164359417,0.999291446,0
69.2,1.000736479,0.132764035,0.110033198,1.015483675,0
69.3,1.006999046,0.105864202,0.102076691,1.017680676,0
69.4,0.996601087,0.11339424,0.129965616,1.011416354,0
69.5,1.004959137,0.125370052,0.137833942,1.022085472,0
69.6,1.03845427,0.120825087,0.131116561,1.053649622,0
69.7,0.940736572,0.140513988,0.128291906,0.959785545,0
69.8,0.999900634,0.087221692,0.138217044,1.013169706,0
69.9,1.025891399,0.108074809,0.14905508,1.042281509,0
70,0.991661723,0.101284028,0.106279651,1.002470344,0
70.1,0.981305094,0.102459771,0.117362582,0.993595324,0
70.2,0.97780414,0.084839647,0.126630243,0.989613015,0
70.3,1.010241156,0.079902426,0.104686949,1.018788962,0
70.4,1.046616146,0.070455189,0.122532305,1.05611716,0
70.5,1.007129007,0.084327919,0.118608841,1.017589353,0
70.6,0.954408621,0.094995846,0.113637909,0.965833112,0
70.7,1.016527019,0.088731703,0.067068126,1.022594069,0
70.8,1.052848659,0.076716027,0.12693948,1.063244694,0
70.9,1.007357944,0.094838809,0.096648921,1.016417946,0
71,0.990291455,0.09611198,0.129481003,1.003334445,0
71.1,0.975205435,0.079233458,0.133627783,0.987501881,0
71.2,1.014102222,0.077234638,0.101829684,1.022124156,0
71.3,1.018399979,0.054760835,0.111998409,1.026002393,0
71.4,0.952290133,0.082802878,0.123266836,0.963798489,0
71.5,1.014886853,0.048211429,0.115044097,1.022523746,0
71.6,1.027767862,0.06668673,0.094457014,1.034251432,0
71.7,1.018182327,0.0780564,0.083557869,1.024582827,0
71.8,1.054407683,0.054609813,0.130003825,1.063794523,0
71.9,1.028551501,0.068051099,0.111740398,1.036838974,0
72,1.013856161,0.047683278,0.075976509,1.017816506,0
72.1,1.009081254,0.050836337,0.048160622,1.011508159,0
72.2,1.03099714,0.050079518,0.091910312,1.036296563,0
72.3,0.979404333,0.067876421,0.092328248,0.986085474,0
72.4,0.99377206,0.053167837,0.041341415,0.996051625,0
72.5,1.018260848,0.061783402,0.101809251,1.025201184,0
72.6,1.020855682,0.044348202,0.074708148,1.024545945,0
72.7,1.019092968,0.043742938,0.073187281,1.022653558,0
72.8,1.015183634,0.042994959,0.10756497,1.021771305,0
72.9,0.993701683,0.056546193,0.071729995,0.997890625,0
73,1.04384326,0.052662558,0.118990131,1.051922406,1
73.1,0.980525204,0.056163788,0.097454095,0.986955595,1
73.2,0.948560609,0.079029204,0.096224904,0.956698529,1
73.3,0.947817649,0.041987178,0.102885056,0.954309464,1
73.4,1.030608178,0.035273319,0.108838395,1.036939352,1
73.5,0.850605014,0.086059279,0.118415755,0.863109136,1
73.6,0.783195475,-0.048613033,0.055465253,0.78666052,1
73.7,0.098395006,-0.308214525,0.067921998,0.330592148,1
73.8,-0.045272023,-0.126438453,0.025793009,0.136753493,1
73.9,-0.037958193,-0.140478849,0.015049372,0.146292908,1
74,-0.513575153,-1.473305363,0.223473275,1.576175255,1
74.1,-0.758501756,0.683558222,0.261480561,1.054015579,1
74.2,-0.277364994,-1.033840049,-0.008320802,1.07043254,1
74.3,-0.238745682,-0.159270423,-0.023602349,0.287964649,1
74.4,-3.996758945,-0.46822325,0.173360894,4.02782436,1
74.5,-0.500475246,-0.67945749,-0.04703228,0.845192279,0
74.6,-0.957083933,-0.549770277,0.127692857,1.111108671,0
74.7,-0.59484375,-0.016567514,0.367630889,0.699475546,0
74.8,-0.862392836,-0.039329682,0.438529989,0.968285484,0
74.9,-0.904305896,-0.129647594,0.443983149,1.015725696,0
75,-0.894786492,-0.124743469,0.446397416,1.007707523,0
75.1,-0.912989383,-0.121479783,0.47080202,1.03438943,0
75.2,-0.877210396,-0.113880355,0.410418506,0.975146227,0
75.3,-0.889721033,-0.119092711,0.44056707,0.999942965,0
75.4,-0.886230526,-0.117649707,0.458151643,1.004564048,0
75.5,-0.910125297,-0.127022143,0.470932471,1.032589015,0
75.6,-0.873489093,-0.103872071,0.509067212,1.016327717,0
75.7,-0.894291463,-0.134933404,0.4659079,1.017366412,0
75.8,-0.913024883,-0.153892785,0.492498053,1.048738174,0
75.9,-1.118233977,-0.395475713,0.537353956,1.302151121,0
76,-1.018580077,0.29132315,0.293284129,1.099267998,0
76.1,-0.706649625,0.247165976,-0.31727224,0.813084489,0
76.2,-0.890003488,0.472404037,-0.148976288,1.01856061,0
76.3,-1.4017836,0.394911772,-0.149765285,1.464029443,0
76.4,-1.404019332,0.244162478,-0.353301398,1.468232774,0
76.5,-0.716711149,0.394522594,-0.044392021,0.819325088,0
76.6,-1.121382694,0.545423186,0.197857934,1.262589941,0
76.7,-0.786923182,0.526525653,0.291473731,0.990673656,0
76.8,-0.824084339,0.579898984,0.323188825,1.058229108,0
76.9,-0.711018691,0.638567356,0.550004823,1.102642804,0
77,-0.599440777,0.69284414,0.494092249,1.040907968,0
77.1,-0.670247665,0.781180523,0.500493038,1.144538432,0
77.2,-0.620352951,0.796855752,0.438703339,1.101034737,0
77.3,-0.4683869,0.789031293,0.424418389,1.010983501,0
77.4,-0.37622785,0.834816089,0.404549236,1.001062127,0
77.5,-0.294240343,0.843553978,0.46485927,1.007102196,0
77.6,-0.193997214,0.838737821,0.550743798,1.021975921,0
77.7,-0.085292393,0.869699323,0.538278821,1.026350717,0
77.8,-0.095333261,0.803686008,0.56535641,0.987232242,0
77.9,-0.077709642,0.847396194,0.571646319,1.025133461,0
78,-0.074473223,0.984559966,0.658128105,1.186607429,0
78.1,-0.02641117,0.853987685,0.687070733,1.09638438,0
78.2,0.058232683,0.801127137,0.722292423,1.080232419,0
78.3,0.158622854,0.821593889,0.606087534,1.033208511,0
78.4,0.129822569,0.832783743,0.687878949,1.087915489,0
78.5,0.21727554,0.849453733,0.569958569,1.045769131,0
78.6,0.320302982,0.94542164,0.482385265,1.108653066,0
78.7,0.182377605,0.892552242,0.58204262,1.081057217,0
78.8,0.130680314,0.984863257,0.582062093,1.151446594,0
78.9,-0.006338354,0.920130312,0.250362721,0.953604456,0
79,0.268829408,0.904731403,0.309242709,0.993196464,0
79.1,0.204632421,0.877467562,0.255157551,0.93644494,0
79.2,0.202756512,0.949275005,0.248937299,1.002099305,0
79.3,0.264828506,0.995329086,0.204617876,1.05008695,0
79.4,0.148563301,0.994681573,0.248766711,1.036024789,0
79.5,0.133572244,0.91062007,0.104240668,0.926248656,0
79.6,0.270843801,0.869669954,0.197521404,0.932039108,0
79.7,0.288420851,1.020224227,0.218873729,1.082566289,0
79.8,0.403881991,0.975458199,0.147483004,1.066016227,0
79.9,0.585420704,0.950017239,0.012727079,1.115980346,0
80,0.532105564,0.90083266,-0.058441801,1.047879409,0
80.1,0.50373821,0.901398641,0.029335655,1.033020946,0
80.2,0.357862147,0.900604537,0.041865815,0.970003399,0
80.3,0.354702265,0.944452003,0.112239211,1.015086658,0
80.4,0.325063653,0.998130749,0.128443252,1.057558055,0
80.5,0.300850578,1.037298243,0.225444013,1.103323941,0
80.6,0.265825562,1.02526185,0.138480175,1.068176881,0
80.7,0.286723062,0.996185607,0.175435868,1.051367501,0
80.8,0.357157951,1.038120771,0.210450338,1.117830883,0
80.9,0.297760433,0.9989136,0.259752533,1.074225784,0
81,0.245054049,0.920320421,0.197960744,0.972743348,0
81.1,0.220586448,0.911263678,0.138719034,0.947788395,0
81.2,0.257762373,0.989368254,0.130007591,1.030627458,0
81.3,0.373360313,0.978836981,0.126562556,1.055243024,0
81.4,0.235696333,0.974628744,0.160674836,1.015514822,0
81.5,0.233693879,1.009195167,0.185026879,1.052293999,0
81.6,0.189898639,0.97894069,0.159305537,1.009833958,0
81.7,0.222299546,1.010783736,0.246501415,1.063890876,0
81.8,0.268034318,0.999325043,0.282129129,1.07242239,0
81.9,0.256385595,0.981936713,0.183844907,1.031373953,0
82,0.202216706,1.001692967,0.143630908,1.031944879,0
82.1,0.215858357,0.998311454,0.187323176,1.038417335,0
82.2,0.236139197,1.006694741,0.194738683,1.052197309,0
82.3,0.240099372,0.953956527,0.180659105,1.000159225,0
82.4,0.222427412,1.02549402,0.14549268,1.059377203,0
82.5,0.214347439,1.023173443,0.233265016,1.0710935,0
82.6,0.176248411,0.988073484,0.143696062,1.013903975,0
82.7,0.160909017,0.991826372,0.147751454,1.01559921,0
82.8,0.171163419,0.988131287,0.179779276,1.018833129,0
82.9,0.191313327,1.022683699,0.219997949,1.063429281,0
83,0.165050767,0.997165353,0.188657983,1.02818886,1
83.1,0.170253578,1.017536957,0.19669443,1.050264937,1
83.2,0.166226069,1.005748129,0.171985566,1.033798549,1
83.3,0.13804572,0.981137053,0.14768798,1.001747611,1
83.4,0.127960231,0.603669534,-0.054773082,0.619508529,1
83.5,-0.061746891,0.228217081,-0.528138812,0.578641788,1
83.6,-0.025838222,-0.02622601,0.029564099,0.047217087,1
83.7,-0.028139403,-0.036739464,0.061856999,0.077252201,1
83.8,0.033183071,0.042331683,0.252799973,0.258458728,1
83.9,0.364892959,-0.011868642,1.103371704,1.162203447,1
84,0.585165709,-0.029059804,1.155819516,1.295832602,1
84.1,0.17044429,0.250749421,0.61055184,0.681689135,1
84.2,0.203303718,0.099205308,1.143537827,1.165698442,1
84.3,0.219721545,0.178267581,0.941752973,0.98333898,1
84.4,0.231271658,0.175050042,1.003324807,1.044408811,1
84.5,0.236867122,0.166857855,0.968932221,1.011324491,0
84.6,0.242576104,0.186186166,1.000446503,1.04613654,0
84.7,0.228729181,0.178281514,0.992161627,1.033675979,0
84.8,0.21505895,0.167238339,0.972004018,1.00946066,0
84.9,0.2396932,0.17139431,0.986662112,1.029723731,0
85,0.234894864,0.173470747,1.00188053,1.043567101,0
85.1,0.237862607,0.183234515,1.00008337,1.044184014,0
85.2,0.23714888,0.178233051,0.996205692,1.039438499,0
85.3,0.223529745,0.15795312,0.979990033,1.01749457,0
85.4,0.230499148,0.168232496,0.983565725,1.024125757,0
85.5,0.236880214,0.179076058,0.999345165,1.042531165,0
85.6,0.217561947,0.168819228,0.997199477,1.034524011,0
85.7,0.214072567,0.169604334,0.991321593,1.028256386,0
85.8,0.246235446,0.186968995,1.003451703,1.0500022,0
85.9,0.231570661,0.181579919,0.994079952,1.036721365,0
86,0.222165599,0.162992613,0.989039359,1.026704923,0
86.1,0.225199078,0.167906042,0.989594718,1.028690804,0
86.2,0.237916399,0.185013228,0.984490879,1.029590403,0
86.3,0.240969226,0.18665224,0.990737889,1.0365649,0
86.4,0.224278229,0.167345312,1.004499935,1.042748914,0
86.5,0.213408167,0.183068443,0.991071714,1.030184567,0
86.6,0.116288123,0.021330165,1.121847361,1.128060018,0
86.7,0.521616163,0.040005733,0.871093932,1.016114422,0
86.8,0.40838199,0.307951825,0.92053707,1.05309006,0
86.9,0.06518094,0.314752979,1.317792234,1.356427058,0
87,0.355116738,0.189285211,0.905809594,0.991174964,0
87.1,0.403668067,0.157057971,0.895338329,0.994608384,0
87.2,0.571517832,0.150995186,1.00233417,1.163660589,0
87.3,0.461095986,0.223252894,0.882852017,1.020724766,0
87.4,0.325170269,0.040374613,0.830335574,0.892649415,0
87.5,0.377754321,-0.065509527,0.905770195,0.983569759,0
87.6,0.304639078,0.079095945,0.982454178,1.031638187,0
87.7,0.371319373,0.053390163,0.987318783,1.0561851,0
87.8,0.357799385,-0.125648014,0.905328757,0.981543673,0
87.9,0.334111641,-0.106190724,1.033629006,1.091465062,0
88,0.248105333,0.060875482,0.959030305,0.99247227,0
88.1,0.340747471,0.110921062,1.021302007,1.082344728,0
88.2,0.271850802,0.192329649,0.972453339,1.027890582,0
88.3,0.368820112,0.295804942,1.064357544,1.164639781,0
88.4,0.538545613,0.373156653,0.782435272,1.020530362,0
88.5,0.674591709,0.258815656,0.931724971,1.179055104,0
88.6,0.704498379,0.266320303,0.673091877,1.010097592,0
88.7,0.77327552,0.085053125,0.620287921,0.994960386,0
88.8,0.832829077,-0.086274741,0.671443217,1.073258401,0
88.9,0.830747729,-0.198831414,0.625241399,1.058585154,0
89,0.727984164,-0.312546186,0.606154376,0.997531548,0
89.1,0.67132748,-0.435207077,0.57253276,0.983808694,0
89.2,0.567466383,-0.563573077,0.562541242,0.977796174,0
89.3,0.508850848,-0.610306127,0.471558249,0.923996719,0
89.4,0.512880418,-0.678808942,0.417552234,0.947722412,0
89.5,0.553575988,-0.75400792,0.3902036,1.013525119,0
89.6,0.551475104,-0.727503623,0.388731067,0.992218804,0
89.7,0.578550687,-0.695360303,0.394180617,0.986724484,0
89.8,0.580550256,-0.760295775,0.334661084,1.013452666,0
89.9,0.543996759,-0.664267688,0.260999188,0.897387659,0
90,0.670744406,-0.735341476,0.133470262,1.004210862,0
90.1,0.661345466,-0.736061513,0.229090386,1.015700143,0
90.2,0.592242574,-0.73652251,0.16469561,0.959344213,0
90.3,0.635234693,-0.733006375,0.194391706,0.989246985,0
90.4,0.620453259,-0.752977039,0.148591611,0.986922558,0
90.5,0.610405596,-0.761837218,0.120344129,0.983602383,0
90.6,0.62011983,-0.741287717,0.172692238,0.981773239,0
90.7,0.662634507,-0.748074001,0.208072074,1.020780676,0
90.8,0.635863077,-0.732140857,0.146281312,0.980688691,0
90.9,0.6145491,-0.740792876,0.140355754,0.972699552,0
91,0.669322229,-0.742646953,0.164292301,1.013167658,0
91.1,0.637455567,-0.736630705,0.170102042,0.988892866,0
91.2,0.622839121,-0.73162047,0.154889259,0.973235719,0
91.3,0.6135609,-0.758610962,0.168425938,0.990108512,0
91.4,0.626807653,-0.764364244,0.123246962,0.996157791,0
91.5,0.661789338,-0.727390642,0.142074924,0.99360332,0
