time,gFx,gFy,gFz,TgF,is_fall
322,-0.9859,0.7271,0.6822,1.4,0
322.1,-0.962,0.596,0.5147,1.24,0
322.2,-1.0052,0.6143,0.2908,1.21,0
322.3,-0.5899,0.5328,0.3829,0.88,0
322.4,-0.4541,0.7943,0.3814,0.99,0
322.5,-0.6387,0.8014,0.4329,1.11,0
322.6,-0.7359,0.7279,0.4656,1.13,0
322.7,-0.7616,0.7901,0.5084,1.21,0
322.8,-0.7117,0.6378,0.4957,1.08,0
322.9,-0.5513,0.574,0.1988,0.82,0
323,-0.661,0.6627,0.0874,0.94,0
323.1,-0.8744,0.7203,0.0215,1.13,0
323.2,-0.8009,0.6929,0.0899,1.06,0
323.3,-0.6351,0.4678,0.2073,0.82,0
323.4,-0.7752,0.65,0.3433,1.07,0
323.5,-0.6546,0.5572,0.5079,1,0
323.6,-0.6453,0.5928,0.2107,0.9,0
323.7,-0.818,0.6727,0.3323,1.11,0
323.8,-0.9171,0.6346,0.3601,1.17,0
323.9,-0.8783,0.4988,0.377,1.08,0
324,-0.6351,0.3067,0.25,0.75,0
324.1,-0.7594,0.2002,0.2688,0.83,0
324.2,-0.8065,0.0742,0.3362,0.88,0
324.3,-1.0814,-0.1731,0.6375,1.27,0
324.4,-1.0804,-0.1966,0.4781,1.2,0
324.5,-1.0697,-0.23,0.6478,1.27,0
324.6,-0.8543,-0.1756,0.3203,0.93,0
324.7,-0.8148,-0.0137,0.3594,0.89,0
324.8,-0.8924,-0.1621,0.4703,1.02,0
324.9,-0.71,-0.3296,0.4451,0.9,0
325,-1.1468,-0.6693,0.2779,1.36,0
325.1,-1.2238,-0.7247,0.0508,1.42,0
325.2,-0.8736,-0.6104,-0.2224,1.09,0
325.3,-0.7857,-0.5127,0.1077,0.94,0
325.4,-0.9657,-0.022,0.001,0.97,0
325.5,-0.7257,-0.3965,0.0454,0.83,0
325.6,-0.8534,-0.7227,0.2637,1.15,0
325.7,-0.7948,-0.7779,0.5147,1.23,0
325.8,-1.3971,-0.3101,0.1743,1.44,0
325.9,-0.8426,-0.1294,-0.2742,0.9,0
326,-0.9706,-0.2212,-0.1167,1,0
326.1,-0.8011,0.0991,-0.3296,0.87,0
326.2,-1.5856,0.0186,0.2898,1.61,0
326.3,-0.8031,-0.2193,0.134,0.84,0
326.4,-0.6983,0.0083,0.5901,0.91,0
326.5,-0.5274,0.2454,0.3369,0.67,0
326.6,-0.9102,0.2027,0.5374,1.08,0
326.7,-1.1178,-0.0564,0.2827,1.15,0
326.8,-1.2274,-0.3521,0.1016,1.28,0
326.9,-0.8072,-0.3814,0.2359,0.92,0
327,-0.912,-0.4778,0.0562,1.03,0
327.1,-0.8123,-0.0381,-0.1411,0.83,0
327.2,-0.9806,0.0552,0.0986,0.99,0
327.3,-1.0455,-0.3042,-0.1721,1.1,0
327.4,-1.4447,-0.1018,0.231,1.47,0
327.5,-1.1622,-0.1399,0.4627,1.26,0
327.6,-0.7303,-0.1614,-0.2068,0.78,0
327.7,-0.6793,-0.0073,0.0095,0.68,0
327.8,-0.9435,-0.125,-0.304,1,0
327.9,-1.2645,-0.3055,-0.2515,1.32,0
328,-0.8636,-0.472,0.1167,0.99,0
328.1,-0.9906,-0.324,0.1289,1.05,0
328.2,-0.6959,-0.135,-0.0671,0.71,0
328.3,-0.89,-0.3052,-0.0166,0.94,0
328.4,-1.0511,-0.0259,-0.2674,1.08,0
328.5,-1.5883,-0.2554,0.1165,1.61,0
328.6,-0.8094,-0.303,0.481,0.99,0
328.7,-0.7757,-0.2471,0.2783,0.86,0
328.8,-0.6546,-0.1126,0.1128,0.67,0
328.9,-1.1544,-0.1216,0.176,1.17,0
329,-1.2396,-0.3247,0.2259,1.3,0
329.1,-1.2535,-0.3091,0.3272,1.33,0
329.2,-0.9088,-0.6063,0.3455,1.15,0
329.3,-0.6927,-0.0508,0.2097,0.73,0
329.4,-0.7335,-0.0837,-0.0073,0.74,0
329.5,-1.0157,-0.135,0.0711,1.03,0
329.6,-1.4379,-0.0884,-0.1922,1.45,0
329.7,-1.0355,-0.083,0.1956,1.06,0
329.8,-1.1007,-0.3467,0.4771,1.25,0
329.9,-0.6673,-0.1582,0.1983,0.71,0
330,-0.9107,0.0151,-0.0056,0.91,0
330.1,-1.1114,-0.0396,0.0405,1.11,0
330.2,-1.3388,-0.1201,0.0335,1.34,0
330.3,-0.9791,-0.2586,0.3377,1.07,0
330.4,-0.9574,-0.3687,0.2176,1.05,0
330.5,-0.7176,0.1257,-0.0264,0.73,0
330.6,-0.9879,-0.0188,-0.1387,1,0
330.7,-1.142,-0.1233,-0.0022,1.15,0
330.8,-1.4508,-0.1494,-0.0549,1.46,0
330.9,-0.9051,-0.1787,0.3616,0.99,0
331,-0.943,-0.0725,0.0757,0.95,0
331.1,-0.8172,0.0186,-0.1941,0.84,0
331.2,-0.9803,0.0127,-0.0652,0.98,0
331.3,-1.3016,-0.1033,0.0369,1.31,0
331.4,-1.2753,0.0322,0.0427,1.28,0
331.5,-0.7818,-0.4505,0.3775,0.98,0
331.6,-0.8382,-0.0283,0.0754,0.84,0
331.7,-0.9005,0.0996,-0.2735,0.95,0
331.8,-0.9356,-0.1409,-0.083,0.95,0
331.9,-1.33,-0.116,-0.3299,1.38,0
332,-1.1158,-0.0676,0.052,1.12,0
332.1,-1.1583,-0.21,0.3807,1.24,0
332.2,-0.6463,-0.1658,0.0562,0.67,0
332.3,-0.7857,0.0264,-0.0374,0.79,0
332.4,-1.1163,0.0486,-0.0901,1.12,0
332.5,-1.2094,-0.0752,-0.1052,1.22,0
332.6,-1.1307,-0.147,0.1018,1.14,0
332.7,-1.1034,-0.3609,0.1555,1.17,0
332.8,-0.7694,0.0532,-0.0596,0.77,0
332.9,-0.8495,-0.0457,-0.1861,0.87,0
333,-1.027,-0.0378,-0.1731,1.04,0
333.1,-1.4027,-0.0554,-0.4353,1.47,0
333.2,-0.9547,-0.1192,0.0801,0.97,0
333.3,-1.163,-0.1126,0.179,1.18,0
333.4,-0.6531,-0.1338,0.002,0.67,0
333.5,-0.9464,0.0515,-0.1658,0.96,0
333.6,-1.0438,-0.043,-0.1255,1.05,0
333.7,-1.2907,-0.0562,-0.2129,1.31,0
333.8,-0.8839,-0.2544,0.1218,0.93,0
333.9,-1.0922,-0.2527,0.0503,1.12,0
334,-0.7193,0.0725,-0.1079,0.73,0
334.1,-0.856,-0.0239,-0.1174,0.86,0
334.2,-1.0875,-0.0537,-0.1599,1.1,0
334.3,-1.5485,-0.0681,-0.1904,1.56,0
334.4,-0.9312,-0.2078,0.3467,1.02,0
334.5,-0.9093,-0.1011,0.0237,0.92,0
334.6,-0.7574,-0.0554,-0.157,0.78,0
334.7,-0.9452,-0.0496,-0.1006,0.95,0
334.8,-1.1849,-0.0977,-0.1223,1.2,0
334.9,-1.5461,-0.0906,-0.2246,1.56,0
335,-0.835,-0.4649,0.2869,1,0
335.1,-0.8309,-0.083,0.0706,0.84,0
335.2,-0.8614,0.019,-0.2793,0.91,0
335.3,-0.9237,-0.0647,-0.261,0.96,0
335.4,-1.3012,-0.159,-0.347,1.36,0
335.5,-1.0057,-0.1885,0.0083,1.02,0
335.6,-1.2338,-0.2373,0.2061,1.27,0
335.7,-0.6155,-0.1279,-0.03,0.63,0
335.8,-0.8236,-0.0212,-0.1609,0.84,0
335.9,-1.1461,-0.0007,-0.159,1.16,0
336,-1.3031,-0.0676,-0.1174,1.31,0
336.1,-0.8983,-0.2009,0.0711,0.92,0
336.2,-1.0511,-0.3457,0.0188,1.11,0
336.3,-0.7352,0.0264,-0.1326,0.75,0
336.4,-0.91,-0.0754,-0.2344,0.94,0
336.5,-1.045,-0.0591,-0.1966,1.06,0
336.6,-1.7021,-0.1445,-0.323,1.74,0
336.7,-0.9266,-0.2178,0.219,0.98,0
336.8,-0.9256,-0.01,-0.0659,0.93,0
336.9,-0.585,-0.1018,-0.0921,0.6,0
337,-1.1124,0.0022,-0.1448,1.12,0
337.1,-1.09,-0.0129,-0.1914,1.11,0
337.2,-1.4789,-0.0659,-0.1934,1.49,0
337.3,-0.7701,-0.3135,0.2439,0.87,0
337.4,-1.0052,-0.2014,-0.0203,1.03,0
337.5,-0.8282,0.0837,-0.2791,0.88,0
337.6,-0.8609,-0.0747,-0.2412,0.9,0
337.7,-1.2218,-0.1804,-0.1768,1.25,0
337.8,-1.5334,-0.0332,-0.0193,1.53,0
337.9,-0.9586,-0.2259,0.1802,1,0
338,-0.8758,-0.0964,-0.0173,0.88,0
338.1,-0.6041,-0.064,-0.2027,0.64,0
338.2,-1.0582,0.0566,-0.2534,1.09,0
338.3,-1.1891,-0.1096,-0.2285,1.22,0
338.4,-1.4352,-0.168,-0.2129,1.46,0
338.5,-0.8084,-0.4246,0.2713,0.95,0
338.6,-0.8914,-0.0947,-0.0513,0.9,0
338.7,-0.858,0.0544,-0.3379,0.92,0
338.8,-0.9481,-0.095,-0.2786,0.99,0
338.9,-1.222,-0.1978,-0.4124,1.3,0
339,-1.0743,-0.1663,-0.0515,1.09,0
339.1,-1.1593,-0.2759,0.3037,1.23,0
339.2,-0.6622,-0.166,0.0593,0.69,0
339.3,-0.8861,-0.0093,-0.3648,0.96,0
339.4,-1.0699,0.0974,-0.26,1.11,0
339.5,-1.1708,-0.0701,-0.1382,1.18,0
339.6,-1.0421,-0.1695,-0.0042,1.06,0
339.7,-1.0453,-0.3775,0.1174,1.12,0
339.8,-0.7579,-0.0037,-0.0745,0.76,0
339.9,-0.859,-0.0073,-0.295,0.91,0
340,-0.9808,-0.0073,-0.2544,1.01,0
340.1,-1.5631,-0.1384,-0.3785,1.61,0
340.2,-0.9156,-0.1753,0.1419,0.94,0
340.3,-0.9288,-0.0518,-0.0857,0.93,0
340.4,-0.6541,-0.0442,-0.1802,0.68,0
340.5,-0.9894,0.104,-0.1609,1.01,0
340.6,-1.182,-0.0415,-0.2969,1.22,0
340.7,-1.4579,-0.0371,-0.2183,1.47,0
340.8,-0.9579,-0.5408,0.2293,1.12,0
340.9,-0.7916,-0.1138,0,0.8,0
341,-0.8783,0.166,-0.3057,0.94,0
341.1,-0.8958,-0.0923,-0.2957,0.95,0
341.2,-1.3544,-0.1021,-0.6136,1.49,0
341.3,-1.0919,-0.0728,-0.1087,1.1,0
341.4,-1.1188,-0.2964,0.377,1.22,0
341.5,-0.7491,-0.2141,-0.0259,0.78,0
341.6,-0.827,0.041,-0.2576,0.87,0
341.7,-1.0023,-0.0293,-0.261,1.04,0
341.8,-1.2999,-0.0295,-0.2215,1.32,0
341.9,-0.9886,-0.1704,-0.0789,1.01,0
342,-0.9942,-0.4603,0.0566,1.1,0
342.1,-0.7989,0.1414,-0.0996,0.82,0
342.2,-0.9005,-0.0549,-0.3123,0.95,0
342.3,-0.9378,-0.0391,-0.2315,0.97,0
342.4,-1.4259,-0.0784,-0.4297,1.49,0
342.5,-0.9168,-0.1135,0.1729,0.94,0
342.6,-1.0072,-0.0972,-0.1233,1.02,0
342.7,-0.5836,-0.1062,-0.1878,0.62,0
342.8,-1.0023,0.0784,-0.2542,1.04,0
342.9,-1.1522,-0.1253,-0.2718,1.19,0
343,-1.6039,-0.0405,-0.3296,1.64,0
343.1,-0.7315,-0.4332,0.189,0.87,0
343.2,-0.9681,-0.1116,0.0249,0.97,0
343.3,-0.8639,0.074,-0.3672,0.94,0
343.4,-0.9422,-0.0559,-0.2632,0.98,0
343.5,-1.1945,-0.1338,-0.2254,1.22,0
343.6,-1.3043,-0.1536,-0.0308,1.31,0
343.7,-1.1551,-0.2329,0.2774,1.21,0
343.8,-0.6978,-0.1653,0.0188,0.72,0
343.9,-0.804,-0.0527,-0.2515,0.84,0
344,-1.0641,0.0139,-0.2891,1.1,0
344.1,-1.3727,-0.0222,-0.2149,1.39,0
344.2,-0.869,-0.1096,-0.0476,0.88,0
344.3,-1.1376,-0.3448,-0.0491,1.19,0
344.4,-0.7005,0.0208,0.061,0.7,0
344.5,-0.9505,0.0593,-0.4363,1.05,0
344.6,-0.9466,0.0376,-0.2464,0.98,0
344.7,-1.5102,-0.0029,-0.6046,1.63,0
344.8,-0.836,-0.0212,0.1033,0.84,0
344.9,-1.1718,-0.022,-0.0564,1.17,0
345,-0.6107,-0.0613,-0.1033,0.62,0
345.1,-0.9559,0.0261,-0.2923,1,0
345.2,-1.1405,-0.0493,-0.2471,1.17,0
345.3,-1.7643,0.0256,-0.3152,1.79,0
345.4,-0.8824,-0.7171,0.3462,1.19,0
345.5,-0.8292,0.001,0.0173,0.83,0
345.6,-0.8563,-0.0335,-0.2459,0.89,0
345.7,-0.9037,-0.0625,-0.218,0.93,0
345.8,-1.3121,-0.0693,-0.5691,1.43,0
345.9,-1.034,-0.1397,0.0034,1.04,0
346,-1.1598,-0.1665,0.2261,1.19,0
346.1,-0.6617,-0.1651,-0.0259,0.68,0
346.2,-0.8531,0.0015,-0.211,0.88,0
346.3,-1.0282,0.019,-0.1604,1.04,0
346.4,-1.1979,-0.0293,-0.2503,1.22,0
346.5,-1.3327,-0.0339,-0.2398,1.35,0
346.6,-0.8028,-0.3645,0.1922,0.9,0
346.7,-0.9254,-0.2361,-0.1099,0.96,0
346.8,-0.8136,0.0486,-0.1568,0.83,0
346.9,-0.7647,0.0088,-0.2149,0.79,0
347,-1.0279,0.0454,-0.2605,1.06,0
347.1,-1.5998,-0.0208,-0.3365,1.63,0
347.2,-1.444,-0.1526,0.5291,1.55,0
347.3,-0.8092,-0.1397,-0.0044,0.82,0
347.4,-0.6905,0.0493,-0.188,0.72,0
347.5,-0.9688,-0.032,-0.1904,0.99,0
347.6,-1.3605,0.012,-0.2837,1.39,0
347.7,-0.9171,-0.2815,-0.0129,0.96,0
347.8,-1.0714,-0.1846,-0.1472,1.1,0
347.9,-0.723,0.0371,-0.1275,0.74,0
348,-0.8929,-0.0444,-0.2762,0.94,0
348.1,-1.0812,-0.0403,-0.2205,1.1,0
348.2,-1.4235,-0.1736,-0.082,1.44,0
348.3,-1.2062,-0.2171,0.303,1.26,0
348.4,-0.7584,-0.104,0.0166,0.77,0
348.5,-0.7054,0.0015,-0.1463,0.72,0
348.6,-0.985,0.0166,-0.2349,1.01,0
348.7,-1.2682,-0.0313,-0.2425,1.29,0
348.8,-0.9886,-0.1265,-0.0354,1,0
348.9,-1.1766,-0.3352,0.0855,1.23,0
349,-0.6602,-0.0247,0.0112,0.66,0
349.1,-0.8602,-0.0237,-0.2871,0.91,0
349.2,-1.0345,0.0347,-0.291,1.08,0
349.3,-1.3143,0.0454,-0.5398,1.42,0
349.4,-0.9901,-0.0894,0.0557,1,0
349.5,-1.0868,-0.0859,0.0696,1.09,0
349.6,-0.6312,-0.0476,-0.2356,0.68,0
349.7,-0.9735,0.0515,-0.2344,1,0
349.8,-0.9591,-0.0608,-0.4187,1.05,0
349.9,-1.2006,0.0479,-0.6089,1.35,0
350,-1.0216,-0.3538,-0.2381,1.11,0
350.1,-0.8299,0.0042,-0.7303,1.11,0
350.2,-0.377,-0.0503,-0.1006,0.39,0
350.3,-1.2777,0.0737,-0.3746,1.33,0
350.4,-1.1156,-0.1235,-0.6976,1.32,0
350.5,-1.3671,-0.0886,-0.5391,1.47,0
350.6,-1.1205,-0.2547,0.2078,1.17,0
350.7,-0.7804,-0.095,-0.1392,0.8,0
350.8,-0.606,-0.1699,-0.1919,0.66,0
350.9,-1.1029,0.106,-0.2354,1.13,0
351,-1.1188,-0.1746,-0.0432,1.13,0
351.1,-1.2137,-0.1421,0.0635,1.22,0
351.2,-1.1637,-0.492,0.2188,1.28,0
351.3,-0.6922,-0.1094,0.0469,0.7,0
351.4,-0.8055,0.0239,-0.1944,0.83,0
351.5,-1.0179,-0.0105,-0.209,1.04,0
351.6,-1.4098,-0.0071,-0.6409,1.55,0
351.7,-1.1383,-0.231,0.0894,1.16,0
351.8,-1.0184,-0.1597,0.0557,1.03,0
351.9,-0.5223,-0.0867,-0.1306,0.55,0
352,-0.9767,0.051,-0.2219,1,0
352.1,-1.1595,-0.1189,-0.2168,1.19,0
352.2,-1.4787,-0.1243,-0.0864,1.49,0
352.3,-1.0038,-0.5872,0.1494,1.17,0
352.4,-0.7572,-0.0845,0.0193,0.76,0
352.5,-0.837,0.0276,-0.2781,0.88,0
352.6,-0.9286,-0.064,-0.2232,0.96,0
352.7,-1.392,-0.0894,-0.6839,1.55,0
352.8,-0.9723,-0.1536,-0.0388,0.99,0
352.9,-1.13,-0.2571,0.1338,1.17,0
353,-0.6785,-0.0989,-0.1204,0.7,0
353.1,-0.9212,0.0276,-0.1638,0.94,0
353.2,-1.1114,-0.0628,-0.2031,1.13,0
353.3,-1.35,-0.0259,-0.1121,1.35,0
353.4,-1.0487,-0.5411,0.1643,1.19,0
353.5,-0.8492,-0.1492,-0.075,0.87,0
353.6,-0.7403,0.0691,-0.2141,0.77,0
353.7,-0.9281,-0.1358,-0.2202,0.96,0
353.8,-1.2628,-0.1924,-0.4285,1.35,0
353.9,-1.0926,-0.1538,0.0049,1.1,0
354,-1.2133,-0.3523,0.2664,1.29,0
354.1,-0.6776,-0.1428,-0.021,0.69,0
354.2,-0.849,-0.0098,-0.1653,0.86,0
354.3,-1.0626,-0.074,-0.1348,1.07,0
354.4,-1.2909,0.0256,-0.1409,1.3,0
354.5,-0.88,-0.2603,0.1287,0.93,0
354.6,-1.0743,-0.3872,0.0825,1.14,0
354.7,-0.7376,0.0337,-0.117,0.75,0
354.8,-0.8455,-0.115,-0.1685,0.87,0
354.9,-1.0851,-0.082,-0.2058,1.11,0
355,-1.652,-0.146,-0.3841,1.7,0
355.1,-0.6717,-0.2791,0.2481,0.77,0
355.2,-1.0065,-0.0271,-0.0378,1.01,0
355.3,-0.7713,-0.0654,-0.116,0.78,0
355.4,-0.9557,-0.0498,-0.094,0.96,0
355.5,-1.1105,-0.1155,-0.2102,1.14,0
355.6,-1.5028,-0.052,-0.1807,1.51,0
355.7,-0.7684,-0.513,0.1406,0.93,0
355.8,-0.8824,-0.1861,0.0579,0.9,0
355.9,-0.8648,-0.0139,-0.2581,0.9,0
356,-0.9144,-0.1543,-0.2088,0.95,0
356.1,-1.2216,-0.2471,-0.1585,1.26,0
356.2,-1.1747,-0.1753,-0.0518,1.19,0
356.3,-0.9102,-0.3567,0.3853,1.05,0
356.4,-0.8277,-0.1687,-0.0054,0.84,0
356.5,-0.8309,-0.0007,-0.1892,0.85,0
356.6,-1.0055,-0.021,-0.158,1.02,0
356.7,-1.1998,-0.0613,-0.1443,1.21,0
356.8,-1.3493,-0.0823,-0.1438,1.36,0
356.9,-0.9432,-0.5811,0.1423,1.12,0
357,-0.815,-0.031,0.0339,0.82,0
357.1,-0.877,-0.0598,-0.2867,0.92,0
357.2,-0.9374,-0.0759,-0.2168,0.97,0
357.3,-1.3292,-0.1343,-0.6724,1.5,0
357.4,-0.9618,-0.1367,0.0532,0.97,0
357.5,-1.1478,-0.2525,0.1997,1.19,0
357.6,-0.6539,-0.1104,-0.1074,0.67,0
357.7,-0.9247,0.0098,-0.1343,0.93,0
357.8,-1.0404,-0.0781,-0.1585,1.06,0
357.9,-1.3253,-0.0068,-0.1697,1.34,0
358,-1.0504,-0.4412,0.2063,1.16,0
358.1,-0.9762,-0.2842,0.1145,1.02,0
358.2,-0.7901,0.1497,-0.2976,0.86,0
358.3,-0.8026,-0.1057,-0.1221,0.82,0
358.4,-1.2518,-0.1441,-0.1697,1.27,0
358.5,-1.1324,-0.2234,0.0276,1.15,0
358.6,-1.2201,-0.2962,0.3579,1.31,0
358.7,-0.6507,-0.1284,-0.0557,0.67,0
358.8,-0.8055,-0.0481,-0.1511,0.82,0
358.9,-1.0204,-0.0427,-0.1316,1.03,0
359,-1.4477,-0.0557,-0.0291,1.45,0
359.1,-0.9496,-0.3562,0.1172,1.02,0
359.2,-1.0487,-0.2766,0.0315,1.09,0
359.3,-0.7447,0.0017,-0.1714,0.76,0
359.4,-0.7887,-0.1021,-0.156,0.81,0
359.5,-1.2965,-0.0574,-0.231,1.32,0
359.6,-1.2816,-0.2339,0.0098,1.3,0
359.7,-1.0846,-0.3394,0.4407,1.22,0
359.8,-0.752,-0.1233,0.009,0.76,0
359.9,-0.7418,-0.0706,-0.2114,0.77,0
360,-0.9735,0.0076,-0.1358,0.98,0
360.1,-1.2147,-0.1311,-0.1575,1.23,0
360.2,-1.2355,-0.0579,-0.1734,1.25,0
360.3,-1.1698,-0.5027,0.2801,1.3,0
360.4,-0.69,-0.04,-0.0295,0.69,0
360.5,-0.8121,0.0293,-0.2439,0.85,0
360.6,-1.0121,-0.0422,-0.2342,1.04,0
360.7,-1.3698,-0.1162,-0.5689,1.49,0
360.8,-0.9378,-0.1458,0.0569,0.95,0
360.9,-1.2372,-0.189,0.0542,1.25,0
361,-0.5984,-0.1106,-0.104,0.62,0
361.1,-0.911,0.0276,-0.169,0.93,0
361.2,-1.1168,-0.0825,-0.1734,1.13,0
361.3,-1.2858,-0.0237,-0.1912,1.3,0
361.4,-1.0025,-0.5565,0.155,1.16,0
361.5,-0.8592,-0.1155,-0.0051,0.87,0
361.6,-0.7994,0.0762,-0.2388,0.84,0
361.7,-0.8729,-0.1184,-0.1311,0.89,0
361.8,-1.2828,-0.1431,-0.4002,1.35,0
361.9,-0.9867,-0.041,-0.0664,0.99,0
362,-1.2767,-0.3384,0.3076,1.36,0
362.1,-0.69,-0.1719,-0.157,0.73,0
362.2,-0.8089,0.0242,-0.1948,0.83,0
362.3,-1.0426,-0.0535,-0.1367,1.05,0
362.4,-1.4921,-0.0908,-0.0791,1.5,0
362.5,-0.8724,-0.5506,0.1079,1.04,0
362.6,-0.8936,-0.2302,0.0571,0.92,0
362.7,-0.8223,0.0877,-0.3035,0.88,0
362.8,-0.8951,-0.1275,-0.1746,0.92,0
362.9,-1.2181,-0.1629,-0.0884,1.23,0
363,-1.1254,-0.2195,0.1787,1.16,0
363.1,-1.1068,-0.3472,0.4129,1.23,0
363.2,-0.7689,-0.1973,-0.0711,0.8,0
363.3,-0.7659,-0.0305,-0.1506,0.78,0
363.4,-1.0201,-0.0208,-0.2188,1.04,0
363.5,-1.3283,-0.0493,-0.0584,1.33,0
363.6,-1.0592,-0.1448,0.0144,1.07,0
363.7,-1.034,-0.4324,0.0916,1.12,0
363.8,-0.8255,0.0469,-0.0354,0.83,0
363.9,-0.8272,-0.0576,-0.2293,0.86,0
364,-0.9715,-0.0029,-0.1721,0.99,0
364.1,-1.5478,-0.0837,-0.6578,1.68,0
364.2,-0.9286,-0.1797,0.253,0.98,0
364.3,-1.0895,-0.0808,0.0317,1.09,0
364.4,-0.6632,-0.0894,-0.1673,0.69,0
364.5,-0.9981,0.0549,-0.1607,1.01,0
364.6,-1.0995,-0.0908,-0.2163,1.12,0
364.7,-1.5863,-0.0776,-0.1297,1.59,0
364.8,-0.9071,-0.5674,0.3047,1.11,0
364.9,-0.8277,-0.1077,0.1673,0.85,0
365,-0.9073,0.0398,-0.2874,0.95,0
365.1,-0.9078,-0.0637,-0.1592,0.92,0
365.2,-1.2804,-0.1519,-0.4373,1.36,0
365.3,-1.027,-0.0735,0.0784,1.03,0
365.4,-1.2147,-0.2273,0.3157,1.28,0
365.5,-0.7066,-0.1729,-0.0146,0.73,0
365.6,-0.8316,0.0422,-0.1433,0.84,0
365.7,-1.0448,-0.0291,-0.1575,1.06,0
365.8,-1.2614,0.0459,-0.1441,1.27,0
365.9,-1.0785,-0.1394,-0.0081,1.09,0
366,-1.108,-0.3716,0.0894,1.17,0
366.1,-0.7511,0.0547,-0.0339,0.75,0
366.2,-0.8297,-0.0657,-0.2114,0.86,0
366.3,-1.0148,-0.0239,-0.2234,1.04,0
366.4,-1.5002,-0.01,-0.7752,1.69,0
366.5,-0.8893,-0.1223,0.1834,0.92,0
366.6,-1.1962,-0.1394,0.0439,1.21,0
366.7,-0.6531,-0.1038,-0.1106,0.67,0
366.8,-0.9894,0.0239,-0.22,1.01,0
366.9,-1.1263,-0.0068,-0.2071,1.15,0
367,-1.392,-0.0305,-0.0903,1.4,0
367.1,-0.8363,-0.3113,0.1465,0.9,0
367.2,-1.0196,-0.281,-0.0715,1.06,0
367.3,-0.8377,0.115,-0.1304,0.86,0
367.4,-0.8792,-0.0806,-0.2127,0.91,0
367.5,-1.0809,-0.0046,-0.115,1.09,0
367.6,-1.4123,0.0442,-0.6326,1.55,0
367.7,-0.9029,-0.273,0.2554,0.98,0
367.8,-1.0672,-0.1485,0.0264,1.08,0
367.9,-0.6959,-0.0418,-0.21,0.73,0
368,-0.9205,0.0681,-0.1819,0.94,0
368.1,-1.1183,-0.0911,-0.1878,1.14,0
368.2,-1.3339,0.0188,-0.1226,1.34,0
368.3,-1.1146,-0.5713,0.2554,1.28,0
368.4,-0.7901,-0.0845,0.0146,0.79,0
368.5,-0.8055,0.0369,-0.2808,0.85,0
368.6,-0.8983,-0.0886,-0.1533,0.92,0
368.7,-1.2999,-0.1558,-0.4202,1.38,0
368.8,-1.0426,-0.0862,0.0535,1.05,0
368.9,-1.2394,-0.2302,0.2444,1.28,0
369,-0.6688,-0.1404,-0.0718,0.69,0
369.1,-0.8512,0.0298,-0.1511,0.86,0
369.2,-1.0419,-0.0427,-0.2129,1.06,0
369.3,-1.2208,0.0498,-0.1543,1.23,0
369.4,-1.1527,-0.293,-0.0117,1.19,0
369.5,-1.0462,-0.3301,0.0706,1.1,0
369.6,-0.7445,0.0899,-0.1548,0.77,0
369.7,-0.7835,-0.0435,-0.1331,0.8,0
369.8,-1.1339,-0.0806,-0.1506,1.15,0
369.9,-1.5754,-0.0501,-0.3977,1.63,0
370,-0.9425,-0.2886,0.3382,1.04,0
370.1,-0.9295,-0.1111,-0.0488,0.94,0
370.2,-0.6495,-0.0657,-0.199,0.68,0
370.3,-0.9547,0.0374,-0.1616,0.97,0
370.4,-1.139,-0.1118,-0.2691,1.18,0
370.5,-1.4784,-0.0764,-0.0794,1.48,0
370.6,-0.9483,-0.5894,0.1135,1.12,0
370.7,-0.7,-0.095,0.0439,0.71,0
370.8,-0.8514,0.0044,-0.2493,0.89,0
370.9,-1.0013,-0.189,-0.1909,1.04,0
371,-1.4904,-0.2742,-0.4476,1.58,0
371.1,-0.9747,-0.2041,0.1155,1,0
371.2,-1.1293,-0.1047,0.3138,1.18,0
371.3,-0.7205,-0.1045,-0.0549,0.73,0
371.4,-0.9168,-0.0227,-0.1624,0.93,0
371.5,-1.0365,-0.052,-0.0813,1.04,0
371.6,-1.329,-0.075,-0.2605,1.36,0
371.7,-0.8062,-0.0408,-0.0681,0.81,0
371.8,-1.2848,-0.5359,0.1101,1.4,0
371.9,-0.6685,-0.0657,-0.0486,0.67,0
372,-0.8568,0.1157,-0.2339,0.9,0
372.1,-0.9605,-0.1138,-0.2576,1,0
372.2,-1.4059,0.1358,-0.6807,1.57,0
372.3,-0.9049,-0.0339,0.0921,0.91,0
372.4,-1.2282,-0.3252,0.1904,1.28,0
372.5,-0.647,-0.1497,-0.1206,0.67,0
372.6,-0.8597,0.0332,-0.2149,0.89,0
372.7,-1.1044,-0.1028,-0.1629,1.12,0
372.8,-1.4914,-0.0476,-0.1355,1.5,0
372.9,-1.1393,-0.5367,0.3201,1.3,0
373,-0.8109,-0.1912,0.032,0.83,0
373.1,-0.8035,0.0818,-0.1655,0.82,0
373.2,-0.8556,-0.0728,-0.1843,0.88,0
373.3,-1.2599,-0.0859,-0.2381,1.29,0
373.4,-1.2828,-0.1524,-0.0203,1.29,0
373.5,-1.173,-0.3299,0.4585,1.3,0
373.6,-0.6583,-0.179,0.0803,0.69,0
373.7,-0.8221,-0.0134,-0.2114,0.85,0
373.8,-1.0282,-0.0293,-0.1751,1.04,0
373.9,-1.2987,-0.0376,-0.1785,1.31,0
374,-1.0753,-0.0999,-0.051,1.08,0
