time,gFx,gFy,gFz,TgF,is_fall
295.3,0.8998,0.3074,0.3487,1.01,0
295.4,0.8612,0.176,0.3545,0.95,0
295.5,0.8822,0.1626,0.323,0.95,0
295.6,0.9229,0.138,0.2871,0.98,0
295.7,0.9244,0.1367,0.2302,0.96,0
295.8,0.9776,0.156,0.1555,1,0
295.9,0.9706,0.1709,0.2415,1.01,0
296,0.9124,0.116,0.2351,0.95,0
296.1,0.9115,0.0657,0.1948,0.93,0
296.2,0.9166,0.0718,0.2251,0.95,0
296.3,0.9671,0.0828,0.22,1,0
296.4,0.9632,0.0816,0.2239,0.99,0
296.5,0.9605,0.0664,0.2256,0.99,0
296.6,0.9808,0.0969,0.2202,1.01,0
296.7,0.9913,0.1004,0.2046,1.02,0
296.8,0.9735,0.0698,0.1878,0.99,0
296.9,0.9898,0.0803,0.1863,1.01,0
297,0.9923,0.0606,0.1875,1.01,0
297.1,0.9725,0.062,0.198,0.99,0
297.2,0.9742,0.0554,0.1956,1,0
297.3,0.9947,0.0544,0.2041,1.02,0
297.4,0.9769,0.0452,0.2173,1,0
297.5,0.9823,0.0523,0.2224,1.01,0
297.6,0.9808,0.0723,0.2246,1.01,0
297.7,0.9669,0.0569,0.2171,0.99,0
297.8,0.9522,0.0483,0.2361,0.98,0
297.9,0.9493,0.0584,0.2451,0.98,0
298,0.9713,0.0723,0.2522,1.01,0
298.1,0.9657,0.0554,0.261,1,0
298.2,0.9564,0.0601,0.2779,1,0
298.3,0.9574,0.0659,0.2635,1,0
298.4,0.9537,0.0496,0.2652,0.99,0
298.5,0.9708,0.0706,0.2764,1.01,0
298.6,0.9657,0.0689,0.2771,1.01,0
298.7,0.9569,0.0657,0.274,1,0
298.8,0.9547,0.0598,0.2627,0.99,0
298.9,0.9571,0.0608,0.2781,1,0
299,0.9759,0.0855,0.2852,1.02,0
299.1,0.9818,0.0879,0.2715,1.02,0
299.2,0.9403,0.0564,0.262,0.98,0
299.3,0.9627,0.0776,0.2691,1,1
299.4,0.9791,0.0657,0.2527,1.01,1
299.5,0.943,0.062,0.2652,0.98,1
299.6,0.9671,0.0806,0.2559,1,1
299.7,0.9584,0.0642,0.2657,1,1
299.8,0.9645,0.0667,0.2552,1,1
299.9,0.9723,0.0906,0.2786,1.02,1
300,0.912,0.0337,0.25,0.95,1
300.1,0.8543,-0.0244,0.1756,0.87,1
300.2,0.6607,0.0176,0.1502,0.68,1
300.3,-0.2525,-0.0273,0.0391,0.26,1
300.4,-0.0222,0.0039,0.02,0.03,1
300.5,-0.0227,0.0061,0.0295,0.04,1
300.6,0.4141,-0.5294,2.8008,2.88,1
300.7,-0.0347,-0.0508,0.0098,0.06,1
300.8,-0.7403,-0.0276,0.9886,1.24,1
300.9,-0.0166,0.0066,0.0266,0.03,1
301,-0.1172,-0.1182,0.6329,0.65,1
301.1,-0.1602,-0.0974,0.9662,0.98,1
301.2,-0.1585,-0.187,0.9886,1.02,1
301.3,-0.1621,-0.1726,0.9867,1.01,1
301.4,-0.1614,-0.1734,0.9823,1.01,1
301.5,-0.1602,-0.1751,0.9842,1.01,1
301.6,-0.1648,-0.1812,0.9911,1.02,1
301.7,-0.157,-0.1738,0.9828,1.01,1
301.8,-0.1699,-0.1748,0.9957,1.03,0
301.9,-0.1548,-0.1643,0.9972,1.02,0
302,-0.1067,-0.1751,1.0199,1.04,0
302.1,-0.1235,-0.1494,0.9869,1.01,0
302.2,-0.1438,-0.1521,0.9933,1.02,0
302.3,-0.1348,-0.242,0.9581,1,0
302.4,-0.231,-0.231,0.9784,1.03,0
302.5,-0.2805,-0.3145,1.0003,1.09,0
302.6,-0.2107,-0.3531,0.9925,1.07,0
302.7,-0.2688,-0.3435,0.9264,1.02,0
302.8,-0.3653,-0.4229,0.8211,0.99,0
302.9,-0.4319,-0.5989,0.6863,1.01,0
303,-0.4519,-0.5784,0.7027,1.02,0
303.1,-0.5489,-0.6478,0.6089,1.04,0
303.2,-0.6712,-0.5919,0.5274,1.04,0
303.3,-0.7799,-0.4817,0.4212,1.01,0
303.4,-0.8607,-0.4041,0.4117,1.04,0
303.5,-1.0431,-0.4185,0.1741,1.14,0
303.6,-0.9369,-0.2969,0.2769,1.02,0
303.7,-0.9383,-0.2334,0.2505,1,0
303.8,-0.963,-0.2232,0.1912,1.01,0
303.9,-1.0045,-0.1326,0.115,1.02,0
304,-1.0963,-0.0366,0.136,1.11,0
304.1,-1.1293,0.0349,0.1233,1.14,0
304.2,-1.0118,0.1265,-0.0295,1.02,0
304.3,-0.975,0.2085,-0.0728,1,0
304.4,-0.9276,0.3076,0.0508,0.98,0
304.5,-0.8844,0.2908,0.0867,0.93,0
304.6,-0.7852,0.4803,-0.019,0.92,0
304.7,-0.8426,0.5245,0.0903,1,0
304.8,-0.9183,0.5616,0.021,1.08,0
304.9,-0.8783,0.5816,-0.0056,1.05,0
305,-0.7369,0.6612,0.0481,0.99,0
305.1,-0.7511,0.7467,0.1941,1.08,0
305.2,-0.7139,0.7191,0.019,1.01,0
305.3,-0.7481,0.6807,-0.1199,1.02,0
305.4,-0.6937,0.805,0.021,1.06,0
305.5,-0.4041,0.8062,0.0628,0.9,0
305.6,-0.4866,0.8971,-0.0049,1.02,0
305.7,-0.5892,0.8358,-0.1084,1.03,0
305.8,-0.4732,0.8744,-0.084,1,0
305.9,-0.4971,0.8375,-0.0088,0.97,0
306,-0.5274,0.9105,0.1177,1.06,0
306.1,-0.3909,0.9398,0.0584,1.02,0
306.2,-0.3726,0.9837,0.106,1.06,0
306.3,-0.429,0.8282,0.2071,0.96,0
306.4,-0.3728,0.8167,0.2903,0.94,0
306.5,-0.3931,0.8497,0.2053,0.96,0
306.6,-0.3267,0.8543,0.2708,0.95,0
306.7,-0.2837,0.8192,0.3277,0.93,0
306.8,-0.3255,0.8575,0.148,0.93,0
306.9,-0.3645,0.8394,0.46,1.02,0
307,-0.5057,0.8756,0.419,1.09,0
307.1,-0.2622,0.9286,0.3638,1.03,0
307.2,-0.1912,0.8963,0.4353,1.01,0
307.3,-0.3606,0.9129,0.3697,1.05,0
307.4,-0.3965,0.785,0.577,1.05,0
307.5,-0.2005,0.7403,0.5406,0.94,0
307.6,-0.232,0.7569,0.619,1,0
307.7,-0.2539,0.6861,0.637,0.97,0
307.8,-0.2107,0.8057,0.7127,1.1,0
307.9,-0.2515,0.7628,0.6082,1.01,0
308,-0.2,0.7677,0.6053,1,0
308.1,-0.2271,0.6893,0.5828,0.93,0
308.2,-0.155,0.6046,0.8763,1.08,0
308.3,-0.0889,0.5333,0.7503,0.92,0
308.4,-0.1253,0.6109,0.7525,0.98,0
308.5,-0.1966,0.6497,0.7681,1.03,0
308.6,-0.1763,0.6346,0.8502,1.08,0
308.7,-0.2456,0.6741,0.689,0.99,0
308.8,-0.1682,0.7149,0.7078,1.02,0
308.9,-0.1736,0.7288,0.6539,0.99,0
309,-0.1809,0.7459,0.6175,0.99,0
309.1,-0.1978,0.7457,0.6846,1.03,0
309.2,-0.1917,0.7445,0.6812,1.03,0
309.3,-0.1695,0.7347,0.6688,1.01,1
309.4,-0.2705,0.689,0.6546,0.99,1
309.5,-0.2469,0.6509,0.6304,0.94,1
309.6,-0.1878,0.584,0.7921,1,1
309.7,-0.2747,0.5789,0.899,1.1,1
309.8,-0.1958,0.5765,0.8404,1.04,1
309.9,-0.2053,0.5787,0.8621,1.06,1
310,-0.2525,0.5691,0.8167,1.03,1
310.1,-0.1299,0.5806,0.7823,0.98,1
310.2,0.2202,0.366,0.3763,0.57,1
310.3,0.0168,0.0501,-0.0525,0.07,1
310.4,-0.0325,-0.0266,0.0364,0.06,1
310.5,-0.031,-0.0244,0.0525,0.07,1
310.6,-0.0142,0.0083,-0.0076,0.02,1
310.7,0.2132,1.1591,0.6556,1.35,1
310.8,0.1255,0.3509,1.1945,1.25,1
310.9,-0.1118,0.2862,1.0951,1.14,1
311,-0.0994,0.2845,0.9874,1.03,1
311.1,-0.0659,0.2725,0.9823,1.02,1
311.2,-0.0855,0.2823,0.9723,1.02,1
311.3,-0.0874,0.2813,0.9684,1.01,1
311.4,-0.085,0.2803,0.9703,1.01,1
311.5,-0.0796,0.2825,0.9713,1.01,1
311.6,-0.0935,0.2859,0.9681,1.01,1
311.7,-0.0596,0.2876,0.9439,0.99,1
311.8,-0.0098,0.2559,0.9908,1.02,0
311.9,0.1121,0.2061,1.0043,1.03,0
312,0.1358,0.2161,0.9713,1,0
312.1,0.0354,0.2368,0.9669,1,0
312.2,-0.0186,0.3101,0.9305,0.98,0
312.3,0.0789,0.2378,0.9779,1.01,0
312.4,0.0576,0.2193,1.0111,1.04,0
312.5,0.0803,0.2259,0.9869,1.02,0
312.6,0.1604,0.1699,0.9864,1.01,0
312.7,0.072,0.6116,1.1351,1.29,0
312.8,0.2295,0.4729,1.0221,1.15,0
312.9,0.1687,0.4776,0.9493,1.08,0
313,0.1697,0.6256,0.795,1.03,0
313.1,0.1233,0.5345,0.7857,0.96,0
313.2,-0.0711,0.6307,0.7594,0.99,0
313.3,-0.0701,0.7113,0.6385,0.96,0
313.4,-0.1167,0.7586,0.5838,0.96,0
313.5,-0.1944,0.7847,0.678,1.06,0
313.6,-0.2796,0.7313,0.5359,0.95,0
313.7,-0.4339,0.7611,0.5975,1.06,0
313.8,-0.3628,0.752,0.6319,1.05,0
313.9,-0.3936,0.7545,0.5608,1.02,0
314,-0.3865,0.7435,0.4451,0.95,0
314.1,-0.3011,0.8162,0.5379,1.02,0
314.2,-0.2183,0.8311,0.5818,1.04,0
314.3,0.0759,0.7117,0.6907,0.99,0
314.4,-0.0762,0.7352,0.6527,0.99,0
314.5,-0.2788,0.7479,0.5501,0.97,0
314.6,-0.2171,0.743,0.5521,0.95,0
314.7,-0.2857,0.7091,0.5577,0.95,0
314.8,-0.3059,0.7784,0.6851,1.08,0
314.9,-0.1695,0.7655,0.6802,1.04,0
315,-0.2171,0.742,0.678,1.03,0
315.1,-0.2576,0.7193,0.6566,1.01,0
315.2,-0.2967,0.7664,0.608,1.02,0
315.3,-0.2256,0.7213,0.6314,0.98,0
315.4,-0.2469,0.7174,0.702,1.03,0
315.5,-0.314,0.7093,0.6746,1.03,0
315.6,-0.2757,0.7203,0.6744,1.02,0
315.7,-0.3013,0.7386,0.6163,1.01,0
315.8,-0.3118,0.7,0.6214,0.99,0
315.9,-0.2825,0.7315,0.6519,1.02,0
316,-0.2534,0.7213,0.6556,1.01,0
316.1,-0.2456,0.7388,0.6729,1.03,0
316.2,-0.2569,0.7318,0.6846,1.03,0
316.3,-0.2913,0.7457,0.6678,1.04,0
316.4,-0.2862,0.7313,0.6861,1.04,0
316.5,-0.2996,0.703,0.6456,1,0
316.6,-0.3123,0.7174,0.6624,1.03,0
316.7,-0.3028,0.7254,0.69,1.05,0
316.8,-0.3101,0.6934,0.6419,0.99,0
316.9,-0.3074,0.6866,0.6334,0.98,0
317,-0.3067,0.7115,0.6522,1.01,0
317.1,-0.3189,0.7191,0.6951,1.05,0
317.2,-0.3233,0.7667,0.6473,1.05,0
317.3,-0.2876,0.6839,0.6068,0.96,0
317.4,-0.3162,0.6717,0.6116,0.96,0
317.5,-0.3289,0.7804,0.6956,1.1,0
317.6,-0.3133,0.7418,0.6798,1.05,0
317.7,-0.3218,0.6842,0.6463,0.99,0
317.8,-0.3621,0.7398,0.6483,1.05,0
317.9,-0.3028,0.6947,0.6505,1,0
318,-0.295,0.7032,0.6773,1.02,0
318.1,-0.3326,0.7645,0.7017,1.09,0
318.2,-0.2888,0.7113,0.6761,1.02,0
318.3,-0.3631,0.6907,0.6588,1.02,0
318.4,-0.3421,0.7364,0.7227,1.09,0
318.5,-0.3018,0.6949,0.6549,1,0
318.6,-0.3003,0.6802,0.5982,0.95,0
318.7,-0.3098,0.7498,0.66,1.05,0
318.8,-0.303,0.7459,0.6763,1.05,0
318.9,-0.291,0.7208,0.6478,1.01,0
319,-0.3125,0.7125,0.6595,1.02,0
319.1,-0.3382,0.7425,0.6573,1.05,0
319.2,-0.2803,0.7459,0.6419,1.02,0
319.3,-0.3033,0.7506,0.6456,1.04,1
319.4,-0.323,0.7679,0.6715,1.07,1
319.5,-0.3155,0.7042,0.6119,0.98,1
319.6,-0.2945,0.6812,0.5848,0.94,1
319.7,-0.3413,0.765,0.6065,1.03,1
319.8,-0.3284,0.7718,0.5645,1.01,1
319.9,-0.2681,0.5877,0.4026,0.76,1
320,0.0269,0.2075,0.2898,0.36,1
320.1,-0.0154,0.0063,0.0208,0.03,1
320.2,-0.0142,0.0037,0.0332,0.04,1
320.3,-7.9998,3.9533,7.9998,11.98,1
320.4,-0.0335,-0.0295,0.0071,0.05,1
320.5,-0.0667,0.1214,0.5486,0.57,1
320.6,-0.1526,0.2014,0.7452,0.79,1
320.7,-0.3208,0.2415,0.9503,1.03,1
320.8,-0.3103,0.2337,0.9356,1.01,1
320.9,-0.3164,0.2478,0.9417,1.02,1
321,-0.3116,0.2349,0.942,1.02,1
321.1,-0.3133,0.239,0.9439,1.02,1
321.2,-0.3133,0.2334,0.943,1.02,1
321.3,-0.3103,0.2398,0.9359,1.01,1
321.4,-0.3116,0.2376,0.941,1.02,1
321.5,-0.3098,0.2412,0.9427,1.02,1
321.6,-0.3103,0.2339,0.9339,1.01,1
321.7,-0.3123,0.24,0.9371,1.02,1
321.8,-0.313,0.2346,0.9391,1.02,0
321.9,-0.3174,0.2342,0.941,1.02,0
322,-0.3164,0.2376,0.9378,1.02,0
322.1,-0.3135,0.2422,0.9476,1.03,0
322.2,-0.3116,0.2378,0.942,1.02,0
322.3,-0.3186,0.2469,0.95,1.03,0
322.4,-0.3145,0.2268,0.9322,1.01,0
322.5,-0.3096,0.2368,0.9415,1.02,0
322.6,-0.3072,0.2449,0.9369,1.02,0
322.7,-0.3184,0.2403,0.9417,1.02,0
322.8,-0.3203,0.231,0.9508,1.03,0
322.9,-0.3184,0.242,0.9359,1.02,0
323,-0.3103,0.2356,0.9395,1.02,0
323.1,-0.3103,0.2359,0.9408,1.02,0
323.2,-0.3111,0.2412,0.9393,1.02,0
323.3,-0.3094,0.2364,0.9415,1.02,0
323.4,-0.3062,0.2383,0.9359,1.01,0
323.5,-0.3072,0.2425,0.9449,1.02,0
323.6,-0.3069,0.2295,0.9422,1.02,0
323.7,-0.2984,0.251,0.9273,1.01,0
323.8,-0.3103,0.241,0.9427,1.02,0
323.9,-0.316,0.2407,0.9386,1.02,0
324,-0.3006,0.2451,0.9376,1.01,0
324.1,-0.2857,0.2371,0.9413,1.01,0
324.2,-0.2874,0.2378,0.94,1.01,0
324.3,-0.2962,0.2456,0.9461,1.02,0
324.4,-0.3606,0.2234,0.8597,0.96,0
324.5,-0.2718,0.2857,0.9571,1.04,0
324.6,-0.221,0.3118,1.0546,1.12,0
324.7,-0.1883,0.4129,0.9935,1.09,0
324.8,0.0791,0.3172,0.9405,1,0
324.9,0.0698,0.4146,1.1005,1.18,0
325,0.187,0.44,1.0489,1.15,0
325.1,0.1968,0.4537,1.026,1.14,0
325.2,0.1746,0.492,0.7835,0.94,0
325.3,0.3223,0.5762,0.7613,1.01,0
325.4,0.4043,0.4842,0.5894,0.86,0
325.5,0.3609,0.6922,0.6221,1,0
325.6,0.41,0.6387,0.6456,1,0
325.7,0.3709,0.6827,0.6246,1,0
325.8,0.4812,0.5467,0.4688,0.87,0
325.9,0.4507,0.7679,0.6319,1.09,0
326,0.4871,0.6881,0.5782,1.02,0
326.1,0.4285,0.7672,0.5845,1.06,0
326.2,0.4236,0.7318,0.6346,1.06,0
326.3,0.4683,0.8502,0.7054,1.2,0
326.4,0.3838,0.7335,0.5442,0.99,0
326.5,0.43,0.7887,0.5164,1.04,0
326.6,0.4559,0.838,0.502,1.08,0
326.7,0.4898,0.8231,0.4236,1.05,0
326.8,0.232,0.8089,0.3531,0.91,0
326.9,0.4778,0.8304,0.325,1.01,0
327,0.4869,0.8548,0.3811,1.06,0
327.1,0.4273,0.8255,0.3658,1,0
327.2,0.4158,0.776,0.3907,0.96,0
327.3,0.3409,0.7757,0.3775,0.93,0
327.4,0.2793,0.8155,0.3948,0.95,0
327.5,0.2996,0.8031,0.4283,0.96,0
327.6,0.3335,0.8436,0.4143,1,0
327.7,0.3286,0.8443,0.4063,0.99,0
327.8,0.2896,0.8734,0.4185,1.01,0
327.9,0.3172,0.8514,0.4087,1,0
328,0.3404,0.8663,0.4507,1.03,0
328.1,0.305,0.8829,0.482,1.05,0
328.2,0.3396,0.8861,0.4476,1.05,0
328.3,0.3308,0.8165,0.4519,0.99,0
328.4,0.3108,0.8468,0.3802,0.98,0
328.5,0.2954,0.8536,0.47,1.02,0
328.6,0.2903,0.8429,0.4852,1.01,0
328.7,0.2881,0.8641,0.502,1.04,0
328.8,0.2715,0.8197,0.4766,0.99,0
328.9,0.2945,0.8414,0.4637,1,0
329,0.2661,0.8433,0.4778,1.01,0
329.1,0.2639,0.8597,0.5164,1.04,0
329.2,0.2691,0.8419,0.524,1.03,0
329.3,0.2827,0.8285,0.5171,1.02,1
329.4,0.2708,0.8243,0.5176,1.01,1
329.5,0.2735,0.8326,0.4905,1,1
329.6,0.2891,0.8429,0.4844,1.01,1
329.7,0.2588,0.8575,0.4776,1.02,1
329.8,0.2512,0.8387,0.4883,1,1
329.9,0.2373,0.8487,0.4866,1.01,1
330,0.2744,0.8372,0.462,0.99,1
330.1,0.3015,0.7008,0.3738,0.85,1
330.2,-0.0161,0.0107,0.0105,0.02,1
330.3,-0.0154,0.0088,0.0093,0.02,1
330.4,-0.0144,0.0117,0.0144,0.02,1
330.5,7.9952,2.3332,5.2322,9.84,1
330.6,-0.0896,-0.0146,0.1306,0.16,1
330.7,-0.2515,-0.6795,0.2815,0.78,1
330.8,0.5779,1.8806,-1.5111,2.48,1
330.9,0.0974,0.1594,1.0299,1.05,1
331,0.1819,0.2837,1.0401,1.09,1
331.1,0.1643,0.2783,0.9547,1.01,1
331.2,0.1695,0.2864,0.9566,1.01,1
331.3,0.166,0.2732,0.9554,1.01,1
331.4,0.1709,0.2783,0.9581,1.01,1
331.5,0.1699,0.2791,0.954,1.01,1
331.6,0.1712,0.2849,0.9584,1.01,1
331.7,0.1726,0.2783,0.9566,1.01,1
331.8,0.1983,0.2791,0.9576,1.02,0
331.9,0.1638,0.2857,0.9315,0.99,0
332,0.1946,0.2366,0.9398,0.99,0
332.1,0.158,0.2669,0.8971,0.95,0
332.2,0.1809,0.3296,0.9742,1.04,0
332.3,0.3269,0.2281,0.9002,0.98,0
332.4,0.2571,0.282,0.9422,1.02,0
332.5,0.2874,0.3025,0.9298,1.02,0
332.6,0.3057,0.2683,0.9059,0.99,0
332.7,0.3323,0.2527,0.9366,1.03,0
332.8,0.4708,0.1587,0.9232,1.05,0
332.9,0.1397,0.2461,0.9496,0.99,0
333,0.1277,-0.0408,0.8941,0.9,0
333.1,0.1128,-0.3238,0.8873,0.95,0
333.2,0.1485,-0.5286,0.8875,1.04,0
333.3,0.1917,-0.5689,0.8275,1.02,0
333.4,0.0606,-0.7012,0.7955,1.06,0
333.5,0.0745,-0.7276,0.8824,1.15,0
333.6,0.0227,-0.7457,0.8233,1.11,0
333.7,-0.1135,-0.6556,0.8292,1.06,0
333.8,-0.1516,-0.5772,0.7428,0.95,0
333.9,-0.3641,-0.4925,0.7686,0.98,0
334,-0.4324,-0.4537,0.6954,0.94,0
334.1,-0.4615,-0.4009,0.6627,0.9,0
334.2,-0.5022,-0.4339,0.7027,0.97,0
334.3,-0.5999,-0.3809,0.7069,1,0
334.4,-0.6527,-0.3716,0.6783,1.01,0
334.5,-0.6944,-0.283,0.7628,1.07,0
334.6,-0.6859,-0.2427,0.671,0.99,0
334.7,-0.6888,-0.1966,0.5948,0.93,0
334.8,-0.8016,-0.2024,0.6163,1.03,0
334.9,-0.7213,-0.1514,0.7257,1.03,0
335,-0.7252,-0.1238,0.8038,1.09,0
335.1,-0.8172,-0.094,0.7706,1.13,0
335.2,-0.7594,-0.0144,0.7103,1.04,0
335.3,-0.8053,-0.041,0.6895,1.06,0
335.4,-0.8485,-0.0332,0.7078,1.11,0
335.5,-0.8043,-0.0271,0.6439,1.03,0
335.6,-0.7901,-0.0325,0.72,1.07,0
335.7,-0.7745,-0.0418,0.6722,1.03,0
335.8,-0.7415,-0.0281,0.6031,0.96,0
335.9,-0.7816,-0.0232,0.6707,1.03,0
336,-0.7012,0.0056,0.5364,0.88,0
336.1,-0.7733,-0.04,0.7081,1.05,0
336.2,-0.7464,-0.0515,0.6939,1.02,0
336.3,-0.7606,-0.0383,0.6773,1.02,0
336.4,-0.7918,-0.0437,0.6929,1.05,0
336.5,-0.7794,-0.0391,0.6746,1.03,0
336.6,-0.795,-0.0479,0.7003,1.06,0
336.7,-0.814,-0.0483,0.6639,1.05,0
336.8,-0.8082,-0.0503,0.6878,1.06,0
336.9,-0.7862,-0.0378,0.6903,1.05,0
337,-0.7523,-0.0327,0.6448,0.99,0
337.1,-0.762,-0.0288,0.6519,1,0
337.2,-0.7701,-0.0347,0.66,1.01,0
337.3,-0.7462,-0.0374,0.6483,0.99,0
337.4,-0.775,-0.0393,0.6505,1.01,0
337.5,-0.7808,-0.0354,0.6495,1.02,0
337.6,-0.7657,-0.0344,0.6573,1.01,0
337.7,-0.7652,-0.0269,0.6558,1.01,0
337.8,-0.755,-0.0376,0.6761,1.01,0
337.9,-0.7933,-0.0418,0.6741,1.04,0
338,-0.7699,-0.0325,0.6463,1.01,0
338.1,-0.7515,-0.043,0.6585,1,0
338.2,-0.7904,-0.0459,0.6732,1.04,0
338.3,-0.7735,-0.0552,0.6929,1.04,0
338.4,-0.8001,0.0044,0.6942,1.06,0
338.5,-0.9906,-0.1243,0.9181,1.36,0
338.6,-0.7552,-0.0405,0.5174,0.92,0
338.7,-0.7747,0.0198,0.7032,1.05,0
338.8,-0.8263,0.0335,0.7271,1.1,0
338.9,-0.8399,0.0803,0.5818,1.02,0
339,-0.8673,0.0864,0.5801,1.05,0
339.1,-0.8758,0.1167,0.5589,1.05,0
339.2,-0.8436,0.0654,0.5528,1.01,0
339.3,-0.7298,0.0845,0.5428,0.91,1
339.4,-0.7757,0.0923,0.5982,0.98,1
339.5,-0.9168,0.062,0.5584,1.08,1
339.6,-0.8844,0.0925,0.5137,1.03,1
339.7,-0.8385,0.1126,0.5049,0.99,1
339.8,-0.8448,0.1143,0.5428,1.01,1
339.9,-0.7796,0.1389,0.4373,0.9,1
340,-0.7039,0.1726,0.2915,0.78,1
340.1,-0.668,0.125,0.4109,0.79,1
340.2,-0.1362,-0.0234,0.1887,0.23,1
340.3,-0.0254,-0.0251,0.0388,0.05,1
340.4,-0.0271,-0.0254,0.0693,0.08,1
340.5,-0.4578,-0.0444,1.9465,2,1
340.6,-0.9574,0.1228,0.566,1.12,1
340.7,0.2263,0.041,1.7182,1.73,1
340.8,-0.326,0.0418,1.0516,1.1,1
340.9,-0.2647,0.0339,0.9354,0.97,1
341,-0.2539,0.0481,0.9923,1.03,1
341.1,-0.2464,0.0364,0.9811,1.01,1
341.2,-0.2522,0.0383,0.9869,1.02,1
341.3,-0.2444,0.0378,0.9823,1.01,1
341.4,-0.2471,0.0376,0.985,1.02,1
341.5,-0.2456,0.0383,0.9835,1.01,1
341.6,-0.2581,0.041,0.9508,0.99,1
341.7,-0.2395,0.0388,0.9825,1.01,1
341.8,-0.239,0.04,0.9823,1.01,0
341.9,-0.2456,0.0398,1.0255,1.06,0
342,-0.2808,-0.0535,1.006,1.05,0
342.1,-0.2617,0.0317,0.9955,1.03,0
342.2,-0.2122,0.0283,0.9801,1,0
342.3,-0.3777,0.0645,0.9645,1.04,0
342.4,-0.3455,0.1016,1.0963,1.15,0
342.5,-0.378,0.2412,1.119,1.21,0
342.6,-0.0479,0.2173,1.0414,1.06,0
342.7,-0.1047,0.4541,0.9554,1.06,0
342.8,0.113,0.5638,0.9056,1.07,0
342.9,0.1362,0.6497,0.8233,1.06,0
343,0.2063,0.6885,0.7506,1.04,0
343.1,0.2049,0.6834,0.671,0.98,0
343.2,0.2627,0.6888,0.5916,0.95,0
343.3,0.0825,0.7801,0.7484,1.08,0
343.4,0.302,0.8145,0.5735,1.04,0
343.5,0.3445,0.8153,0.5467,1.04,0
343.6,0.3787,0.8341,0.5022,1.04,0
343.7,0.346,0.8316,0.4756,1.02,0
343.8,0.355,0.8504,0.4563,1.03,0
343.9,0.4283,0.7865,0.3816,0.97,0
344,0.4334,0.8382,0.3677,1.01,0
344.1,0.5044,0.8053,0.2727,0.99,0
344.2,0.4595,0.8895,0.3228,1.05,0
344.3,0.5066,0.8929,0.2725,1.06,0
344.4,0.3252,0.9212,0.2285,1,0
344.5,0.4165,0.8267,0.239,0.96,0
344.6,0.4363,0.9347,0.3235,1.08,0
344.7,0.4134,0.8929,0.2678,1.02,0
344.8,0.3785,0.878,0.2173,0.98,0
344.9,0.3545,0.9229,0.2762,1.03,0
345,0.3033,0.9464,0.2837,1.03,0
345.1,0.2901,0.9547,0.2952,1.04,0
345.2,0.2417,0.9435,0.2852,1.01,0
345.3,0.2517,0.9698,0.3536,1.06,0
345.4,0.1812,0.9232,0.3743,1.01,0
345.5,0.0955,0.9388,0.3829,1.02,0
345.6,0.1045,0.9593,0.3755,1.04,0
345.7,0.1116,0.8873,0.3199,0.95,0
345.8,0.1189,0.9159,0.291,0.97,0
345.9,0.0857,0.9371,0.3135,0.99,0
346,0.0823,0.9269,0.324,0.99,0
346.1,0.0776,0.9156,0.316,0.97,0
346.2,0.0715,0.9493,0.3135,1,0
346.3,0.0732,0.9571,0.3643,1.03,0
346.4,0.0813,0.9535,0.3699,1.03,0
346.5,0.0808,0.9562,0.3777,1.03,0
346.6,0.0991,0.9581,0.366,1.03,0
346.7,0.1172,0.9916,0.3492,1.06,0
346.8,0.1106,0.9359,0.3509,1.01,0
346.9,0.0501,0.9019,0.386,0.98,0
347,0.0225,0.9571,0.3916,1.03,0
347.1,0.0501,0.9547,0.3465,1.02,0
347.2,0.0193,0.9952,0.3589,1.06,0
347.3,0.0352,0.9164,0.3369,0.98,0
347.4,0.0339,0.9378,0.3369,1,0
347.5,0.0376,0.9427,0.3831,1.02,0
347.6,0.0418,0.9674,0.3775,1.04,0
347.7,0.0486,0.9398,0.3843,1.02,0
347.8,0.0215,0.9239,0.3589,0.99,0
347.9,0.0208,0.9102,0.4256,1.01,0
348,0.0464,0.9378,0.4415,1.04,0
348.1,0.0474,0.9264,0.4104,1.01,0
348.2,0.1284,0.9039,0.5093,1.05,0
348.3,0.0667,0.9002,0.5457,1.05,0
348.4,0.0183,0.8563,0.4988,0.99,0
348.5,0.0623,0.8795,0.5113,1.02,0
348.6,0.0308,0.888,0.4852,1.01,0
348.7,0.0359,0.8763,0.5035,1.01,0
348.8,0.0413,0.867,0.5164,1.01,0
348.9,0.053,0.8951,0.5186,1.04,0
349,0.0398,0.878,0.5042,1.01,0
349.1,0.0344,0.8988,0.5169,1.04,0
349.2,0.0432,0.8824,0.4947,1.01,0
349.3,0.072,0.8775,0.5044,1.01,1
349.4,0.0273,0.8817,0.4966,1.01,1
349.5,0.0325,0.8819,0.5015,1.02,1
349.6,0.0469,0.8641,0.5118,1.01,1
349.7,0.043,0.8905,0.5091,1.03,1
349.8,0.0254,0.9149,0.532,1.06,1
349.9,0.041,0.8285,0.4527,0.94,1
350,0.0291,0.5328,0.1121,0.55,1
350.1,-0.0139,0.0024,0.0144,0.02,1
350.2,-0.0159,0.0017,0.0244,0.03,1
350.3,-0.0115,-0.0032,0.0442,0.05,1
350.4,0.0974,-0.033,0.0137,0.1,1
350.5,-0.208,1.2103,-0.0537,1.23,1
350.6,-0.0874,0.0769,0.5735,0.59,1
350.7,0.1294,0.242,0.9669,1.01,1
