time,gFx,gFy,gFz,TgF,is_fall
105.9,-1.3744,0.3814,-0.5782,1.54,0
106,-0.922,-0.2259,-0.1399,0.96,0
106.1,-1.1273,0.1155,-0.3094,1.17,0
106.2,-0.7762,-0.0737,-0.1734,0.8,0
106.3,-0.5916,-0.2542,-0.197,0.67,0
106.4,-1.1984,0.1182,-0.4891,1.3,0
106.5,-1.2333,-0.1695,-0.4878,1.34,0
106.6,-0.9105,-0.3111,0.1155,0.97,0
106.7,-0.9979,0.0342,-0.1389,1.01,0
106.8,-0.7091,-0.0063,-0.0144,0.71,0
106.9,-0.8836,0.0706,-0.312,0.94,0
107,-1.2413,0.1372,-0.3326,1.29,0
107.1,-1.3207,0.2256,-0.2608,1.36,0
107.2,-1.1464,-0.2019,0.0503,1.17,0
107.3,-0.6878,-0.1536,-0.2574,0.75,0
107.4,-0.6346,-0.1321,-0.2078,0.68,0
107.5,-0.9518,-0.021,-0.4993,1.07,0
107.6,-1.2362,0.1543,-1.0411,1.62,0
107.7,-0.9952,-0.0232,0.1467,1.01,0
107.8,-1.0965,-0.1804,-0.2259,1.13,0
107.9,-0.6014,0.1817,-0.0686,0.63,0
108,-0.9151,0.0222,-0.2617,0.95,0
108.1,-1.2133,0.2495,-0.2874,1.27,0
108.2,-1.3488,0.1787,-0.2586,1.38,0
108.3,-1.0814,-0.25,-0.0107,1.11,0
108.4,-0.7869,-0.1013,-0.3089,0.85,0
108.5,-0.6553,-0.1946,-0.2232,0.72,0
108.6,-0.8468,-0.0264,-0.429,0.95,0
108.7,-1.341,0.0877,-1.1002,1.74,0
108.8,-0.8724,-0.0769,0.1069,0.88,0
108.9,-1.2023,-0.1431,-0.2036,1.23,0
109,-0.7305,0.2044,-0.1299,0.77,0
109.1,-0.7994,0.0134,-0.2434,0.84,0
109.2,-1.1461,0.1365,-0.2969,1.19,0
109.3,-1.2279,0.2791,-0.3934,1.32,0
109.4,-1.0253,-0.3662,-0.2617,1.12,0
109.5,-1.1446,-0.1697,-0.2989,1.2,0
109.6,-0.6375,-0.1892,-0.271,0.72,0
109.7,-0.5945,-0.1988,-0.2964,0.69,0
109.8,-0.8175,-0.1797,-0.4297,0.94,0
109.9,-0.9701,-0.2959,-0.608,1.18,0
110,-1.1339,-0.4473,-0.1731,1.23,0
110.1,-1.2723,-0.3953,0.0969,1.34,0
110.2,-0.7269,0.0784,-0.1751,0.75,0
110.3,-0.6341,-0.0215,-0.0584,0.64,0
110.4,-1.0086,0.0889,-0.4112,1.09,0
110.5,-1.1039,0.3291,-0.3733,1.21,0
110.6,-0.9837,0.1338,-0.022,0.99,0
110.7,-1.1373,0.0295,-0.1004,1.14,0
110.8,-0.7218,-0.1096,-0.2144,0.76,0
110.9,-0.6949,-0.1936,-0.2403,0.76,0
111,-1.0267,0.0544,-0.5098,1.15,0
111.1,-1.3493,0.0671,-0.7196,1.53,0
111.2,-0.9855,0.062,0.1533,1,0
111.3,-0.9847,0.0083,-0.3245,1.04,0
111.4,-0.5977,0.0217,-0.0732,0.6,0
111.5,-0.8956,-0.0002,-0.3824,0.97,0
111.6,-1.3331,0.3384,-0.3941,1.43,0
111.7,-1.0123,-0.0049,-0.1941,1.03,0
111.8,-1.1134,0.0486,-0.2219,1.14,0
111.9,-0.6363,-0.2085,-0.2161,0.7,0
112,-0.6605,-0.1799,-0.2703,0.74,0
112.1,-1.0392,0.093,-0.481,1.15,0
112.2,-1.3695,-0.0369,-0.7269,1.55,0
112.3,-1.0392,-0.1084,0.2342,1.07,0
112.4,-0.8724,0.0498,-0.2466,0.91,0
112.5,-0.6275,0.0486,-0.0435,0.63,0
112.6,-0.9696,0.1067,-0.4075,1.06,0
112.7,-1.2159,0.336,-0.3299,1.3,0
112.8,-0.9403,0.0864,-0.179,0.96,0
112.9,-1.2079,-0.0369,-0.1397,1.22,0
113,-0.7437,-0.1502,-0.1709,0.78,0
113.1,-0.6925,-0.1353,-0.199,0.73,0
113.2,-1.0431,0.0635,-0.5965,1.2,0
113.3,-1.3156,0.0774,-0.7796,1.53,0
113.4,-0.9952,0.2193,0.2088,1.04,0
113.5,-1.013,0.114,-0.3255,1.07,0
113.6,-0.6326,0.0645,-0.0046,0.64,0
113.7,-0.9532,0.0483,-0.407,1.04,0
113.8,-1.2648,0.3357,-0.3037,1.34,0
113.9,-1.1908,0.2136,-0.1719,1.22,0
114,-1.1979,-0.1992,0.031,1.21,0
114.1,-0.7379,-0.2639,-0.2449,0.82,0
114.2,-0.6829,-0.1267,-0.2329,0.73,0
114.3,-0.9906,0.0725,-0.4949,1.11,0
114.4,-1.3356,0.0823,-0.7928,1.56,0
114.5,-1.0607,0.1182,0.1863,1.08,0
114.6,-1.0602,0.0928,-0.3172,1.11,0
114.7,-0.6275,0.0813,-0.0024,0.63,0
114.8,-0.8421,0.0552,-0.3374,0.91,0
114.9,-1.2457,0.3365,-0.2932,1.32,0
115,-1.1022,0.1719,0.0234,1.12,0
115.1,-1.2347,0.138,-0.1797,1.26,0
115.2,-0.6209,-0.2122,-0.1541,0.67,0
115.3,-0.5931,-0.1355,-0.2222,0.65,0
115.4,-1.0997,0.0711,-0.4773,1.2,0
115.5,-1.1102,-0.157,-0.504,1.23,0
115.6,-1.0609,-0.2156,0.1614,1.09,0
115.7,-0.8827,0.1311,-0.1751,0.91,0
115.8,-0.6578,-0.0217,-0.0037,0.66,0
115.9,-0.9913,0.1035,-0.4358,1.09,0
116,-1.1637,0.3555,-0.3169,1.26,0
116.1,-0.9303,-0.0774,-0.0901,0.94,0
116.2,-1.1046,0.2312,-0.2373,1.15,0
116.3,-0.6549,-0.2092,-0.1673,0.71,0
116.4,-0.6578,-0.0598,-0.2449,0.7,0
116.5,-1.1903,-0.2534,-0.5196,1.32,0
116.6,-1.1298,-0.5103,-0.2334,1.26,0
116.7,-1.2472,-0.418,0.0808,1.32,0
116.8,-0.6256,0.1636,-0.2437,0.69,0
116.9,-0.7061,-0.0437,-0.0645,0.71,0
117,-1.151,0.1314,-0.5469,1.28,0
117.1,-1.5524,0.0806,-0.2996,1.58,0
117.2,-0.9378,-0.3728,-0.0527,1.01,0
117.3,-0.9288,0.0164,-0.2906,0.97,0
117.4,-0.7298,-0.0183,-0.2771,0.78,0
117.5,-0.7657,-0.1187,-0.3662,0.86,0
117.6,-1.268,-0.2412,-0.7691,1.5,0
117.7,-0.9933,-0.2737,-0.2124,1.05,0
117.8,-1.0685,-0.1411,0.0767,1.08,0
117.9,-0.6607,0.1687,-0.2539,0.73,0
118,-0.7435,0.0371,-0.158,0.76,0
118.1,-1.1278,0.0659,-0.368,1.19,0
118.2,-1.3668,0.1499,-0.5679,1.49,0
118.3,-0.8634,-0.3218,0.0645,0.92,0
118.4,-1.0245,0.137,-0.4942,1.15,0
118.5,-0.6734,-0.0701,-0.2644,0.73,0
118.6,-0.6927,-0.1248,-0.2237,0.74,0
118.7,-1.2111,-0.3636,-0.5464,1.38,0
118.8,-1.1068,-0.5157,-0.1174,1.23,0
118.9,-1.2509,-0.4517,0.0437,1.33,0
119,-0.6448,0.1773,-0.2229,0.7,0
119.1,-0.7281,0.0195,-0.1214,0.74,0
119.2,-1.1561,0.1284,-0.4918,1.26,0
119.3,-1.5045,0.0806,-0.4183,1.56,0
119.4,-0.89,-0.3413,0.0911,0.96,0
119.5,-0.9415,0.0049,-0.3025,0.99,0
119.6,-0.7061,-0.0215,-0.2908,0.76,0
119.7,-0.7725,-0.1174,-0.3138,0.84,0
119.8,-1.2252,-0.3604,-0.6636,1.44,0
119.9,-0.9532,-0.4415,-0.1294,1.06,0
120,-1.2467,-0.2608,0.0078,1.27,0
120.1,-0.6351,0.2041,-0.1807,0.69,0
120.2,-0.8189,0.0803,-0.2425,0.86,0
120.3,-1.1825,0.0947,-0.3831,1.25,0
120.4,-1.3612,0.1333,-0.368,1.42,0
120.5,-1.1859,-0.261,-0.0356,1.21,0
120.6,-0.7144,-0.2061,-0.1526,0.76,0
120.7,-0.6661,-0.1216,-0.2776,0.73,0
120.8,-0.9447,0.0374,-0.4192,1.03,0
120.9,-1.4521,0.0842,-0.9449,1.73,0
121,-0.9122,0.0776,0.2058,0.94,0
121.1,-1.0189,0.0352,-0.4126,1.1,0
121.2,-0.6524,0.116,-0.0193,0.66,0
121.3,-0.92,0.0127,-0.4483,1.02,0
121.4,-1.278,0.4356,-0.3682,1.4,0
121.5,-0.9542,-0.061,-0.158,0.97,0
121.6,-1.1659,0.1397,-0.2823,1.21,0
121.7,-0.6439,-0.157,-0.1658,0.68,0
121.8,-0.6392,-0.1602,-0.2456,0.7,0
121.9,-1.1693,-0.0059,-0.523,1.28,0
122,-1.3092,-0.1079,-0.543,1.42,0
122.1,-1.0399,-0.4876,0.2158,1.17,0
122.2,-0.7735,0.0562,-0.2954,0.83,0
122.3,-0.6566,-0.0344,-0.021,0.66,0
122.4,-1.0372,0.0776,-0.4908,1.15,0
122.5,-1.245,0.1301,-0.6856,1.43,0
122.6,-0.9393,-0.2732,-0.0711,0.98,0
122.7,-0.8851,0.0134,-0.3811,0.96,0
122.8,-0.6429,-0.0051,-0.2674,0.7,0
122.9,-0.7833,-0.1138,-0.2942,0.84,0
123,-1.2426,-0.406,-0.7152,1.49,0
123.1,-0.9207,-0.4422,-0.0559,1.02,0
123.2,-1.2347,-0.2776,0.0449,1.27,0
123.3,-0.6046,0.2285,-0.1731,0.67,0
123.4,-0.806,0.0459,-0.2415,0.84,0
123.5,-1.1947,0.137,-0.3824,1.26,0
123.6,-1.413,0.0547,-0.3919,1.47,0
123.7,-1.0848,-0.326,-0.04,1.13,0
123.8,-0.7552,-0.0857,-0.158,0.78,0
123.9,-0.7188,-0.043,-0.3304,0.79,0
124,-0.8949,-0.0762,-0.45,1,0
124.1,-1.351,0.0535,-0.9212,1.64,0
124.2,-1.0035,0.0711,0.1106,1.01,0
124.3,-1.0692,-0.0508,-0.3538,1.13,0
124.4,-0.6104,0.177,-0.1221,0.65,0
124.5,-0.8758,0.0881,-0.3489,0.95,0
124.6,-1.225,0.3631,-0.3484,1.32,0
124.7,-1.152,0.1189,-0.0571,1.16,0
124.8,-1.3661,-0.1428,-0.0371,1.37,0
124.9,-0.5943,-0.2439,-0.1909,0.67,0
125,-0.6141,-0.0801,-0.1948,0.65,0
125.1,-1.0602,0.0032,-0.5772,1.21,0
125.2,-1.3363,-0.1944,-0.4473,1.42,0
125.3,-1.1354,-0.366,0.2525,1.22,0
125.4,-0.6959,0.0745,-0.2986,0.76,0
125.5,-0.6644,0.0288,-0.0586,0.67,0
125.6,-0.9654,0.0459,-0.4507,1.07,0
125.7,-1.3266,0.1726,-0.5694,1.45,0
125.8,-0.9076,-0.3968,0.0085,0.99,0
125.9,-1.1251,0.2989,-0.3914,1.23,0
126,-0.6668,-0.0571,-0.2432,0.71,0
126.1,-0.7594,-0.1167,-0.2774,0.82,0
126.2,-1.1935,-0.3484,-0.6011,1.38,0
126.3,-1.0585,-0.3948,-0.1802,1.14,0
126.4,-1.3334,-0.5257,0.0574,1.43,0
126.5,-0.5716,0.1665,-0.2254,0.64,0
126.6,-0.724,0.0083,-0.198,0.75,0
126.7,-1.1298,0.1463,-0.4976,1.24,0
126.8,-1.4875,0.1089,-0.5596,1.59,0
126.9,-0.9911,-0.3746,0.0203,1.06,0
127,-0.8333,0.0034,-0.2996,0.89,0
127.1,-0.703,-0.0061,-0.2815,0.76,0
127.2,-0.8267,-0.0879,-0.4214,0.93,0
127.3,-1.2426,-0.1548,-0.7811,1.48,0
127.4,-0.8646,-0.3604,-0.0776,0.94,0
127.5,-1.2477,-0.2617,0.0059,1.27,0
127.6,-0.598,0.2354,-0.1582,0.66,0
127.7,-0.7782,0.0713,-0.2576,0.82,0
127.8,-1.2565,0.1795,-0.3284,1.31,0
127.9,-1.3698,0.0532,-0.4324,1.44,0
128,-1.0975,-0.3577,-0.0774,1.16,0
128.1,-0.8023,-0.0779,-0.2097,0.83,0
128.2,-0.669,-0.0713,-0.2742,0.73,0
128.3,-0.8604,-0.041,-0.4493,0.97,0
128.4,-1.3143,0.1555,-1.0504,1.69,0
128.5,-0.9571,-0.0193,0.1299,0.97,0
128.6,-1.2023,-0.1597,-0.44,1.29,0
128.7,-0.6136,0.1787,-0.0964,0.65,0
128.8,-0.8299,0.0576,-0.3648,0.91,0
128.9,-1.2941,0.2818,-0.2766,1.35,0
129,-1.3246,0.1839,-0.3299,1.38,0
129.1,-1.0411,-0.2215,-0.0027,1.06,0
129.2,-0.7972,-0.1978,-0.2132,0.85,0
129.3,-0.6954,-0.104,-0.26,0.75,0
129.4,-0.8976,-0.0628,-0.5057,1.03,0
129.5,-1.3117,0.0137,-0.846,1.56,0
129.6,-1.0189,0.0305,0.2036,1.04,0
129.7,-1.0062,-0.0603,-0.3826,1.08,0
129.8,-0.65,0.1714,0.0046,0.67,0
129.9,-0.858,0.0203,-0.3377,0.92,0
130,-1.1947,0.3584,-0.2598,1.27,0
130.1,-1.1876,0.1641,-0.176,1.21,0
130.2,-1.1761,-0.0293,-0.1111,1.18,0
130.3,-0.7042,-0.1736,-0.1734,0.75,0
130.4,-0.6033,-0.1482,-0.1721,0.64,0
130.5,-1.0392,0.0337,-0.6192,1.21,0
130.6,-1.4894,-0.031,-0.7325,1.66,0
130.7,-1.097,-0.4942,0.2864,1.24,0
130.8,-0.8057,0.0615,-0.2801,0.86,0
130.9,-0.6136,0.0269,-0.0376,0.62,0
131,-0.9908,0.0474,-0.4148,1.08,0
131.1,-1.3358,0.3772,-0.5501,1.49,0
131.2,-0.8663,-0.1714,-0.1431,0.89,0
131.3,-1.1027,0.1399,-0.1245,1.12,0
131.4,-0.661,-0.1463,-0.2024,0.71,0
131.5,-0.6905,-0.1572,-0.2207,0.74,0
131.6,-1.1363,-0.1282,-0.6024,1.29,0
131.7,-1.1603,-0.4576,-0.2776,1.28,0
131.8,-1.2011,-0.4517,0.1467,1.29,0
131.9,-0.6597,0.1074,-0.2937,0.73,0
132,-0.6661,-0.001,-0.0874,0.67,0
132.1,-1.0401,0.0847,-0.3794,1.11,0
132.2,-1.4083,0.2552,-0.5601,1.54,0
132.3,-0.8858,-0.3746,0.0439,0.96,0
132.4,-1.0624,0.1272,-0.3338,1.12,0
132.5,-0.659,-0.0466,-0.2351,0.7,0
132.6,-0.6959,-0.0894,-0.2664,0.75,0
132.7,-1.2037,-0.4991,-0.6829,1.47,0
132.8,-1.0726,-0.4908,-0.25,1.21,0
132.9,-1.2289,-0.2512,0.1287,1.26,0
133,-0.6199,0.2193,-0.2759,0.71,0
133.1,-0.7664,0.002,-0.1577,0.78,0
133.2,-1.1517,0.0767,-0.3638,1.21,0
133.3,-1.4721,0.0435,-0.4576,1.54,0
133.4,-0.9547,-0.4122,0.1011,1.04,0
133.5,-0.9767,0.1658,-0.3465,1.05,0
133.6,-0.7069,-0.0566,-0.2862,0.76,0
133.7,-0.7506,-0.1475,-0.2805,0.81,0
133.8,-1.1632,-0.42,-0.6446,1.39,0
133.9,-1.1644,-0.5467,-0.2205,1.31,0
134,-1.2115,-0.2715,0.0967,1.25,0
134.1,-0.648,0.1228,-0.3225,0.73,0
134.2,-0.7081,0.0088,-0.0818,0.71,0
134.3,-1.1349,0.1091,-0.4415,1.22,0
134.4,-1.3578,0.1511,-0.6292,1.5,0
134.5,-0.9115,-0.4209,-0.0127,1,0
134.6,-1.0509,0.2564,-0.4424,1.17,0
134.7,-0.6788,-0.0667,-0.2996,0.74,0
134.8,-0.7186,-0.1035,-0.3445,0.8,0
134.9,-1.2325,-0.3438,-0.8621,1.54,0
135,-0.9855,-0.502,-0.1216,1.11,0
135.1,-1.1786,-0.356,0.0581,1.23,0
135.2,-0.6087,0.1897,-0.179,0.66,0
135.3,-0.7183,0.0015,-0.1714,0.74,0
135.4,-1.1532,0.0701,-0.4268,1.23,0
135.5,-1.4789,0.0969,-0.5191,1.57,0
135.6,-0.9813,-0.4324,0.0571,1.07,0
135.7,-0.8746,-0.0955,-0.2942,0.93,0
135.8,-0.6834,-0.0574,-0.2783,0.74,0
135.9,-0.733,-0.1174,-0.261,0.79,0
136,-1.1429,-0.3858,-0.6683,1.38,0
136.1,-1.0397,-0.6153,-0.1773,1.22,0
136.2,-1.2323,-0.4104,0.1228,1.3,0
136.3,-0.659,0.1436,-0.2498,0.72,0
136.4,-0.7117,0.0591,-0.1465,0.73,0
136.5,-1.0909,0.0835,-0.4351,1.18,0
136.6,-1.5419,0.0469,-0.5084,1.62,0
136.7,-1.0177,-0.3955,-0.0833,1.1,0
136.8,-0.9559,0.177,-0.3601,1.04,0
136.9,-0.6431,-0.0356,-0.2473,0.69,0
137,-0.849,-0.0689,-0.388,0.94,0
137.1,-1.2931,0.1506,-1.0909,1.7,0
137.2,-0.9461,-0.1629,0.0767,0.96,0
137.3,-1.0765,-0.2156,-0.166,1.11,0
137.4,-0.6143,0.2041,-0.1257,0.66,0
137.5,-0.8314,0.0615,-0.2683,0.88,0
137.6,-1.1937,0.209,-0.3672,1.27,0
137.7,-1.308,0.0715,-0.4151,1.37,0
137.8,-1.1273,-0.3394,-0.0249,1.18,0
137.9,-0.7183,-0.1724,-0.2276,0.77,0
138,-0.7144,-0.0344,-0.2857,0.77,0
138.1,-0.8956,-0.0808,-0.4966,1.03,0
138.2,-1.3392,0.1333,-1.0316,1.7,0
138.3,-0.9645,0.0391,0.1404,0.98,0
138.4,-1.1036,-0.1267,-0.4849,1.21,0
138.5,-0.6312,0.2195,-0.0481,0.67,0
138.6,-0.8656,0.0444,-0.3687,0.94,0
138.7,-1.2247,0.2984,-0.3301,1.3,0
138.8,-1.2579,0.2041,-0.2823,1.31,0
138.9,-1.1444,-0.1726,-0.0249,1.16,0
139,-0.7606,-0.2009,-0.1931,0.81,0
139.1,-0.7032,-0.148,-0.2703,0.77,0
139.2,-0.9381,0.0562,-0.5447,1.09,0
139.3,-1.3139,0.1568,-1.0914,1.72,0
139.4,-0.931,0.1055,0.1831,0.95,0
139.5,-1.181,-0.082,-0.4444,1.26,0
139.6,-0.6925,0.1914,-0.0874,0.72,0
139.7,-0.8514,0.0415,-0.3255,0.91,0
139.8,-1.1634,0.158,-0.3958,1.24,0
139.9,-1.3292,0.1126,-0.2622,1.36,0
140,-1.2345,-0.1165,0.0718,1.24,0
140.1,-0.7054,-0.2498,-0.1778,0.77,0
140.2,-0.6585,-0.1402,-0.2158,0.71,0
140.3,-1.006,0.0728,-0.6346,1.19,0
140.4,-1.3949,-0.001,-0.6441,1.54,0
140.5,-1.0201,0.0881,0.2366,1.05,0
140.6,-0.9518,0.0457,-0.2522,0.99,0
140.7,-0.6629,0.0454,-0.0037,0.66,0
140.8,-0.9017,0.051,-0.4131,0.99,0
140.9,-1.3026,0.3846,-0.4131,1.42,0
141,-0.9322,0.0027,-0.1157,0.94,0
141.1,-1.1744,0.3018,-0.3746,1.27,0
141.2,-0.66,-0.0737,-0.1958,0.69,0
141.3,-0.6453,-0.1331,-0.2251,0.7,0
141.4,-1.2125,-0.2583,-0.5303,1.35,0
141.5,-1.0377,-0.4214,-0.2202,1.14,0
141.6,-1.2753,-0.3531,0.0657,1.32,0
141.7,-0.7083,0.0391,-0.2906,0.77,0
141.8,-0.6749,-0.0144,-0.1199,0.69,0
141.9,-1.1361,0.0774,-0.4456,1.22,0
142,-1.4252,0.0278,-0.5135,1.52,0
142.1,-0.9793,-0.4114,0.0603,1.06,0
142.2,-0.9491,0.2239,-0.4803,1.09,0
142.3,-0.619,-0.0581,-0.262,0.67,0
142.4,-0.8077,-0.1279,-0.3648,0.9,0
142.5,-1.1581,-0.4051,-0.7232,1.42,0
142.6,-0.8753,-0.3006,-0.1204,0.93,0
142.7,-1.1686,-0.2254,-0.0186,1.19,0
142.8,-0.6619,0.1775,-0.1956,0.71,0
142.9,-0.7757,0.0254,-0.1917,0.8,0
143,-1.1107,0.0806,-0.3824,1.18,0
143.1,-1.5514,0.0059,-0.4563,1.62,0
143.2,-1.026,-0.3479,0.0161,1.08,0
143.3,-0.87,-0.0461,-0.2354,0.9,0
143.4,-0.6558,-0.0415,-0.2871,0.72,0
143.5,-0.7935,-0.0662,-0.4683,0.92,0
143.6,-1.236,-0.113,-0.9054,1.54,0
143.7,-0.8604,-0.0535,-0.0193,0.86,0
143.8,-1.2018,-0.124,-0.2622,1.24,0
143.9,-0.661,0.2085,-0.1211,0.7,0
144,-0.8143,0.0432,-0.2574,0.86,0
144.1,-1.1117,0.023,-0.3406,1.16,0
144.2,-1.4958,0.0671,-0.5074,1.58,0
144.3,-0.9718,-0.3418,-0.0115,1.03,0
144.4,-0.9095,-0.0718,-0.2534,0.95,0
144.5,-0.7186,-0.0378,-0.2232,0.75,0
144.6,-0.6793,-0.2105,-0.3689,0.8,0
144.7,-1.3412,-0.3018,-0.7801,1.58,0
144.8,-0.931,-0.2971,-0.1326,0.99,0
144.9,-1.1769,-0.1301,0.0012,1.18,0
145,-0.6658,0.1021,-0.2559,0.72,0
145.1,-0.702,0.0391,-0.0925,0.71,0
145.2,-1.1219,0.0496,-0.5154,1.24,0
145.3,-1.5707,0.1235,-0.3401,1.61,0
145.4,-1.088,-0.3955,-0.0242,1.16,0
145.5,-0.9308,0.1179,-0.3037,0.99,0
145.6,-0.7093,-0.0713,-0.2486,0.75,0
145.7,-0.7694,-0.0798,-0.3399,0.84,0
145.8,-1.1256,-0.3638,-0.7091,1.38,0
145.9,-0.982,-0.1756,-0.1956,1.02,0
146,-1.1517,-0.2102,0.0818,1.17,0
146.1,-0.6466,0.2388,-0.3074,0.75,0
146.2,-0.8028,0.009,-0.1697,0.82,0
146.3,-1.1591,0.0554,-0.4681,1.25,0
146.4,-1.4696,0.0093,-0.4224,1.53,0
146.5,-0.9911,-0.3643,-0.0452,1.06,0
146.6,-0.9102,0.032,-0.2991,0.96,0
146.7,-0.7213,0.0117,-0.3387,0.8,0
146.8,-0.857,-0.1084,-0.4468,0.97,0
146.9,-1.1776,-0.1863,-0.8189,1.45,0
147,-0.9078,-0.075,-0.0779,0.91,0
147.1,-0.9813,-0.1455,-0.04,0.99,0
147.2,-0.6495,0.1848,-0.1389,0.69,0
147.3,-0.8304,0.0425,-0.2954,0.88,0
147.4,-1.2252,0.1651,-0.2945,1.27,0
147.5,-1.3883,0.0891,-0.4776,1.47,0
147.6,-0.9955,-0.2908,0.0161,1.04,0
147.7,-0.826,-0.0908,-0.2339,0.86,0
147.8,-0.734,-0.042,-0.3413,0.81,0
147.9,-0.8241,-0.0918,-0.4307,0.93,0
148,-1.256,0.002,-1.0194,1.62,0
148.1,-0.8748,-0.1482,0.0562,0.89,0
148.2,-1.1163,-0.1443,-0.334,1.17,0
148.3,-0.6175,0.2022,-0.1089,0.66,0
148.4,-0.8328,0.0774,-0.3697,0.91,0
148.5,-1.2052,0.2368,-0.3421,1.27,0
148.6,-1.2814,0.0676,-0.3894,1.34,0
148.7,-1.2355,-0.2959,-0.0034,1.27,0
148.8,-0.733,-0.221,-0.1511,0.78,0
148.9,-0.6959,-0.0476,-0.2593,0.74,0
149,-1.005,-0.022,-0.5538,1.15,0
149.1,-1.5021,0.1123,-0.8314,1.72,0
149.2,-0.9603,0.0095,0.2263,0.99,0
149.3,-0.9195,0.0488,-0.4788,1.04,0
149.4,-0.659,0.1021,-0.0029,0.67,0
149.5,-0.9359,0.0964,-0.4241,1.03,0
149.6,-1.2282,0.4883,-0.3958,1.38,0
149.7,-1.0702,0.0588,-0.1875,1.09,0
149.8,-1.139,-0.0208,-0.0857,1.14,0
149.9,-0.6224,-0.2197,-0.1799,0.68,0
150,-0.6712,-0.1587,-0.2073,0.72,0
150.1,-1.1268,0.0413,-0.5897,1.27,0
150.2,-1.2904,0.0017,-0.5787,1.41,0
150.3,-1.0795,-0.3355,0.1663,1.14,0
150.4,-0.8221,0.0303,-0.2796,0.87,0
150.5,-0.678,0.0742,0.0002,0.68,0
150.6,-1.0311,0.0784,-0.4532,1.13,0
150.7,-1.2535,0.2825,-0.6265,1.43,0
150.8,-0.9395,-0.0261,-0.0161,0.94,0
150.9,-1.1144,0.1148,-0.4859,1.22,0
151,-0.6358,-0.0991,-0.1438,0.66,0
151.1,-0.6627,-0.1568,-0.2151,0.71,0
151.2,-1.1315,-0.134,-0.5562,1.27,0
151.3,-1.3065,-0.302,-0.4087,1.4,0
151.4,-1.0624,-0.6256,0.0754,1.24,0
151.5,-0.752,0.0171,-0.2398,0.79,0
151.6,-0.7337,0.0649,-0.0886,0.74,0
151.7,-1.0484,0.104,-0.4583,1.15,0
151.8,-1.2567,0.2083,-0.5599,1.39,0
151.9,-0.9432,-0.2556,-0.0708,0.98,0
152,-1.0572,0.2193,-0.3553,1.14,0
152.1,-0.6536,-0.1057,-0.2,0.69,0
152.2,-0.7428,-0.0762,-0.2508,0.79,0
152.3,-1.1737,-0.2156,-0.5757,1.32,0
152.4,-1.2264,-0.3943,-0.2215,1.31,0
152.5,-1.1732,-0.6065,0.0251,1.32,0
152.6,-0.6749,0.0691,-0.2044,0.71,0
152.7,-0.7218,0.0513,-0.0628,0.73,0
152.8,-1.0797,0.1365,-0.5152,1.2,0
152.9,-1.2626,0.147,-0.6617,1.43,0
153,-0.9857,-0.4524,-0.1138,1.09,0
153.1,-0.9388,0.1284,-0.3599,1.01,0
153.2,-0.72,-0.0044,-0.2823,0.77,0
153.3,-0.7232,-0.115,-0.3055,0.79,0
153.4,-1.1793,-0.3089,-0.6119,1.36,0
153.5,-1.1027,-0.4971,-0.1907,1.22,0
153.6,-1.2802,-0.3648,-0.0115,1.33,0
153.7,-0.6492,0.1297,-0.1936,0.69,0
153.8,-0.7271,-0.0002,-0.1768,0.75,0
153.9,-1.0907,0.0928,-0.4595,1.19,0
154,-1.5099,0.1018,-0.4468,1.58,0
154.1,-1.1122,-0.4075,0.0344,1.18,0
154.2,-0.8497,0.0501,-0.2576,0.89,0
154.3,-0.6363,-0.0825,-0.2666,0.69,0
154.4,-0.898,-0.0493,-0.4175,0.99,0
154.5,-1.2172,0.1306,-0.7894,1.46,0
154.6,-0.995,-0.0398,0.0982,1,0
154.7,-1.0191,0.0234,-0.4217,1.1,0
154.8,-0.7069,0.0889,-0.0059,0.71,0
154.9,-0.9344,0.0899,-0.4517,1.04,0
155,-1.1708,0.2964,-0.3125,1.25,0
155.1,-1.1219,-0.0198,-0.0877,1.13,0
155.2,-1.1515,0.0955,-0.0161,1.16,0
155.3,-0.6194,-0.1751,-0.1951,0.67,0
155.4,-0.5377,-0.1958,-0.2476,0.62,0
155.5,-1.1837,0.1021,-0.6048,1.33,0
155.6,-1.298,-0.3409,-0.3809,1.4,0
155.7,-1.0484,-0.6002,0.1477,1.22,0
155.8,-0.9127,-0.0537,-0.2534,0.95,0
155.9,-0.6263,0.052,-0.0347,0.63,0
156,-0.9479,0.0562,-0.3953,1.03,0
156.1,-1.1217,0.3194,-0.3025,1.2,0
156.2,-1.205,0.1821,-0.1094,1.22,0
156.3,-1.2115,-0.0418,-0.2166,1.23,0
156.4,-0.6632,-0.1692,-0.1387,0.7,0
156.5,-0.6549,-0.1907,-0.23,0.72,0
156.6,-1.0123,0.0322,-0.6006,1.18,0
156.7,-1.4945,0.0422,-0.8575,1.72,0
156.8,-0.9989,-0.4805,0.2818,1.14,0
156.9,-0.8719,0.0825,-0.368,0.95,0
157,-0.6456,-0.0173,0.0059,0.65,0
157.1,-0.9786,0.0544,-0.408,1.06,0
157.2,-1.2474,0.3997,-0.4898,1.4,0
157.3,-0.9359,-0.2302,-0.1287,0.97,0
157.4,-1.1009,0.0649,-0.2469,1.13,0
157.5,-0.6627,-0.1028,-0.1506,0.69,0
157.6,-0.6575,-0.1963,-0.2473,0.73,0
157.7,-1.1454,-0.1973,-0.5076,1.27,0
