time,x,y,z,TgF
144.8170,-0.2681,0.9198,0.1489,0.97
144.9180,-0.3543,0.9117,0.0850,0.98
145.0170,-0.4231,0.9200,0.1250,1.02
145.1180,-0.4207,0.9422,0.0745,1.03
145.2020,-0.3946,0.9496,0.1030,1.03
145.3040,-0.3028,0.9884,0.1470,1.04
145.4040,-0.3767,0.9608,0.0654,1.03
145.5040,-0.2490,0.9344,0.0635,0.97
145.6040,-0.3233,0.9769,0.0830,1.03
145.7070,-0.3428,0.9615,0.1289,1.03
145.8080,-0.3699,0.9615,0.1785,1.05
145.9230,-0.3477,0.9474,0.1248,1.02
146.0070,-0.3223,0.9464,0.1047,1.01
146.1110,-0.3501,0.9698,0.1712,1.05
146.2340,-0.2732,0.9405,0.1023,0.98
146.3270,-0.2947,0.9542,0.1275,1.01
146.4110,-0.3348,0.9708,0.1419,1.04
146.5110,-0.2959,0.9469,0.1336,1.00
146.6120,-0.3233,0.9547,0.1565,1.02
146.7120,-0.3504,0.9630,0.1677,1.04
146.8120,-0.3250,0.9476,0.1453,1.01
146.9140,-0.3230,0.9635,0.1582,1.03
147.0150,-0.3443,0.9569,0.1568,1.03
147.1150,-0.3196,0.9635,0.1392,1.02
147.2160,-0.3445,0.9591,0.1731,1.03
147.3160,-0.3250,0.9510,0.1521,1.02
147.4160,-0.3233,0.9457,0.1306,1.01
147.5160,-0.3250,0.9566,0.1756,1.03
147.6160,-0.3343,0.9591,0.1712,1.03
147.7170,-0.3221,0.9532,0.1668,1.02
147.8170,-0.2867,1.0616,0.1887,1.12
147.9180,-0.3875,0.9874,0.2820,1.10
148.0190,-0.3387,0.9041,0.0645,0.97
148.1200,-0.3338,0.9093,0.1863,0.99
148.2200,-0.3682,0.9105,0.1272,0.99
148.3200,-0.3934,0.9203,0.2705,1.04
148.4210,-0.4214,0.9024,0.2368,1.02
148.5230,-0.4124,0.9339,0.1917,1.04
148.6220,-0.3838,0.9334,0.2163,1.03
148.7250,-0.3980,0.9298,0.2146,1.03
148.8250,-0.4268,0.9203,0.2039,1.03
148.9250,-0.4312,0.9044,0.2246,1.03
149.0270,-0.4261,0.8958,0.1817,1.01
149.1280,-0.4273,0.8614,0.1651,0.98
149.2280,-0.4207,0.8910,0.2263,1.01
149.3290,-0.3218,0.8172,0.1096,0.89
149.4290,0.0137,0.4126,0.1465,0.44
149.5290,-0.0254,-0.0042,0.0110,0.03
149.6300,-0.0288,-0.0017,0.0095,0.03
149.7310,-2.7659,7.9945,-0.1922,8.46
149.8320,-0.2449,-0.6807,0.0000,0.72
149.9320,-0.1643,-0.0806,-0.0479,0.19
150.0330,-0.4058,-1.0892,-0.2442,1.19
150.1330,-0.4688,-0.5184,-0.3868,0.80
150.2330,-0.2029,0.1763,-0.7242,0.77
150.3330,-0.1072,0.2232,-0.7772,0.82
150.4330,-0.3294,0.2053,-0.9588,1.03
150.5330,-0.3033,0.2158,-0.9398,1.01
150.6340,-0.3804,0.2456,-1.0677,1.16
150.7370,-0.3155,0.2127,-0.9244,1.00
150.8360,-0.3526,0.2776,-0.9769,1.08
150.9380,-0.2539,0.2376,-0.9906,1.05
151.0380,-0.3435,0.1260,-1.1517,1.21
151.1390,-0.9688,0.2310,-0.9017,1.34
151.2410,-0.8900,0.2744,-0.4651,1.04
151.3410,-1.0467,0.4400,-0.2571,1.16
151.4430,-1.2242,0.2442,0.1924,1.26
151.5430,-0.7896,0.4505,0.1221,0.92
151.6430,-0.7684,0.5643,0.1973,0.97
151.7430,-0.7830,0.4529,0.2957,0.95
151.8430,-0.7684,0.5389,0.3614,1.01
151.9450,-0.7166,0.6334,0.4124,1.04
152.0440,-0.6512,0.7183,0.4485,1.07
152.1460,-0.6426,0.7511,0.3924,1.06
152.2460,-0.5892,0.8495,0.4244,1.12
152.3480,-0.5025,0.7554,0.3584,0.98
152.4800,-0.4822,0.8158,0.3499,1.01
152.5620,-0.4449,0.8355,0.3338,1.00
152.6490,-0.4358,0.8094,0.2742,0.96
152.7490,-0.4812,0.7945,0.3284,0.99
152.8500,-0.4573,0.7916,0.3599,0.98
152.9510,-0.4852,0.8756,0.3284,1.05
153.0520,-0.4505,0.8514,0.4170,1.05
153.1520,-0.2825,0.7984,0.3614,0.92
153.2520,-0.2920,0.8917,0.2085,0.96
153.3540,-0.2928,0.9073,0.4307,1.05
153.4530,-0.2290,0.9049,0.4996,1.06
153.5530,-0.2473,0.9264,0.4805,1.07
153.6530,-0.1138,0.8507,0.5289,1.01
153.7540,-0.0591,0.8641,0.4432,0.97
153.8540,-0.0706,0.8541,0.4832,0.98
153.9550,-0.0657,0.8548,0.5442,1.02
154.0550,-0.1370,0.8856,0.5054,1.03
154.1560,-0.1182,0.8668,0.5210,1.02
154.2560,-0.1072,0.8766,0.5191,1.02
154.3570,-0.0513,0.8621,0.5030,1.00
154.4570,-0.0906,0.8614,0.5003,1.00
154.5760,-0.1377,0.8917,0.4600,1.01
154.6690,-0.1328,0.8619,0.5892,1.05
154.7760,-0.1133,0.8480,0.5472,1.02
154.8690,-0.0864,0.8372,0.5865,1.03
154.9690,-0.1101,0.8556,0.5950,1.05
155.0600,-0.1170,0.8363,0.6549,1.07
155.1610,-0.1350,0.8143,0.6397,1.04
155.2620,-0.0711,0.8431,0.5567,1.01
155.3620,-0.0708,0.8726,0.5499,1.03
155.4610,-0.2603,0.8243,0.4712,0.98
155.5630,-0.1883,0.7774,0.6614,1.04
155.6630,-0.1133,0.8116,0.4668,0.94
155.7640,-0.1423,0.8419,0.4488,0.96
155.8650,-0.1619,0.9000,0.5340,1.06
155.9660,-0.0339,0.7635,0.6529,1.01
156.0650,-0.0628,0.8453,0.5728,1.02
156.1650,0.0015,0.9132,0.6566,1.12
156.2660,0.0952,0.9225,0.3899,1.01
156.3660,0.0142,0.9283,0.3614,1.00
156.4660,0.0457,0.9286,0.3829,1.01
156.5680,0.0061,0.9413,0.3816,1.02
156.6680,0.0161,0.9772,0.3355,1.03
156.7680,0.2388,1.0240,0.4832,1.16
156.8700,0.1233,0.9916,0.2910,1.04
156.9710,0.1585,0.9212,0.1756,0.95
157.0700,0.1633,0.9098,0.2532,0.96
157.1700,0.1912,0.9256,0.3128,1.00
157.2720,0.2368,0.9579,0.2813,1.03
157.3720,0.2390,0.9620,0.2224,1.02
157.4730,0.1834,0.9742,0.1922,1.01
157.5730,0.2261,0.9527,0.2119,1.00
157.6740,0.2237,0.9361,0.2329,0.99
157.7740,0.1817,0.9757,0.2366,1.02
157.8760,0.1856,0.9784,0.1619,1.01
157.9760,0.1702,0.9605,0.2329,1.00
158.0760,0.1773,0.9867,0.2539,1.03
158.1770,0.2393,0.9696,0.1853,1.02
158.2770,0.2176,0.9901,0.2215,1.04
158.3800,0.2119,0.9837,0.2373,1.03
158.4810,0.2112,0.9793,0.2378,1.03
158.5800,0.2022,0.9645,0.2100,1.01
158.6800,0.2263,0.9752,0.1956,1.02
158.7810,0.2559,0.9728,0.2422,1.03
158.8820,0.2122,0.9623,0.1966,1.00
158.9820,0.2246,0.9613,0.1563,1.00
159.0830,0.1985,0.9674,0.1768,1.00
159.1840,0.1931,0.9855,0.1961,1.02
159.2840,0.2171,0.9828,0.1477,1.02
159.3850,0.1990,0.9627,0.1594,1.00
159.4860,0.1511,0.8553,0.1069,0.88
159.5860,-0.0029,0.4324,-0.1157,0.45
159.6860,-0.0164,0.0056,0.0085,0.02
159.7860,-0.0190,0.0066,0.0112,0.02
159.8870,-4.4907,7.9945,-0.3929,9.18
159.9890,-0.3777,-0.2544,-0.0010,0.46
160.0890,-0.0518,-0.0877,0.0332,0.11
160.1890,-2.1638,-0.8307,2.1592,3.17
160.2890,-0.1670,-0.2759,1.0397,1.09
160.3890,0.1177,-0.0562,0.9457,0.95
160.4910,0.1043,-0.0481,1.0182,1.02
160.5910,0.1011,-0.0586,1.0118,1.02
160.6930,0.0977,-0.0520,0.9996,1.01
160.7940,0.0999,-0.0559,1.0035,1.01
160.8930,0.0982,-0.0549,1.0011,1.01
161.0030,0.0996,-0.0566,1.0021,1.01
161.0960,0.0996,-0.0569,1.0065,1.01
161.1950,0.0962,-0.0566,1.0067,1.01
161.2960,0.1008,-0.0557,0.9979,1.00
161.3960,0.0991,-0.0549,1.0025,1.01
161.4970,0.0982,-0.0571,1.0016,1.01
161.5980,0.0950,-0.0601,1.0023,1.01
161.7000,0.1008,-0.0588,1.0016,1.01
161.8000,0.1006,-0.0579,1.0003,1.01
161.9000,0.1040,-0.0547,1.0077,1.01
162.0010,0.0979,-0.0659,0.9723,0.98
162.1030,0.0930,-0.0628,1.0094,1.02
162.2030,0.1082,-0.0593,1.0065,1.01
162.3030,0.1223,-0.0481,1.0135,1.02
162.4030,0.0964,-0.0657,1.0174,1.02
162.5050,0.0991,-0.0867,0.9933,1.00
162.6060,-0.0635,-0.0515,0.9842,0.99
162.7060,0.0654,-0.0635,0.9632,0.97
162.8080,0.1912,-0.0588,0.9642,0.98
162.9080,0.2495,-0.0518,1.0077,1.04
163.0080,-0.0461,0.1414,1.1236,1.13
163.1090,0.1643,0.0222,1.0853,1.10
163.2090,0.1480,0.0833,1.0699,1.08
163.3090,-0.0105,0.0806,1.0970,1.10
163.4100,0.0193,0.2022,0.9903,1.01
163.5100,-0.1983,0.4483,1.0494,1.16
163.6120,-0.1687,0.2757,0.6888,0.76
163.7140,-0.2854,0.3755,0.6209,0.78
163.8140,-0.4979,0.2676,0.8236,1.00
163.9160,-0.4468,0.2490,0.8094,0.96
164.0170,-0.4969,0.3247,0.6986,0.92
164.1170,-0.5909,0.3958,0.8053,1.07
164.2190,-0.6121,0.4104,0.7518,1.05
164.3190,-0.6478,0.4639,0.6964,1.06
164.4190,-0.6707,0.4661,0.5887,1.01
164.5190,-0.6619,0.4852,0.5638,1.00
164.6200,-0.6793,0.4683,0.5059,0.97
164.7200,-0.7120,0.5020,0.5374,1.02
164.8200,-0.7513,0.4734,0.5081,1.02
164.9210,-0.7628,0.4903,0.5030,1.04
165.0210,-0.7430,0.5264,0.4737,1.03
165.1220,-0.7603,0.5318,0.5088,1.06
165.2220,-0.7511,0.5325,0.4930,1.04
165.3220,-0.7474,0.5149,0.5076,1.04
165.4240,-0.7576,0.5137,0.4996,1.04
165.5240,-0.7384,0.5357,0.5084,1.04
165.6240,-0.7401,0.5447,0.4915,1.04
165.7250,-0.7406,0.5252,0.4312,1.01
165.8250,-0.7498,0.5242,0.5169,1.05
165.9270,-0.7198,0.5489,0.5508,1.06
166.0270,-0.7650,0.5328,0.4810,1.05
166.1270,-0.7554,0.5389,0.4263,1.02
166.2290,-0.7562,0.5337,0.4493,1.03
166.3290,-0.7525,0.5494,0.4695,1.04
166.4310,-0.7586,0.4815,0.3746,0.97
166.5310,-0.7442,0.5001,0.4109,0.99
166.6310,-0.7523,0.5020,0.4207,1.00
166.7310,-0.7689,0.5096,0.4295,1.02
166.8330,-0.7657,0.4920,0.3875,0.99
166.9330,-0.7674,0.5103,0.3990,1.00
167.0340,-0.9044,0.5638,0.5149,1.18
167.1360,-0.6756,0.5694,0.4837,1.01
167.2350,-0.8209,0.5088,0.3369,1.02
167.3360,-0.7515,0.4761,0.2757,0.93
167.4380,-0.8893,0.3902,0.2224,1.00
167.5380,-1.0045,0.2661,0.2415,1.07
167.6380,-0.9518,0.2559,0.2041,1.01
167.7390,-0.9593,0.2405,0.1743,1.00
167.8390,-0.9793,0.2891,0.1389,1.03
167.9400,-0.9078,0.2537,0.1807,0.96
168.0390,-0.9200,0.2857,0.2483,0.99
168.1410,-0.9344,0.3233,0.2510,1.02
168.2420,-0.9464,0.3531,0.2598,1.04
168.3420,-0.9540,0.3350,0.2637,1.04
168.4420,-0.9444,0.3255,0.2862,1.04
168.5450,-0.9317,0.3179,0.2405,1.01
168.6450,-0.9442,0.3225,0.2561,1.03
168.7450,-0.9249,0.3423,0.2439,1.02
168.8450,-0.9298,0.3118,0.2666,1.02
168.9460,-0.9476,0.2903,0.2586,1.02
169.0460,-0.9417,0.3035,0.2398,1.02
169.1460,-0.9378,0.3072,0.2715,1.02
169.2460,-0.9325,0.3174,0.2862,1.03
169.3480,-0.9308,0.2981,0.2417,1.01
169.4490,-0.8783,0.2574,0.1885,0.93
169.5480,-0.8490,0.2366,0.1218,0.89
169.6510,-0.6260,0.2405,0.0740,0.67
169.7500,-0.2339,-0.0845,0.0405,0.25
169.8510,-0.0205,0.0037,0.0371,0.04
169.9510,-0.0176,0.0049,0.0781,0.08
170.0510,-0.0210,0.0173,0.0796,0.08
170.1510,-0.2732,0.0117,0.8470,0.89
170.2520,-0.1868,-0.0178,0.9049,0.92
170.3520,-0.2239,-0.0110,0.9378,0.96
170.4540,-0.2271,-0.0117,0.9820,1.01
170.5550,-0.2307,-0.0129,0.9881,1.01
170.6570,-0.2320,-0.0139,0.9872,1.01
170.7560,-0.2307,-0.0120,0.9884,1.02
170.8570,-0.2298,-0.0146,0.9881,1.01
170.9580,-0.2300,-0.0146,0.9874,1.01
171.0600,-0.2324,-0.0146,0.9869,1.01
171.1830,-0.2329,-0.0132,0.9845,1.01
171.2630,-0.2324,-0.0142,0.9872,1.01
171.3640,-0.2310,-0.0125,0.9884,1.02
171.4650,-0.2302,-0.0137,0.9891,1.02
171.5660,-0.2302,-0.0149,0.9884,1.01
171.6660,-0.2288,-0.0176,0.9859,1.01
171.7670,-0.2317,-0.0122,0.9913,1.02
171.8680,-0.2339,-0.0134,0.9872,1.01
171.9690,-0.1709,0.0129,0.9615,0.98
172.0690,-0.2400,0.0144,0.9769,1.01
172.1700,-0.3504,-0.1616,1.0375,1.11
172.2700,-0.2971,-0.0063,0.9828,1.03
172.3710,-0.2991,-0.1565,0.9220,0.98
172.4710,-0.4529,-0.2354,0.9991,1.12
172.5710,-0.2815,-0.1453,1.0983,1.14
172.6720,-0.4151,0.0759,1.3117,1.38
172.7720,-0.3807,0.0596,0.9288,1.01
172.8720,-0.4248,0.1995,0.8839,1.00
172.9720,-0.2146,0.2359,0.7054,0.77
173.0750,-0.1736,0.3536,0.8954,0.98
173.1750,-0.2845,0.3555,0.8202,0.94
173.2760,-0.2532,0.4114,0.6981,0.85
173.3760,-0.1382,0.5123,0.7396,0.91
173.4760,-0.0503,0.4891,0.9278,1.05
173.5760,-0.2735,0.6531,0.6988,0.99
173.7060,-0.1953,0.5608,0.6790,0.90
173.7780,-0.4861,0.6968,1.1576,1.44
173.8790,-0.2393,0.6185,0.8578,1.08
174.0000,-0.1621,0.7325,0.7474,1.06
174.0990,-0.2217,0.6951,0.7830,1.07
174.1820,-0.2009,0.8070,0.6570,1.06
174.2840,-0.0557,0.7857,0.6111,1.00
174.3840,-0.1455,0.9107,0.5318,1.06
174.5100,-0.1643,0.8668,0.5062,1.02
174.5960,-0.1792,0.8287,0.5340,1.00
174.6870,-0.1870,0.8187,0.5032,0.98
174.7870,-0.1616,0.8497,0.3726,0.94
174.8880,-0.1726,0.9239,0.3211,0.99
174.9880,-0.1751,0.9823,0.2591,1.03
175.0880,-0.1873,0.9405,0.2469,0.99
175.1990,-0.1663,0.9286,0.2510,0.98
175.3020,-0.1687,0.9305,0.2727,0.98
175.3910,-0.1314,0.9439,0.3140,1.00
175.4910,-0.1541,0.9281,0.2859,0.98
175.5920,-0.1719,0.9730,0.2832,1.03
175.7270,-0.1409,0.9898,0.2825,1.04
175.8260,-0.1353,0.9769,0.2818,1.03
175.9270,-0.1394,0.9554,0.2652,1.00
176.0280,-0.1445,0.9696,0.2503,1.01
176.1260,-0.1336,0.9811,0.2630,1.02
176.2260,-0.1355,0.9872,0.2757,1.03
176.3260,-0.1292,0.9850,0.2879,1.03
176.4270,-0.1294,0.9676,0.2808,1.02
176.5270,-0.1145,0.9637,0.2730,1.01
176.6270,-0.1157,0.9833,0.2676,1.03
176.7190,-0.1138,0.9891,0.2869,1.04
176.8160,-0.1255,0.9654,0.2920,1.02
176.9170,-0.1211,0.9688,0.2925,1.02
177.0230,-0.1231,0.9684,0.3155,1.03
177.1300,-0.1162,0.9862,0.3111,1.04
177.2190,-0.1221,0.9732,0.3052,1.03
177.3330,-0.1240,0.9503,0.2762,1.00
177.4210,-0.1267,0.9764,0.2835,1.02
177.4990,-0.1099,0.9911,0.3013,1.04
177.6330,-0.1194,0.9540,0.2727,1.00
177.7310,-0.1052,0.9754,0.2727,1.02
177.8320,-0.1148,0.9920,0.2649,1.03
177.9010,-0.1113,0.9618,0.2867,1.01
178.0020,-0.1287,0.9415,0.2700,0.99
178.1020,-0.1201,0.9962,0.2898,1.04
178.2030,-0.1221,0.9947,0.2796,1.04
178.3030,-0.1235,0.9994,0.3011,1.05
178.4040,-0.1223,0.9315,0.3052,0.99
178.5040,-0.1028,0.9254,0.2920,0.98
178.6050,-0.0916,0.9925,0.2886,1.04
178.7060,-0.0544,0.9964,0.2586,1.03
178.8050,-0.0493,0.9967,0.2554,1.03
178.9080,-0.0437,0.9571,0.2964,1.00
179.0060,-0.0613,0.9696,0.2781,1.01
179.1350,-0.0391,0.9693,0.3015,1.02
179.2360,-0.0300,0.9979,0.3333,1.05
179.3260,-0.0581,0.9193,0.2766,0.96
179.4360,-0.1665,0.7259,0.2539,0.79
179.5350,-0.1839,0.6778,0.1353,0.72
179.6270,-0.0532,0.8223,-0.0374,0.82
179.7120,-0.0249,-0.0181,0.0046,0.03
179.8120,-0.0227,-0.0161,0.0061,0.03
179.9130,0.3738,-1.6708,-0.0164,1.71
180.0150,-0.0767,-0.4217,0.0059,0.43
180.1160,-1.6940,-2.1672,0.2996,2.77
180.2160,0.0256,0.2854,0.1389,0.32
180.3160,-0.0242,-0.0242,0.0081,0.04
180.4170,-0.8980,-0.1831,-0.1358,0.93
180.5170,-0.8238,0.2552,-0.6351,1.07
180.6170,-0.1602,0.0718,-0.6859,0.71
180.7170,-0.1358,0.0513,-1.0104,1.02
180.8170,-0.1978,0.0913,-0.9776,1.00
180.9390,-0.2017,0.1060,-0.9728,1.00
181.0310,-0.2039,0.1043,-0.9688,1.00
181.1380,-0.1848,0.0962,-0.9769,1.00
181.2210,-0.2261,0.1043,-0.9769,1.01
181.3210,-0.3045,0.0886,-1.0377,1.09
181.4220,-0.1338,0.0239,-0.9977,1.01
181.5220,-0.0474,0.1402,-1.1258,1.14
181.6220,0.0591,0.4156,-0.9723,1.06
181.7230,0.1714,0.6251,-0.6422,0.91
181.8220,0.2490,0.8692,0.0913,0.91
181.9240,0.3636,0.7540,-0.1502,0.85
182.0230,0.6224,0.8990,-0.1089,1.10
182.1230,0.3841,0.8536,0.1565,0.95
182.2250,0.6373,0.7642,0.1563,1.01
182.3260,0.7076,0.7867,0.1958,1.08
182.4260,0.6705,0.7537,0.2342,1.04
182.5270,0.6619,0.6336,0.2122,0.94
182.6280,0.6973,0.6287,0.2754,0.98
182.7280,0.7950,0.5306,0.0828,0.96
182.8280,0.6925,0.5611,0.3003,0.94
182.9290,0.7135,0.6060,0.4246,1.03
183.0290,0.7867,0.6053,0.6746,1.20
183.1310,0.4178,0.5870,0.5020,0.88
183.2310,0.3311,0.7242,0.8114,1.14
183.3330,0.2412,0.7520,0.6583,1.03
183.4330,0.2901,0.7442,0.5838,0.99
183.5330,0.2976,0.7733,0.4847,0.96
183.6340,0.2979,0.7926,0.4822,0.97
183.7560,0.3055,0.8245,0.4278,0.98
183.8570,0.2107,0.8128,0.5626,1.01
183.9360,0.0852,0.8221,0.5206,0.98
184.0370,0.0803,0.7989,0.6043,1.00
184.1370,0.1052,0.7772,0.4805,0.92
184.2370,0.0181,0.8580,0.6400,1.07
184.3370,0.0420,0.8707,0.6636,1.10
184.4370,-0.1746,1.0262,0.5831,1.19
184.5390,-0.0483,0.9642,0.3811,1.04
184.6390,0.1113,0.7828,0.5347,0.95
184.7400,0.0986,0.8893,0.3909,0.98
184.8400,0.1011,0.8878,0.3977,0.98
184.9640,0.0737,0.9239,0.3841,1.00
185.0430,0.0435,0.9247,0.3719,1.00
185.1430,-0.0205,0.9684,0.3821,1.04
185.2440,0.0173,0.9620,0.2276,0.99
185.3440,-0.0183,0.8949,0.4222,0.99
185.4440,0.0530,0.9322,0.4117,1.02
185.5450,0.0405,0.9154,0.4285,1.01
185.6460,0.0413,0.8927,0.4229,0.99
185.7470,0.0083,0.8768,0.4942,1.01
185.8470,0.0588,0.9295,0.4073,1.02
185.9470,0.0418,0.9059,0.4864,1.03
186.0470,-0.0281,0.8853,0.5035,1.02
186.1480,-0.0264,0.9337,0.4432,1.03
186.2480,0.0115,0.9178,0.4439,1.02
186.3480,0.0540,0.8968,0.3846,0.98
186.4480,-0.0059,0.9259,0.4207,1.02
186.5490,0.0020,0.9427,0.4163,1.03
186.6490,-0.0234,0.9369,0.4510,1.04
186.7500,0.0078,0.9181,0.4356,1.02
186.8520,0.0054,0.9239,0.4053,1.01
186.9520,-0.0071,0.9337,0.4310,1.03
187.0540,-0.0107,0.9325,0.3870,1.01
187.1550,-0.0371,0.9256,0.4048,1.01
187.2560,-0.0015,0.9376,0.4373,1.03
187.3560,0.0107,0.9229,0.4224,1.02
187.4560,0.0063,0.9225,0.4200,1.01
187.5560,-0.0210,0.9371,0.4270,1.03
187.6560,-0.0051,0.9325,0.4048,1.02
187.7570,0.0020,0.9112,0.4131,1.00
187.8580,-0.0115,0.9359,0.4312,1.03
187.9590,-0.0088,0.9266,0.4263,1.02
188.0590,-0.0068,0.9269,0.4229,1.02
188.1600,-0.0159,0.9388,0.4146,1.03
188.2610,-0.0093,0.9325,0.4229,1.02
188.3610,0.0283,0.8809,0.5101,1.02
188.4620,0.0671,0.9491,0.5472,1.10
188.5630,-0.1423,1.1476,0.6641,1.33
188.6630,0.0728,0.8726,0.4744,1.00
188.7630,0.1101,0.8341,0.2593,0.88
188.8630,0.0999,0.8619,0.3838,0.95
188.9640,0.1218,0.9188,0.3223,0.98
189.0640,0.1704,0.8866,0.3579,0.97
189.1640,0.1660,0.8932,0.3367,0.97
189.2650,0.1560,0.9129,0.2989,0.97
189.3660,0.1514,0.9374,0.3203,1.00
189.4650,0.1724,0.9520,0.3621,1.03
189.5660,0.1509,0.9522,0.3306,1.02
189.6660,0.1194,0.8839,0.2757,0.93
189.7660,0.1287,0.7012,0.1685,0.73
189.8660,0.2793,0.4927,0.1409,0.58
189.9670,0.0825,0.1458,-0.0142,0.17
190.0670,-0.0408,-0.0544,0.0220,0.07
190.1680,-7.9998,0.4783,2.5151,8.40
190.2680,-0.2901,-0.0051,-0.0063,0.29
190.3680,0.1270,0.0156,0.0137,0.13
190.4710,0.5665,-0.1775,4.2763,4.32
190.5700,-0.3965,0.5877,0.6160,0.94
190.6710,-0.0125,0.2046,1.0155,1.04
190.7710,-0.1057,0.2385,1.0226,1.06
190.8710,-0.1104,0.2481,0.9879,1.02
190.9720,-0.1133,0.2388,0.9747,1.01
191.0720,-0.1101,0.2427,0.9776,1.01
191.1720,-0.1109,0.2437,0.9806,1.02
191.2720,-0.0501,0.2222,0.9935,1.02
191.3720,-0.1211,0.2403,0.9588,1.00
191.4750,-0.0913,0.2571,0.9986,1.04
191.5760,-0.1069,0.2591,0.9649,1.00
191.6770,-0.2202,0.2478,0.9264,0.98
191.7780,-0.1880,0.2129,0.8829,0.93
191.8780,-0.1934,0.2378,1.0086,1.05
191.9810,-0.1311,0.1463,1.0692,1.09
192.0800,-0.0884,-0.0234,0.9444,0.95
192.1810,-0.2893,-0.1228,1.2667,1.31
192.2810,-0.2842,-0.0913,1.1547,1.19
192.3810,-0.2354,0.0149,1.1803,1.20
192.4810,-0.2207,0.0794,1.0123,1.04
192.5820,-0.3267,0.1748,0.8736,0.95
192.6820,-0.3934,0.2437,0.7481,0.88
192.7820,-0.5179,0.3328,0.6553,0.90
192.8820,-0.5467,0.4644,0.6082,0.94
192.9820,-0.4195,0.4268,0.5269,0.80
193.0830,-0.6610,0.4280,0.7576,1.09
193.1830,-0.5247,0.4302,0.8592,1.09
193.2840,-0.4109,0.4156,0.9500,1.12
193.3840,-0.3677,0.4766,0.8385,1.03
193.4840,-0.1917,0.5003,0.8079,0.97
193.5850,-0.3089,0.7930,0.6822,1.09
193.6860,-0.3206,0.7113,0.7305,1.07
193.7870,-0.1607,0.6715,0.6800,0.97
193.8860,-0.2146,0.5997,0.7730,1.00
193.9860,-0.1922,0.6133,0.7183,0.96
194.0860,-0.0957,0.6470,0.7418,0.99
194.1870,-0.1260,0.7100,0.7828,1.06
194.2870,-0.1316,0.7686,0.8184,1.13
194.3890,-0.1465,0.7857,0.6199,1.01
194.4890,-0.1384,0.8394,0.6778,1.09
194.5890,-0.1643,0.8976,0.5967,1.09
194.6900,-0.1184,0.9476,0.4517,1.06
194.7910,-0.1025,0.9398,0.4920,1.07
194.8920,-0.1311,1.0001,0.4649,1.11
194.9910,-0.1590,0.9225,0.4156,1.02
195.0920,-0.1643,0.9244,0.3282,0.99
195.1920,-0.1611,0.8265,0.3228,0.90
195.2930,-0.1353,0.7911,0.2976,0.86
195.3930,-0.1392,0.8871,0.3094,0.95
195.4930,-0.0935,0.9610,0.3670,1.03
195.5960,-0.0901,0.9801,0.4319,1.07
195.6950,-0.1687,0.9596,0.3411,1.03
195.7950,-0.1716,0.9264,0.3706,1.01
195.8950,-0.1116,0.9413,0.3257,1.00
195.9960,-0.1165,0.9615,0.3225,1.02
196.0960,-0.0999,0.9581,0.3418,1.02
196.1970,-0.0991,0.9688,0.2942,1.02
196.2970,-0.1526,0.9549,0.3614,1.03
196.3970,-0.1716,0.9132,0.3560,1.00
196.4970,-0.1253,0.9347,0.3357,1.00
196.5980,-0.0662,0.9974,0.3037,1.04
196.6980,-0.1123,0.9701,0.3467,1.04
196.7980,-0.1326,0.9540,0.3228,1.02
196.8990,-0.1218,0.9349,0.3177,0.99
196.9990,-0.1170,0.9835,0.3284,1.04
197.0990,-0.1536,0.9706,0.3062,1.03
197.2000,-0.1126,0.9715,0.3936,1.05
197.3000,-0.1023,0.9623,0.3260,1.02
197.4010,-0.1038,0.9584,0.2740,1.00
197.5010,-0.1143,0.9430,0.2771,0.99
197.6010,-0.1170,0.9808,0.3042,1.03
197.7020,-0.1145,0.9840,0.3028,1.04
197.8020,-0.1106,0.9493,0.3177,1.01
197.9020,-0.1189,0.9698,0.2847,1.02
198.0030,-0.1150,0.9679,0.2852,1.02
198.1030,-0.1231,0.9664,0.2903,1.02
198.2040,-0.0960,0.9962,0.2669,1.04
198.3050,-0.1116,0.9889,0.2969,1.04
198.4050,-0.0769,0.9818,0.2891,1.03
198.5050,-0.0857,0.9801,0.2447,1.01
198.6050,-0.0957,1.0111,0.2879,1.06
198.7050,-0.0906,0.9811,0.2664,1.02
198.8060,-0.0544,0.9796,0.2830,1.02
198.9070,-0.0923,0.9669,0.2092,0.99
199.0090,-0.1143,0.9696,0.2569,1.01
199.1090,-0.1196,0.9652,0.2547,1.01
199.2090,-0.0791,1.0001,0.2451,1.03
199.3100,-0.0708,0.9864,0.2542,1.02
199.4090,-0.0894,0.9747,0.2276,1.00
199.5110,-0.1194,0.9842,0.2525,1.02
199.6120,-0.1384,0.8516,0.2244,0.89
199.7120,-0.3704,0.5174,0.1868,0.66
199.8130,-0.1485,0.5775,0.0735,0.60
199.9120,-0.0588,0.1821,0.0606,0.20
200.0140,-0.0222,0.0068,0.0176,0.03
200.1150,3.1927,-5.2073,7.9998,10.07
200.2140,-0.2283,-0.3638,-1.5011,1.56
200.3150,0.3890,-1.4545,1.5412,2.15
200.4140,0.0142,-0.1817,1.0377,1.05
200.5150,0.1311,-0.1563,1.0226,1.04
200.6150,0.1016,-0.1482,0.9923,1.01
200.7160,0.1138,-0.1428,0.9806,1.00
200.8160,0.1138,-0.1480,0.9906,1.01
200.9180,0.1133,-0.1482,0.9918,1.01
201.0260,0.1106,-0.1463,0.9928,1.01
