time,x,y,z,TgF
138.7930,-0.9720,-0.1445,0.3401,1.04
138.8940,-0.9569,-0.1362,0.3304,1.02
138.9950,-0.9415,-0.1270,0.3184,1.00
139.0950,-0.9491,-0.1311,0.2981,1.00
139.1950,-1.0191,-0.1441,0.3643,1.09
139.2970,-0.9996,-0.1350,0.3067,1.05
139.3970,-0.9681,-0.1318,0.3262,1.03
139.4980,-0.8841,-0.1160,0.3221,0.95
139.5980,-0.9679,-0.1345,0.2818,1.02
139.6980,-0.9818,-0.1360,0.3194,1.04
139.7990,-0.9627,-0.0984,0.3482,1.03
139.9010,-0.9574,-0.1123,0.3562,1.03
140.0010,-0.9989,-0.1465,0.3059,1.05
140.1010,-0.9479,-0.1148,0.2993,1.00
140.2020,-0.9957,-0.1314,0.3296,1.06
140.3020,-0.9391,-0.0991,0.3186,1.00
140.4020,-0.8939,-0.1245,0.2613,0.94
140.5050,-0.7611,-0.0767,0.1675,0.78
140.6030,-0.6180,-0.1746,0.1318,0.66
140.7030,-0.0606,-0.0711,0.1934,0.21
140.8030,-0.0139,-0.0122,0.0315,0.04
140.9050,-6.1249,-7.9725,7.9998,12.85
141.0050,-0.0349,0.0190,0.0078,0.04
141.1060,0.1184,1.0516,-0.4720,1.16
141.2060,-0.0142,0.0073,0.2466,0.25
141.3060,-0.2989,0.2935,0.7869,0.89
141.4070,-0.2373,0.2385,0.9781,1.03
141.5070,-0.2339,0.2393,0.9547,1.01
141.6090,-0.2346,0.2429,0.9608,1.02
141.7100,-0.2361,0.2381,0.9618,1.02
141.8110,-0.2393,0.2407,0.9642,1.02
141.9120,-0.2342,0.2359,0.9574,1.01
142.0120,-0.2329,0.2383,0.9584,1.01
142.1120,-0.2371,0.2390,0.9576,1.02
142.2130,-0.2307,0.2324,0.9244,0.98
142.3130,-0.2327,0.2422,0.9623,1.02
142.4130,-0.2144,0.2383,0.9413,0.99
142.5140,-0.2366,0.2356,0.9730,1.03
142.6140,-0.2105,0.2442,0.9256,0.98
142.7140,-0.2432,0.2346,0.9645,1.02
142.8150,-0.1912,0.2361,0.9564,1.00
142.9170,-0.0515,0.3445,1.0653,1.12
143.0170,-0.1226,0.2122,1.0116,1.04
143.1170,0.0098,0.3584,1.0274,1.09
143.2170,0.0554,0.4266,0.9405,1.03
143.3190,0.1294,0.5230,0.9015,1.05
143.4180,0.1572,0.5477,0.8758,1.04
143.5180,0.2935,0.5027,0.8766,1.05
143.6180,0.0652,0.7088,0.9007,1.15
143.7200,0.0137,0.6986,0.8040,1.07
143.8220,-0.0454,0.7159,0.6617,0.98
143.9220,-0.1123,0.7662,0.5513,0.95
144.0220,-0.0298,0.8004,0.4473,0.92
144.1230,-0.0493,0.8499,0.4434,0.96
144.2230,0.0186,0.8482,0.4082,0.94
144.3230,-0.1370,0.8333,0.3826,0.93
144.4230,-0.1831,0.9295,0.4549,1.05
144.5250,-0.1187,0.9747,0.4190,1.07
144.6260,-0.0566,0.9171,0.3894,1.00
144.7260,-0.0996,0.8573,0.3719,0.94
144.8280,-0.1297,0.9176,0.3848,1.00
144.9280,-0.1541,0.9664,0.4175,1.06
145.0290,-0.1209,0.9378,0.4009,1.03
145.1290,-0.1214,0.9193,0.4559,1.03
145.2290,-0.1480,0.9486,0.4229,1.05
145.3290,-0.1177,0.8924,0.3977,0.98
145.4300,-0.1209,0.9303,0.3929,1.02
145.5300,-0.1636,0.8761,0.3819,0.97
145.6320,-0.1526,0.8936,0.3731,0.98
145.7330,-0.1626,0.9054,0.4510,1.02
145.8580,-0.2339,0.9332,0.4903,1.08
145.9350,-0.1919,0.9198,0.4969,1.06
146.0360,-0.2005,0.8636,0.4996,1.02
146.1360,-0.1570,0.8731,0.4495,0.99
146.2370,-0.2359,0.9298,0.5232,1.09
146.3370,-0.1900,0.8480,0.4502,0.98
146.4380,-0.1489,0.8998,0.4490,1.02
146.5370,-0.2005,0.8731,0.4925,1.02
146.6380,-0.1792,0.9105,0.4810,1.05
146.7390,-0.1797,0.8780,0.4375,1.00
146.8380,-0.1824,0.8888,0.4322,1.00
146.9390,-0.2232,0.8983,0.4595,1.03
147.0390,-0.2227,0.8936,0.4402,1.02
147.1390,-0.2017,0.8929,0.4505,1.02
147.2390,-0.1990,0.8695,0.4351,0.99
147.3400,-0.1934,0.8853,0.4402,1.01
147.4400,-0.1861,0.9188,0.4749,1.05
147.5400,-0.2110,0.9093,0.4620,1.04
147.6410,-0.2063,0.8685,0.4327,0.99
147.7420,-0.1926,0.8961,0.4539,1.02
147.8420,-0.1917,0.8980,0.4654,1.03
147.9420,-0.2036,0.8932,0.4627,1.03
148.0430,-0.2044,0.8914,0.4598,1.02
148.1430,-0.1946,0.8766,0.4539,1.01
148.2430,-0.2488,0.9117,0.4642,1.05
148.3440,-0.1878,0.8726,0.4700,1.01
148.4440,-0.1829,0.9068,0.4651,1.04
148.5440,-0.1983,0.9090,0.4825,1.05
148.6440,-0.2002,0.8963,0.4947,1.04
148.7450,-0.2393,0.9088,0.4727,1.05
148.8450,-0.2071,0.9168,0.4153,1.03
148.9450,-0.2207,0.9532,0.4388,1.07
149.0470,-0.2180,0.8961,0.4524,1.03
149.1470,-0.2368,0.8705,0.4119,0.99
149.2490,-0.2154,0.8299,0.3313,0.92
149.3490,-0.2095,0.8885,0.3523,0.98
149.4490,-0.2649,0.9222,0.4034,1.04
149.5490,-0.2647,0.9183,0.3765,1.03
149.6500,-0.2205,0.8917,0.3829,1.00
149.7510,-0.2420,0.9310,0.3970,1.04
149.8510,-0.2456,0.9476,0.4261,1.07
149.9730,-0.2495,0.9249,0.3726,1.03
150.0520,-0.2271,0.8807,0.3599,0.98
150.1520,-0.2564,0.9227,0.3975,1.04
150.2530,-0.2620,0.9210,0.3802,1.03
150.3530,-0.2500,0.9190,0.4014,1.03
150.4530,-0.2376,0.9029,0.3736,1.01
150.5540,-0.2432,0.9271,0.3760,1.03
150.6560,-0.2427,0.9317,0.3865,1.04
150.7560,-0.2757,0.9024,0.3726,1.01
150.8550,-0.2075,0.5733,0.1467,0.63
150.9560,-0.0139,0.0073,0.0117,0.02
151.0570,-0.0117,0.0063,0.0215,0.03
151.1570,-0.0129,0.0039,0.0342,0.04
151.2570,0.4031,-0.1275,-0.0032,0.42
151.3590,0.6707,0.1487,0.3514,0.77
151.4600,-0.0430,0.0945,0.8507,0.86
151.5600,0.0569,0.5696,0.0364,0.57
151.6600,0.0852,0.1699,1.0091,1.03
151.7620,0.1101,0.2791,1.0829,1.12
151.8620,0.1629,0.2801,0.9647,1.02
151.9630,0.1619,0.2674,0.9642,1.01
152.0630,0.1602,0.2752,0.9540,1.01
152.1630,0.1582,0.2713,0.9579,1.01
152.2640,0.1597,0.2654,0.9662,1.01
152.3640,0.1690,0.2666,0.9198,0.97
152.4640,0.1509,0.2578,0.9181,0.97
152.5650,0.1785,0.2803,0.9688,1.02
152.6650,0.2007,0.2632,0.9593,1.01
152.7650,0.1809,0.2810,0.9476,1.00
152.8660,0.1858,0.2893,0.9684,1.03
152.9660,0.1726,0.2786,0.9645,1.02
153.0680,0.1731,0.2688,0.9955,1.05
153.1710,0.1677,0.2688,0.9623,1.01
153.2690,0.1758,0.2720,0.9483,1.00
153.3700,0.1758,0.2771,0.9393,0.99
153.4710,0.1712,0.2698,0.9361,0.99
153.5710,0.1841,0.2515,0.9564,1.01
153.6710,0.3914,0.2698,0.8512,0.97
153.7710,0.0964,0.2669,1.2321,1.26
153.8710,0.2588,0.2400,0.9271,0.99
153.9710,0.1909,0.1785,0.9356,0.97
154.0720,0.2261,0.0764,0.9471,0.98
154.1720,0.1904,-0.0371,0.9613,0.98
154.2720,0.1421,-0.1719,0.9960,1.02
154.3720,0.1392,-0.1778,1.0121,1.04
154.4730,0.2205,-0.2517,0.9918,1.05
154.5730,0.2073,-0.4600,0.9503,1.08
154.6750,-0.0608,-0.5508,0.9674,1.11
154.7750,-0.1382,-0.7618,1.0892,1.34
154.8760,-0.2207,-0.7054,0.6641,0.99
154.9760,-0.4852,-0.5601,0.8922,1.16
155.0780,-0.4454,-0.5206,0.8180,1.07
155.1780,-0.5818,-0.4119,0.6746,0.98
155.2790,-0.6302,-0.3650,0.5362,0.90
155.3790,-0.7647,-0.3023,0.4322,0.93
155.4800,-0.7857,-0.2620,0.3633,0.90
155.5810,-0.8292,-0.2542,0.3396,0.93
155.6800,-0.8741,-0.2559,0.3050,0.96
155.7800,-0.9144,-0.2503,0.4227,1.04
155.8810,-0.9632,-0.2859,0.3345,1.06
155.9810,-0.9264,-0.1817,0.2754,0.98
156.0830,-0.8570,-0.1919,0.1025,0.88
156.1830,-0.9725,-0.2073,0.2207,1.02
156.2830,-0.8739,-0.1926,0.1340,0.90
156.3840,-0.9247,-0.1580,0.1460,0.95
156.4840,-0.9505,-0.1751,0.1580,0.98
156.5840,-1.0150,-0.1668,0.1660,1.04
156.6860,-0.9662,-0.1861,0.1782,1.00
156.7860,-0.9818,-0.1592,0.2105,1.02
156.8870,-0.9693,-0.1467,0.2005,1.00
156.9880,-0.9601,-0.1148,0.2342,0.99
157.0880,-0.9576,-0.0928,0.2591,1.00
157.2140,-0.9960,-0.1463,0.2168,1.03
157.3070,-1.0167,-0.2136,0.1856,1.06
157.4150,-0.9940,-0.1116,0.2100,1.02
157.4900,-0.9481,-0.0728,0.2393,0.98
157.5910,-1.0270,-0.1272,0.2876,1.07
157.6900,-0.9877,-0.1275,0.2691,1.03
157.7920,-0.9923,-0.1238,0.2410,1.03
157.8930,-0.9774,-0.1206,0.2600,1.02
157.9930,-1.0072,-0.1463,0.2195,1.04
158.0940,-1.0206,-0.1292,0.2329,1.05
158.1950,-0.9571,-0.1211,0.2525,1.00
158.2950,-0.9708,-0.1218,0.2183,1.00
158.3950,-0.9811,-0.1199,0.2559,1.02
158.4960,-0.9940,-0.1314,0.2642,1.04
158.5970,-1.0314,-0.1226,0.2500,1.07
158.6970,-0.9657,-0.0874,0.2493,1.00
158.8000,-1.0296,-0.1348,0.2813,1.08
158.9000,-0.9212,-0.1231,0.2449,0.96
159.0000,-0.9859,-0.1221,0.2688,1.03
159.1000,-0.9723,-0.1402,0.2420,1.01
159.2010,-1.0079,-0.1040,0.2212,1.04
159.3220,-0.9696,-0.0806,0.2781,1.01
159.4200,-0.9588,-0.1074,0.2622,1.00
159.5030,-0.9901,-0.1187,0.2984,1.04
159.6020,-1.0062,-0.1301,0.3030,1.06
159.7030,-1.0021,-0.1235,0.3028,1.05
159.8050,-0.9847,-0.1165,0.3006,1.04
159.9040,-0.9549,-0.1025,0.2825,1.00
160.0060,-0.9752,-0.1189,0.2791,1.02
160.1050,-0.9823,-0.1250,0.2757,1.03
160.2060,-1.0023,-0.1155,0.2832,1.05
160.3060,-1.0021,-0.1099,0.3003,1.05
160.4060,-0.9720,-0.1043,0.3103,1.03
160.5070,-0.9664,-0.1140,0.2913,1.02
160.6070,-0.9862,-0.1314,0.2913,1.04
160.7070,-0.9828,-0.1055,0.2967,1.03
160.8080,-0.9796,-0.1079,0.2808,1.02
160.9310,-0.9757,-0.1133,0.2849,1.02
161.0380,-0.9090,-0.1113,0.2166,0.94
161.1400,-0.5567,-0.0696,0.0029,0.56
161.2120,-0.2049,0.0151,0.0921,0.23
161.3130,-0.0188,0.0012,0.0335,0.04
161.4120,-0.0178,0.0044,0.0576,0.06
161.5130,-1.3519,0.7965,5.3841,5.61
161.6130,-0.0125,-0.0764,0.0120,0.08
161.7130,0.1546,0.1516,0.5125,0.56
161.8130,-0.0110,0.1936,1.0604,1.08
161.9130,-0.0161,0.1990,0.9828,1.00
162.0150,-0.0051,0.1904,0.9989,1.02
162.1150,-0.0105,0.1922,0.9894,1.01
162.2140,-0.0068,0.1929,1.0011,1.02
162.3160,-0.0122,0.1946,0.9940,1.01
162.4150,0.0037,0.1917,0.9745,0.99
162.5170,0.0137,0.2090,1.0389,1.06
162.6170,-0.0325,0.1885,0.9281,0.95
162.7170,-0.0144,0.1792,1.0038,1.02
162.8170,0.0972,0.2356,0.7733,0.81
162.9180,-0.0183,0.2342,0.9688,1.00
163.0180,0.0088,0.1914,0.9974,1.02
163.1180,-0.0015,0.1621,0.9820,1.00
163.2190,-0.0173,0.1885,0.9830,1.00
163.3190,-0.0657,0.1995,1.0021,1.02
163.4200,-0.0474,0.1897,0.9925,1.01
163.5200,-0.0435,0.2105,1.0277,1.05
163.6200,0.0442,0.3594,1.0160,1.08
163.7200,0.0103,0.4068,0.9332,1.02
163.8200,0.1179,0.3831,0.8526,0.94
163.9210,0.1592,0.5919,0.7713,0.99
164.0210,0.2185,0.7159,0.7415,1.05
164.1220,0.1631,0.6893,0.8106,1.08
164.2430,0.3059,0.8350,0.7039,1.13
164.3240,0.3455,0.8387,0.6248,1.10
164.4250,0.4688,0.7828,0.5635,1.07
164.5250,0.4244,0.7799,0.5491,1.04
164.6270,0.2361,1.0182,0.4517,1.14
164.7270,0.1565,1.0365,0.3521,1.11
164.8310,0.0916,0.8368,0.3374,0.91
164.9290,0.1138,0.9198,0.2676,0.96
165.0310,0.1673,0.7977,0.3059,0.87
165.1310,0.1883,0.9510,0.2722,1.01
165.2320,0.2190,0.9342,0.2410,0.99
165.3320,0.1174,0.9061,0.2075,0.94
165.4330,0.0505,1.0323,0.2610,1.07
165.5330,0.0676,0.9793,0.1870,1.00
165.6330,0.0454,1.0111,0.1336,1.02
165.7330,0.0098,0.9718,0.1309,0.98
165.8340,-0.0195,0.9613,0.1626,0.98
165.9340,-0.0464,0.9903,0.1785,1.01
166.0390,-0.0178,1.0006,0.1726,1.02
166.1360,0.0117,1.0460,0.1731,1.06
166.2370,0.0269,1.0221,0.1902,1.04
166.3370,0.0493,1.0270,0.1975,1.05
166.4380,0.0674,0.9872,0.1514,1.00
166.5380,0.0432,0.9669,0.0689,0.97
166.6380,0.1817,0.9010,0.1279,0.93
166.7380,0.0242,1.0033,0.1778,1.02
166.8390,0.0481,0.9701,0.2200,1.00
166.9390,0.0747,0.9938,0.2669,1.03
167.0410,-0.1050,0.9725,0.1653,0.99
167.1420,-0.0496,0.9439,0.1892,0.96
167.2420,-0.0454,1.0633,0.2217,1.09
167.3420,-0.0144,0.9884,0.1895,1.01
167.4430,-0.0278,0.9828,0.2864,1.02
167.5430,-0.0667,1.0646,0.3223,1.11
167.6450,0.0171,0.9896,0.1868,1.01
167.7450,0.0144,0.9276,0.2105,0.95
167.8460,-0.0681,1.0069,0.2219,1.03
167.9460,-0.0754,0.9911,0.2114,1.02
168.0460,-0.0877,0.9811,0.2429,1.01
168.1460,-0.0335,0.9127,0.2068,0.94
168.2460,-0.0584,0.9486,0.2683,0.99
168.3460,-0.0911,1.0467,0.2996,1.09
168.4470,-0.0496,0.9972,0.3098,1.05
168.5470,-0.0813,0.9938,0.2691,1.03
168.6480,-0.1389,0.8849,0.2657,0.93
168.7480,-0.2053,1.0343,0.2439,1.08
168.8480,-0.1360,0.9935,0.2471,1.03
168.9480,-0.0569,0.9847,0.2508,1.02
169.0480,-0.0759,0.9479,0.2554,0.98
169.1490,-0.0791,1.0023,0.2156,1.03
169.2500,-0.0955,0.9837,0.2180,1.01
169.3490,-0.0435,0.9662,0.2442,1.00
169.4500,-0.0757,1.0106,0.2869,1.05
169.5510,-0.0862,1.0145,0.2320,1.04
169.6510,-0.0291,0.9647,0.2180,0.99
169.7510,-0.0100,1.0184,0.2437,1.05
169.8510,0.0769,0.8998,0.3284,0.96
169.9520,0.0129,0.9762,0.3523,1.04
170.0540,0.0608,0.9610,0.3238,1.02
170.1540,0.0376,0.9923,0.2825,1.03
170.2540,0.0383,0.9759,0.3042,1.02
170.3540,0.0356,0.9530,0.3091,1.00
170.4550,0.0154,0.9757,0.3089,1.02
170.5550,0.0254,0.9615,0.2979,1.01
170.6550,-0.0264,0.6094,0.0921,0.62
170.7560,-0.0149,0.0078,0.0090,0.02
170.8560,-0.0164,0.0081,0.0127,0.02
170.9560,-0.0142,0.0046,0.0242,0.03
171.0560,-0.0400,-0.0503,-0.0125,0.07
171.1580,0.0261,0.2129,-0.3809,0.44
171.2590,-0.0286,0.0017,0.0520,0.06
171.3590,-0.2539,0.5169,0.2000,0.61
171.4590,-0.3724,0.2395,1.0768,1.16
171.5600,-0.3369,0.2549,0.9855,1.07
171.6600,-0.3230,0.2644,0.9354,1.02
171.7620,-0.3216,0.2708,0.9247,1.02
171.8620,-0.3179,0.2703,0.9271,1.02
171.9630,-0.3184,0.2681,0.9222,1.01
172.0630,-0.3196,0.2693,0.9264,1.02
172.1640,-0.3221,0.2688,0.9254,1.02
172.2640,-0.3203,0.2678,0.9291,1.02
172.3640,-0.3218,0.2669,0.9286,1.02
172.4640,-0.3199,0.2666,0.9291,1.02
172.5640,-0.3169,0.2674,0.9251,1.01
172.6650,-0.3230,0.2708,0.9239,1.02
172.7650,-0.3186,0.2657,0.9271,1.02
172.8660,-0.3181,0.2681,0.9149,1.01
172.9660,-0.3208,0.2527,0.9056,0.99
173.0660,-0.3352,0.2398,0.9276,1.02
173.1660,-0.2669,0.2534,0.9918,1.06
173.2670,-0.2854,0.2310,0.9027,0.97
173.3670,-0.2757,0.1958,0.9696,1.03
173.4670,-0.3091,0.2718,0.9425,1.03
173.5670,-0.2727,0.2571,0.9664,1.04
173.6680,-0.2976,0.0657,1.0108,1.06
173.7680,-0.2429,0.1868,1.1783,1.22
173.8690,-0.3614,0.3123,1.1415,1.24
173.9710,-0.3033,0.2488,1.0011,1.08
174.0710,-0.2764,0.3120,0.8885,0.98
174.1720,-0.3770,0.3233,0.7657,0.91
174.2710,-0.3772,0.2134,0.8988,1.00
174.3710,-0.4263,0.4187,0.6058,0.85
174.4720,-0.5596,0.5062,0.6607,1.00
174.5730,-0.6224,0.5472,0.5745,1.01
174.6730,-0.6448,0.5499,0.4229,0.95
174.7750,-0.7142,0.5926,0.3990,1.01
174.8750,-0.7403,0.6683,0.4283,1.09
174.9760,-0.6907,0.6141,0.4483,1.03
175.0780,-0.6622,0.6656,0.3548,1.00
175.1780,-0.6475,0.6570,0.3516,0.99
175.2780,-0.6861,0.6700,0.3521,1.02
175.3800,-0.7054,0.6937,0.3374,1.05
175.4800,-0.7269,0.6951,0.3252,1.06
175.5810,-0.6846,0.6817,0.2512,1.00
175.6810,-0.6973,0.6573,0.2762,1.00
175.7820,-0.7178,0.6453,0.2251,0.99
175.8820,-0.7122,0.6829,0.2713,1.02
175.9840,-0.7679,0.6717,0.3064,1.07
176.0830,-0.7252,0.6873,0.2984,1.04
176.1840,-0.7198,0.6761,0.2898,1.03
176.2860,-0.6856,0.6878,0.2959,1.02
176.3850,-0.7047,0.6842,0.2915,1.02
176.4850,-0.7286,0.6846,0.3028,1.04
176.5860,-0.6910,0.6927,0.2881,1.02
176.6860,-0.6529,0.6776,0.3030,0.99
176.7870,-0.8214,0.6929,0.3201,1.12
176.8870,-0.7940,0.6544,0.3174,1.08
176.9880,-0.7347,0.6505,0.2547,1.01
177.0880,-0.7703,0.6619,0.2471,1.05
177.1880,-0.7437,0.6624,0.1990,1.02
177.2880,-0.7098,0.7086,0.2356,1.03
177.3890,-0.7750,0.7086,0.2190,1.07
177.4910,-0.7059,0.6527,0.1314,0.97
177.5910,-0.8040,0.6754,0.2681,1.08
177.6920,-0.7806,0.6602,0.2637,1.06
177.7920,-0.6893,0.6600,0.1753,0.97
177.8930,-0.6915,0.6741,0.2224,0.99
177.9930,-0.8026,0.6627,0.2915,1.08
178.0940,-0.7323,0.6583,0.1831,1.00
178.1930,-0.7122,0.6793,0.2176,1.01
178.2930,-0.7252,0.6544,0.2566,1.01
178.3940,-0.7791,0.6744,0.2400,1.06
178.4950,-0.6895,0.6588,0.1922,0.97
178.5950,-0.7454,0.6815,0.2742,1.05
178.6960,-0.7498,0.6575,0.2051,1.02
178.7960,-0.7547,0.6632,0.2539,1.04
178.8980,-0.7271,0.6629,0.2451,1.01
178.9980,-0.7872,0.6737,0.2737,1.07
179.0980,-0.7708,0.6583,0.2517,1.04
179.1990,-0.7557,0.6519,0.2176,1.02
179.3000,-0.7418,0.6702,0.1983,1.02
179.4000,-0.7520,0.6732,0.2537,1.04
179.5000,-0.7635,0.6573,0.2542,1.04
179.6000,-0.7264,0.6639,0.2278,1.01
179.7000,-0.7528,0.6898,0.2823,1.06
179.8010,-0.8604,0.7403,0.3294,1.18
179.9010,-0.7562,0.6109,0.1218,0.98
180.0010,-0.7515,0.6077,0.1946,0.99
180.1030,-0.8629,0.5953,0.2998,1.09
180.2030,-0.6744,0.6422,0.3606,1.00
180.3030,-0.7100,0.6546,0.2593,1.00
180.4040,-0.7899,0.6048,0.2088,1.02
180.5050,-0.7125,0.6182,0.2376,0.97
180.6050,-0.7132,0.6102,0.2107,0.96
180.7050,-0.8119,0.6522,0.2320,1.07
180.8050,-0.7811,0.6321,0.2552,1.04
180.9060,-0.7760,0.5201,0.0571,0.94
181.0070,-0.0906,0.3020,0.0625,0.32
181.1080,-0.0261,0.0095,0.0203,0.03
181.2080,-0.0249,0.0122,0.0283,0.04
181.3090,-7.9749,-4.8281,7.9998,12.28
181.4090,0.1338,-0.3160,0.1651,0.38
181.5090,-1.4591,0.1763,6.9416,7.10
181.6100,-0.3213,0.0149,1.6352,1.67
181.7100,-0.2009,0.1284,0.9129,0.94
181.8110,-0.2075,0.1109,0.9872,1.01
181.9110,-0.2063,0.1116,0.9862,1.01
182.0120,-0.2075,0.1155,0.9859,1.01
182.1130,-0.2073,0.1140,0.9852,1.01
182.2140,-0.2088,0.1160,0.9855,1.01
182.3140,-0.2075,0.1133,0.9881,1.02
182.4150,-0.2039,0.1145,0.9886,1.02
182.5150,-0.2095,0.1182,0.9889,1.02
182.6160,-0.2051,0.1135,0.9833,1.01
182.7160,-0.2105,0.1160,0.9850,1.01
182.8160,-0.2100,0.1167,0.9906,1.02
182.9170,-0.1861,0.1423,1.0118,1.04
183.0170,-0.1926,0.1111,0.9713,1.00
183.1170,-0.2007,0.1243,0.9845,1.01
183.2180,-0.2188,0.0789,1.0231,1.05
183.3180,-0.0996,0.0217,1.0978,1.10
183.4180,-0.2488,-0.0383,0.9740,1.01
183.5190,-0.2085,-0.1394,0.9530,0.99
183.6190,-0.4734,-0.2498,0.9332,1.08
183.7210,-0.3477,-0.5064,0.8546,1.05
183.8210,-0.5396,-0.7161,0.8858,1.26
183.9220,-0.6895,-0.5440,0.7305,1.14
184.0210,-0.7279,-0.4576,0.6876,1.10
184.1230,-0.7603,-0.4007,0.5240,1.01
184.2240,-0.7171,-0.3181,0.4991,0.93
184.3240,-0.8009,-0.2371,0.3721,0.91
184.4240,-0.8590,-0.2727,0.3118,0.95
184.5240,-0.8568,-0.1907,0.3846,0.96
184.6260,-0.9171,-0.1944,0.2708,0.98
184.7250,-0.9593,-0.1895,0.2801,1.02
184.8260,-0.9195,-0.1658,0.2127,0.96
184.9270,-0.9664,-0.1499,0.2307,1.00
185.0280,-0.9786,-0.1670,0.1563,1.00
185.1290,-0.9896,-0.1372,0.2073,1.02
185.2280,-0.9791,-0.1238,0.1980,1.01
185.3290,-1.0067,-0.0708,0.1748,1.02
185.4290,-0.9144,-0.0735,0.1741,0.93
185.5300,-0.9610,-0.0767,0.2295,0.99
185.6300,-0.9928,-0.0923,0.1907,1.02
185.7300,-0.9549,-0.0781,0.1902,0.98
185.8310,-0.9417,-0.0645,0.1465,0.96
185.9310,-1.0179,-0.0637,0.2068,1.04
186.0320,-0.9049,0.0750,0.1516,0.92
186.1330,-0.9791,-0.0982,0.2156,1.01
186.2330,-0.9598,-0.1858,0.3352,1.03
186.3330,-1.0152,-0.2100,0.2307,1.06
186.4330,-0.9698,-0.1919,0.1904,1.01
186.5340,-0.9754,-0.1780,0.2385,1.02
186.6340,-0.9867,-0.2176,0.2053,1.03
186.7340,-0.9989,-0.2022,0.1692,1.03
186.8340,-0.9906,-0.2071,0.2017,1.03
186.9350,-0.9872,-0.1997,0.2012,1.03
187.0360,-0.9823,-0.1836,0.1885,1.02
187.1360,-0.9984,-0.1795,0.1653,1.03
187.2370,-1.0074,-0.1924,0.1873,1.04
187.3370,-1.0079,-0.1958,0.1936,1.04
187.4370,-0.9996,-0.1861,0.1839,1.03
187.5370,-0.9872,-0.1819,0.2212,1.03
187.6400,-0.9786,-0.1653,0.1858,1.01
187.7410,-1.0233,-0.1599,0.1790,1.05
187.8410,-1.0121,-0.1499,0.2085,1.04
187.9430,-0.9933,-0.1765,0.1565,1.02
188.0430,-0.9718,-0.1585,0.1902,1.00
188.1430,-1.0065,-0.1516,0.1668,1.03
188.2430,-1.0077,-0.1568,0.2317,1.05
188.3440,-1.0211,-0.1897,0.2525,1.07
188.4440,-0.9833,-0.1731,0.1936,1.02
188.5450,-0.9686,-0.1704,0.2049,1.00
188.6450,-0.9518,-0.1643,0.2300,0.99
188.7460,-0.9459,-0.2019,0.2246,0.99
188.8460,-0.9918,-0.2083,0.2464,1.04
188.9460,-0.9684,-0.2202,0.2630,1.03
189.0460,-0.9772,-0.2151,0.2266,1.03
189.1470,-0.9852,-0.2119,0.2295,1.03
189.2470,-0.9996,-0.2132,0.2644,1.06
189.3470,-0.9664,-0.2034,0.2522,1.02
189.4470,-0.9623,-0.2051,0.2366,1.01
189.5480,-0.9842,-0.2161,0.2459,1.04
189.6480,-0.9767,-0.2078,0.2542,1.03
189.7480,-0.9649,-0.2095,0.2610,1.02
189.8500,-0.9584,-0.1970,0.2456,1.01
189.9500,-1.0030,-0.1946,0.2473,1.05
190.0500,-0.9762,-0.1931,0.2740,1.03
190.1520,-0.9532,-0.1765,0.2820,1.01
190.2510,-0.9767,-0.1785,0.2732,1.03
190.3510,-0.9684,-0.1751,0.2823,1.02
190.4520,-0.9625,-0.1558,0.2676,1.01
190.5520,-0.9542,-0.1094,0.2700,1.00
190.6560,-0.9300,-0.1162,0.2993,0.98
190.7550,-0.5491,-0.1218,0.3128,0.64
190.8560,-0.3450,0.0356,0.0818,0.36
190.9570,-0.0542,0.0095,0.0378,0.07
191.0570,-0.0408,0.0149,0.0435,0.06
191.1570,-0.4466,0.1843,0.5628,0.74
191.2590,-0.0452,-0.0403,0.0073,0.06
191.3620,-3.4110,-0.9068,6.7475,7.61
191.4620,-0.1919,-0.0151,0.6661,0.69
191.5620,-0.0674,0.0249,0.2788,0.29
191.6620,-0.2246,-0.0230,1.1271,1.15
191.7640,-0.2127,0.0066,0.9674,0.99
191.8640,-0.4390,0.0510,1.0245,1.12
191.9660,-0.3404,0.0327,0.9430,1.00
192.0670,-0.3455,0.0298,0.9571,1.02
192.1670,-0.3450,0.0283,0.9540,1.01
192.2670,-0.3374,0.0332,0.9544,1.01
192.3680,-0.3540,0.0295,0.9566,1.02
192.4690,-0.3426,0.0337,0.9579,1.02
192.5700,-0.3377,0.0295,0.9579,1.02
192.6700,-0.3807,0.0381,0.9757,1.05
192.7710,-0.5533,-0.2495,1.0187,1.19
192.8710,-0.3015,0.0022,0.9864,1.03
192.9750,-0.6102,-0.2676,1.0755,1.27
193.0730,-0.3089,0.0481,0.9862,1.03
193.1750,-0.3811,0.0720,0.9112,0.99
193.2730,-0.1924,0.0403,0.9393,0.96
193.3750,-0.0625,0.1526,0.9652,0.98
193.4780,-0.1333,0.0508,0.9789,0.99
193.5760,-0.0112,-0.0332,0.9942,0.99
193.6740,-0.1233,0.0469,0.9618,0.97
193.7780,-0.0811,0.0554,1.0272,1.03
193.8800,-0.1502,0.1292,1.0069,1.03
193.9810,-0.1143,0.2022,1.0826,1.11
194.0950,-0.1040,0.1431,0.9623,0.98
194.1820,-0.0825,0.0942,0.9850,0.99
194.2840,-0.1521,0.1592,1.0375,1.06
194.3840,-0.2180,0.2029,1.0543,1.10
194.4840,-0.2884,0.1690,1.0819,1.13
