time,x,y,z,TgF
156.1740,-0.6700,-0.1421,-0.2669,0.74
156.2740,-0.6480,-0.1682,-0.5027,0.84
156.3740,-0.8414,-0.0757,-0.5853,1.03
156.4740,-1.2535,-0.0063,-1.1302,1.69
156.5740,-1.0389,-0.0239,-0.0156,1.04
156.6740,-0.9513,-0.2574,-0.6077,1.16
156.7750,-0.5860,0.0518,-0.0855,0.59
156.8750,-0.8353,-0.0349,-0.4783,0.96
156.9750,-1.1989,0.0737,-0.4212,1.27
157.0750,-1.6069,0.1104,-0.2041,1.62
157.1750,-1.2137,-0.3426,-0.1643,1.27
157.2750,-0.5933,-0.1384,-0.2195,0.65
157.3760,-0.6273,-0.1734,-0.3934,0.76
157.4790,-0.7713,-0.1077,-0.4766,0.91
157.5790,-1.3151,-0.1834,-0.9232,1.62
157.6790,-0.9112,-0.0615,-0.0562,0.92
157.7800,-0.9999,-0.2683,-0.4817,1.14
157.8800,-0.6815,0.0884,-0.1240,0.70
157.9810,-0.6744,-0.0767,-0.3301,0.75
158.0810,-1.0763,-0.0337,-0.4209,1.16
158.1820,-1.5570,0.0310,-0.4659,1.63
158.2820,-0.8097,-0.4385,0.0042,0.92
158.3820,-0.7865,-0.0796,-0.2696,0.84
158.4830,-0.6578,-0.1817,-0.3467,0.77
158.5840,-0.7567,-0.1350,-0.3714,0.85
158.6920,-0.9723,-0.3833,-0.5467,1.18
158.7840,-1.1429,-0.5186,-0.3286,1.30
158.8840,-1.1725,-0.3504,-0.0396,1.22
158.9840,-0.6932,-0.0466,-0.4708,0.84
159.0850,-0.5894,-0.0774,-0.0864,0.60
159.1850,-0.8873,0.0171,-0.5694,1.05
159.2850,-1.1100,0.2769,-0.4053,1.21
159.3890,-0.9342,-0.3096,-0.3970,1.06
159.4900,-1.1705,-0.3350,-0.2429,1.24
159.5900,-0.5555,-0.2471,-0.3116,0.68
159.6900,-0.6219,-0.2073,-0.4085,0.77
159.7910,-0.9012,-0.0051,-0.5291,1.05
159.8900,-1.4401,-0.2278,-0.8841,1.71
159.9910,-1.0621,-0.2913,0.1243,1.11
160.0910,-0.8197,-0.0828,-0.5941,1.02
160.1910,-0.6082,-0.0044,-0.0891,0.61
160.2920,-0.7984,-0.0601,-0.5015,0.94
160.3920,-1.1505,0.1504,-0.3540,1.21
160.4920,-1.3602,0.0449,-0.2871,1.39
160.5930,-1.1891,-0.4654,-0.1199,1.28
160.6930,-0.6414,-0.1340,-0.2327,0.70
160.7940,-0.6378,-0.1675,-0.4429,0.79
160.8940,-0.8724,-0.0635,-0.6234,1.07
160.9990,-1.1986,0.1130,-1.0753,1.61
161.0940,-1.1046,0.0188,0.0820,1.11
161.1950,-0.9381,-0.3914,-0.6143,1.19
161.2950,-0.6192,0.0696,-0.0486,0.62
161.3950,-0.8277,-0.0574,-0.4764,0.96
161.4970,-1.1254,0.1223,-0.4395,1.21
161.5960,-1.4318,-0.0730,-0.4603,1.51
161.7300,-1.1674,-0.4825,-0.0769,1.27
161.7990,-0.7696,-0.0801,-0.2520,0.81
161.8990,-0.6749,-0.1372,-0.3750,0.78
162.0000,-0.8255,-0.0837,-0.5826,1.01
162.1000,-1.1051,-0.0432,-1.1051,1.56
162.2000,-1.0738,-0.0083,0.0439,1.07
162.3010,-0.9205,-0.2700,-0.6053,1.13
162.4010,-0.5652,0.0278,-0.0520,0.57
162.5020,-0.8189,-0.0415,-0.4622,0.94
162.6040,-1.0882,0.0867,-0.4495,1.18
162.7020,-1.4906,-0.0276,-0.4034,1.54
162.8030,-1.2819,-0.4317,-0.0408,1.35
162.9030,-0.7132,-0.1106,-0.2451,0.76
163.0040,-0.5992,-0.1531,-0.3094,0.69
163.1040,-0.8197,-0.0464,-0.6373,1.04
163.2050,-1.0558,0.0034,-1.1356,1.55
163.3050,-1.0360,-0.1680,-0.0256,1.05
163.4110,-0.9554,-0.3150,-0.5997,1.17
163.5060,-0.5753,0.0295,-0.0989,0.58
163.6080,-0.8035,-0.0208,-0.4024,0.90
163.7180,-1.0973,0.0515,-0.4190,1.18
163.8120,-1.4279,-0.0540,-0.5491,1.53
163.9200,-1.0904,-0.3858,-0.0144,1.16
164.0110,-0.8612,-0.0164,-0.3030,0.91
164.1100,-0.6903,-0.1182,-0.3428,0.78
164.2110,-0.8238,-0.0635,-0.5176,0.98
164.3140,-1.0697,-0.3557,-0.7923,1.38
164.4140,-0.9681,-0.3301,-0.2881,1.06
164.5140,-1.0948,-0.3724,-0.3555,1.21
164.6140,-0.6490,0.1309,-0.2376,0.70
164.7150,-0.7132,-0.0908,-0.3189,0.79
164.8150,-0.9903,-0.0513,-0.5193,1.12
164.9160,-0.9796,0.0337,-0.8443,1.29
165.0150,-0.9544,-0.5301,-0.0273,1.09
165.1160,-1.1703,-0.2097,-0.4266,1.26
165.2200,-0.5501,-0.1299,-0.2696,0.63
165.3190,-0.7171,-0.1118,-0.3934,0.83
165.4190,-0.9547,-0.3870,-0.5418,1.16
165.5190,-1.1459,-0.5186,-0.2901,1.29
165.6190,-1.1715,-0.6053,-0.3777,1.37
165.7200,-0.6592,-0.0523,-0.1633,0.68
165.8200,-0.6878,-0.0415,-0.2056,0.72
165.9200,-0.9828,-0.0613,-0.6785,1.20
166.0200,-1.2714,-0.0093,-0.8956,1.56
166.1200,-0.8321,-0.4947,-0.0884,0.97
166.2230,-1.0392,-0.0232,-0.4197,1.12
166.3210,-0.5735,-0.2241,-0.3277,0.70
166.4210,-0.7042,-0.1397,-0.3638,0.80
166.5230,-0.9815,-0.1504,-0.4644,1.10
166.6230,-1.2174,-0.3494,-0.4361,1.34
166.7230,-1.2819,-0.3548,-0.2268,1.35
166.8230,-0.6761,-0.0466,-0.3011,0.74
166.9230,-0.6646,-0.0254,-0.1043,0.67
167.0240,-0.9154,-0.0742,-0.5689,1.08
167.1250,-1.2094,0.1365,-0.7396,1.42
167.2250,-0.8490,-0.3648,-0.0430,0.93
167.3250,-1.1471,-0.1006,-0.2215,1.17
167.4250,-0.5672,-0.2837,-0.3125,0.71
167.5250,-0.6409,-0.1988,-0.4168,0.79
167.6270,-1.0397,-0.0505,-0.5167,1.16
167.7260,-1.2670,-0.1580,-0.7386,1.48
167.8250,-0.9154,-0.0908,-0.0637,0.92
167.9270,-0.8482,-0.2317,-0.4759,1.00
168.0260,-0.6903,0.0410,-0.1182,0.70
168.1320,-0.7913,-0.0750,-0.5157,0.95
168.2270,-1.1398,0.0625,-0.3914,1.21
168.3270,-1.4682,0.0142,-0.4593,1.54
168.4290,-0.9498,-0.3599,-0.0176,1.02
168.5270,-0.8028,-0.1192,-0.2600,0.85
168.6320,-0.6688,-0.1592,-0.4546,0.82
168.7280,-0.8114,-0.0630,-0.5167,0.96
168.8280,-1.1713,-0.1072,-1.0619,1.58
168.9290,-0.9029,-0.2515,-0.0816,0.94
169.0280,-1.0167,-0.4822,-0.5574,1.26
169.1290,-0.6016,0.1221,-0.1348,0.63
169.2290,-0.7659,-0.0569,-0.3650,0.85
169.3300,-1.1273,0.0532,-0.4688,1.22
169.4300,-1.3099,-0.0947,-0.5804,1.44
169.5300,-1.0140,-0.3746,0.0569,1.08
169.6320,-0.8206,-0.1966,-0.2989,0.90
169.7320,-0.6468,-0.1487,-0.3579,0.75
169.8330,-0.7633,-0.1516,-0.6148,0.99
169.9340,-1.0785,-0.2715,-0.8917,1.43
170.0340,-0.9024,-0.5865,-0.1060,1.08
170.1500,-0.9901,-0.4351,-0.4588,1.17
170.2490,-0.7318,0.0798,-0.1060,0.74
170.3500,-0.7713,-0.0698,-0.3533,0.85
170.4510,-1.0221,-0.0278,-0.5303,1.15
170.5510,-1.5002,-0.0945,-0.6202,1.63
170.6510,-1.0487,-0.4446,-0.0396,1.14
170.7510,-0.8541,-0.0894,-0.2920,0.91
170.8520,-0.6199,-0.1262,-0.2959,0.70
170.9520,-0.7789,-0.0669,-0.4026,0.88
171.0520,-1.0333,-0.4556,-0.8990,1.44
171.1530,-0.9706,-0.5062,-0.2510,1.12
171.2530,-1.1591,-0.4742,-0.3260,1.29
171.3530,-0.6353,0.0310,-0.2215,0.67
171.4550,-0.7530,-0.0151,-0.2349,0.79
171.5580,-0.9166,-0.0864,-0.6422,1.12
171.6560,-1.1820,0.0984,-0.7376,1.40
171.7560,-0.8507,-0.6014,-0.0737,1.04
171.8560,-0.9886,-0.0029,-0.4817,1.10
171.9580,-0.6202,-0.2107,-0.3599,0.75
172.0590,-0.7032,-0.1025,-0.4231,0.83
172.1580,-0.9916,-0.5679,-0.6285,1.30
172.2580,-1.0096,-0.5213,-0.2842,1.17
172.3600,-1.2147,-0.4668,-0.3369,1.34
172.4600,-0.6209,-0.0232,-0.2364,0.66
172.5610,-0.6546,-0.0774,-0.2525,0.71
172.6610,-0.9835,-0.0706,-0.6456,1.18
172.7630,-1.1798,0.0706,-0.7721,1.41
172.8640,-0.8556,-0.5396,-0.0337,1.01
172.9640,-0.9584,-0.0581,-0.3697,1.03
173.0640,-0.6075,-0.2361,-0.3477,0.74
173.1640,-0.7164,-0.1892,-0.3348,0.81
173.2650,-0.9288,-0.2461,-0.6439,1.16
173.3650,-1.1036,-0.3716,-0.6011,1.31
173.4650,-1.0079,-0.2608,0.0044,1.04
173.5650,-0.7738,-0.1160,-0.5455,0.95
173.6660,-0.6373,-0.0364,-0.1143,0.65
173.7660,-0.8961,-0.0215,-0.5228,1.04
173.8660,-1.1571,0.0911,-0.4639,1.25
173.9670,-1.3939,-0.0754,-0.4666,1.47
174.0670,-1.2741,-0.4681,0.0693,1.36
174.1670,-0.7310,-0.1550,-0.2173,0.78
174.2670,-0.6578,-0.0671,-0.3047,0.73
174.3670,-0.8287,-0.0225,-0.5276,0.98
174.4680,-1.0851,-0.2039,-1.0633,1.53
174.5680,-0.9767,-0.2586,-0.1167,1.02
174.6680,-1.2355,-0.3977,-0.4078,1.36
174.7680,-0.6756,0.0325,-0.2395,0.72
174.8690,-0.7159,-0.0947,-0.3294,0.79
174.9690,-1.0043,-0.0254,-0.6202,1.18
175.0690,-1.2504,0.0259,-0.7625,1.46
175.1700,-0.8270,-0.4036,-0.0547,0.92
175.2710,-1.0860,0.0952,-0.5242,1.21
175.3710,-0.5525,-0.2527,-0.2720,0.67
175.4710,-0.6971,-0.1240,-0.3103,0.77
175.5780,-0.9142,-0.3948,-0.5709,1.15
175.6730,-1.2792,-0.3736,-0.4654,1.41
175.7770,-1.1410,-0.4979,-0.1040,1.25
175.8770,-0.5884,0.0037,-0.3738,0.70
175.9770,-0.6878,-0.1121,-0.1675,0.72
176.0770,-0.7208,-0.0606,-0.4898,0.87
176.1770,-1.5072,0.1961,-0.5225,1.61
176.2790,-0.9027,-0.4429,-0.1052,1.01
176.3790,-1.0394,0.0005,-0.2700,1.07
176.4880,-0.5875,-0.2322,-0.3018,0.70
176.5870,-0.6937,-0.1575,-0.4197,0.83
176.6870,-0.9742,-0.0671,-0.4971,1.10
176.8000,-1.0692,-0.4139,-0.5001,1.25
176.9000,-1.1390,-0.4065,-0.2073,1.23
177.0010,-0.7689,-0.0337,-0.3755,0.86
177.1010,-0.6561,-0.0623,-0.1795,0.68
177.2010,-0.8568,-0.0498,-0.6361,1.07
177.3010,-1.0375,0.2112,-0.6531,1.24
177.4020,-0.8507,-0.2647,-0.4019,0.98
177.5020,-1.2318,-0.0459,-0.3609,1.28
177.6020,-0.6246,-0.2608,-0.3318,0.75
177.7020,-0.5855,-0.1624,-0.2908,0.67
177.8020,-1.0790,-0.0571,-0.6329,1.25
177.9020,-1.2750,-0.2349,-0.7210,1.48
178.0020,-1.0694,-0.0781,0.0310,1.07
178.1020,-0.8267,-0.1025,-0.5130,0.98
178.2030,-0.6358,-0.0259,-0.1006,0.64
178.3030,-0.8729,-0.0845,-0.5005,1.01
178.4050,-1.1009,0.1365,-0.3982,1.18
178.5040,-1.1610,-0.0779,-0.4466,1.25
178.6040,-1.1437,-0.5225,-0.0630,1.26
178.7050,-0.6583,-0.1846,-0.3404,0.76
178.8060,-0.6446,-0.1184,-0.3821,0.76
178.9060,-0.9544,0.0261,-0.6202,1.14
179.0070,-1.1295,0.0918,-1.0777,1.56
179.1070,-1.0182,-0.1565,0.0969,1.03
179.2090,-0.9601,-0.3096,-0.4688,1.11
179.3100,-0.6246,0.0146,-0.0850,0.63
179.4110,-0.8558,-0.0737,-0.4454,0.97
179.5110,-1.0934,0.1504,-0.4124,1.18
179.6110,-1.2794,-0.0391,-0.3311,1.32
179.7120,-1.3065,-0.3811,-0.0654,1.36
179.8120,-0.5809,-0.2039,-0.2771,0.68
179.9130,-0.6243,-0.1130,-0.3597,0.73
180.0130,-0.8448,-0.1358,-0.7442,1.13
180.1130,-0.9935,0.1133,-1.0663,1.46
180.2130,-1.0199,-0.3223,0.0781,1.07
180.3130,-1.0531,-0.1958,-0.6441,1.25
180.4130,-0.6094,-0.0415,-0.1314,0.62
180.5130,-0.9139,0.0171,-0.5367,1.06
180.6140,-1.0362,0.1052,-0.4742,1.14
180.7140,-1.4083,-0.0837,-0.4754,1.49
180.8140,-1.2130,-0.3201,-0.1162,1.26
180.9140,-0.6439,-0.1807,-0.2749,0.72
181.0140,-0.6285,-0.1189,-0.4180,0.76
181.1160,-0.7554,-0.0835,-0.6409,0.99
181.2160,-1.2472,-0.1253,-1.0604,1.64
181.3160,-0.9632,-0.1304,-0.0220,0.97
181.4160,-0.9298,-0.2381,-0.5626,1.11
181.5160,-0.6253,0.0193,-0.0967,0.63
181.6170,-0.8282,-0.0469,-0.4666,0.95
181.7170,-1.0934,-0.0186,-0.4417,1.18
181.8170,-1.4264,-0.0144,-0.5320,1.52
181.9180,-0.9820,-0.5665,-0.0596,1.14
182.0180,-0.8282,-0.0332,-0.3631,0.90
182.1180,-0.6717,-0.1375,-0.3518,0.77
182.2190,-0.7847,-0.0779,-0.5235,0.95
182.3190,-1.0629,-0.3037,-0.8922,1.42
182.4200,-0.8057,-0.3003,-0.1065,0.87
182.5200,-1.1307,-0.3955,-0.3829,1.26
182.6200,-0.7296,0.0439,-0.1514,0.75
182.7210,-0.7191,-0.0083,-0.3094,0.78
182.8210,-1.0191,-0.0769,-0.4932,1.13
182.9210,-1.2687,-0.1301,-0.6739,1.44
183.0220,-0.8297,-0.5418,0.0303,0.99
183.1220,-1.0326,-0.1350,-0.4644,1.14
183.2220,-0.6068,-0.2092,-0.3621,0.74
183.3220,-0.7022,-0.1870,-0.4019,0.83
183.4270,-0.9667,-0.2520,-0.5125,1.12
183.5230,-1.1510,-0.4808,-0.4510,1.33
183.6230,-1.0580,-0.4014,-0.0701,1.13
183.7240,-0.7884,-0.0715,-0.4883,0.93
183.8240,-0.6632,-0.0908,-0.1299,0.68
183.9240,-0.8661,-0.0454,-0.6368,1.08
184.0260,-1.1488,0.1907,-0.5762,1.30
184.1270,-1.1779,-0.0127,-0.3372,1.23
184.2270,-1.2374,-0.3362,-0.3076,1.32
184.3270,-0.5511,-0.2661,-0.2351,0.66
184.4270,-0.6944,-0.1616,-0.3577,0.80
184.5280,-0.7782,-0.1467,-0.6329,1.01
184.6280,-1.1822,-0.0366,-1.1166,1.63
184.7290,-0.8370,-0.1560,-0.0559,0.85
184.8290,-1.1280,-0.2681,-0.5289,1.27
184.9290,-0.6798,0.0115,-0.1560,0.70
185.0300,-0.7855,-0.0054,-0.3877,0.88
185.1310,-1.0221,-0.0740,-0.4700,1.13
185.2330,-1.4252,-0.1614,-0.5984,1.55
185.3330,-1.0033,-0.5145,-0.1035,1.13
185.4330,-0.8089,-0.0454,-0.3194,0.87
185.5350,-0.6187,-0.1470,-0.3352,0.72
185.6340,-0.8057,-0.0701,-0.5460,0.98
185.7340,-1.0467,-0.2774,-1.0196,1.49
185.8340,-0.9073,-0.3206,-0.2488,0.99
185.9340,-1.1444,-0.4141,-0.2512,1.24
186.0340,-0.6314,0.1565,-0.2871,0.71
186.1340,-0.7347,-0.0923,-0.3494,0.82
186.2350,-1.0213,-0.1140,-0.5709,1.18
186.3360,-1.2872,-0.0378,-0.6915,1.46
186.4350,-0.8199,-0.5809,-0.0232,1.01
186.5360,-0.9999,0.0356,-0.4957,1.12
186.6360,-0.5726,-0.2202,-0.3326,0.70
186.7370,-0.7154,-0.1489,-0.3938,0.83
186.8410,-1.0206,-0.5689,-0.7855,1.41
186.9410,-1.0096,-0.2888,-0.4974,1.16
187.0400,-1.0218,-0.4590,-0.2136,1.14
187.1430,-0.6529,0.0525,-0.3025,0.72
187.2400,-0.7513,-0.1091,-0.2469,0.80
187.3410,-0.9334,-0.0154,-0.6104,1.12
187.4410,-1.2296,0.0154,-0.6685,1.40
187.5410,-0.9186,-0.4634,-0.1165,1.04
187.6410,-1.0228,0.0413,-0.4390,1.11
187.7420,-0.5784,-0.2766,-0.2993,0.71
187.8420,-0.6514,-0.1936,-0.3025,0.74
187.9420,-0.9852,-0.1533,-0.5416,1.13
188.0430,-1.2404,-0.2241,-0.6712,1.43
188.1440,-1.1420,-0.2637,-0.0579,1.17
188.2440,-0.7987,0.0129,-0.4522,0.92
188.3440,-0.6495,-0.1677,-0.1404,0.69
188.4450,-0.8512,0.0061,-0.5250,1.00
188.5450,-1.1217,0.0989,-0.3509,1.18
188.6450,-1.3224,0.0317,-0.1646,1.33
188.7470,-1.2145,-0.2515,-0.0061,1.24
188.8460,-0.6690,-0.1707,-0.2847,0.75
188.9460,-0.6361,-0.1563,-0.2727,0.71
189.0480,-0.8914,0.0251,-0.5738,1.06
189.1510,-1.2997,0.1614,-0.9564,1.62
189.2540,-1.1464,-0.1294,0.0491,1.15
189.3520,-1.0069,-0.3059,-0.6578,1.24
189.4520,-0.6273,0.0618,-0.0518,0.63
189.5520,-0.7967,0.0110,-0.5040,0.94
189.6530,-1.1168,0.1206,-0.4197,1.20
189.7530,-1.3412,-0.0042,-0.1734,1.35
189.8560,-1.2587,-0.3523,-0.1099,1.31
189.9550,-0.5318,-0.2185,-0.3279,0.66
190.0570,-0.5901,-0.1304,-0.2771,0.66
190.1560,-0.9195,-0.0547,-0.5958,1.10
190.2560,-1.3483,0.0593,-1.1254,1.76
190.3580,-0.9547,-0.3169,-0.0562,1.01
190.4570,-0.9342,-0.2412,-0.6549,1.17
190.5570,-0.5547,-0.0718,0.0010,0.56
190.6580,-0.8365,0.0208,-0.5232,0.99
190.7580,-1.0782,-0.0918,-0.5435,1.21
190.8580,-1.3510,-0.0559,-0.6307,1.49
190.9580,-0.9054,-0.5069,-0.0303,1.04
191.0580,-0.7791,0.0078,-0.1853,0.80
191.1590,-0.6790,-0.1047,-0.4424,0.82
191.2620,-0.7635,-0.1482,-0.4881,0.92
191.3600,-1.0856,-0.3536,-1.0233,1.53
191.4610,-0.9586,-0.4004,-0.1277,1.05
191.5610,-1.2846,-0.4253,-0.5103,1.45
191.6620,-0.5858,0.0969,-0.2014,0.63
191.7620,-0.7296,-0.2119,-0.2224,0.79
191.8620,-1.0516,-0.0464,-0.5794,1.20
191.9620,-1.4572,-0.2119,-0.5665,1.58
192.0620,-0.9344,-0.5843,0.1011,1.11
192.1620,-0.9298,0.0083,-0.2381,0.96
192.2640,-0.6556,-0.1782,-0.3482,0.76
192.3640,-0.6737,-0.1785,-0.3543,0.78
192.4640,-1.0660,-0.3355,-0.6561,1.30
192.5650,-1.1102,-0.5198,-0.3116,1.26
192.6650,-1.0682,-0.6417,-0.1890,1.26
192.7660,-0.7215,0.0042,-0.3677,0.81
192.8670,-0.6280,-0.1697,-0.1292,0.66
192.9670,-0.9215,-0.0813,-0.5945,1.10
193.0670,-1.2477,0.0525,-0.7489,1.46
193.1670,-1.0116,-0.2112,-0.0154,1.03
193.2680,-1.1393,-0.3389,-0.3995,1.25
193.3680,-0.5296,-0.1340,-0.2134,0.59
193.4680,-0.6475,-0.2298,-0.4615,0.83
193.5690,-0.8736,-0.0921,-0.6578,1.10
193.6690,-1.1263,-0.0125,-1.1288,1.59
193.7690,-0.8790,-0.0935,-0.0037,0.88
193.8690,-0.9942,-0.2827,-0.5533,1.17
193.9690,-0.6475,0.0886,-0.1582,0.67
194.0690,-0.8028,-0.1201,-0.4815,0.94
194.1720,-1.0536,0.0535,-0.3350,1.11
194.2720,-1.5011,0.0220,-0.3369,1.54
194.3720,-1.1561,-0.5367,-0.1257,1.28
194.4720,-0.6436,-0.1182,-0.2176,0.69
194.5730,-0.6693,-0.0691,-0.4905,0.83
194.6730,-0.8619,-0.0764,-0.6507,1.08
194.7730,-1.2531,-0.1077,-0.9928,1.60
194.8750,-1.1180,-0.0393,0.0347,1.12
194.9800,-0.8441,-0.2227,-0.6566,1.09
195.0760,-0.5877,0.1077,-0.0276,0.60
195.1760,-0.8248,-0.1216,-0.4759,0.96
195.2790,-1.1771,0.1887,-0.3460,1.24
195.3780,-1.3175,0.0039,-0.2342,1.34
195.4790,-1.2550,-0.3870,-0.1651,1.32
195.5770,-0.6075,-0.1340,-0.2088,0.66
195.6780,-0.6505,-0.1536,-0.4378,0.80
195.7780,-1.0091,-0.0205,-0.6661,1.21
195.8810,-1.3400,-0.0908,-0.9496,1.64
195.9820,-1.0968,-0.0354,0.0200,1.10
196.0820,-0.9093,-0.1221,-0.5967,1.09
196.1820,-0.5919,0.0486,-0.0598,0.60
196.2830,-0.8336,-0.0732,-0.5838,1.02
196.3830,-1.0943,0.1931,-0.4048,1.18
196.4830,-1.3002,-0.0503,-0.2808,1.33
196.5840,-1.1659,-0.3213,-0.2224,1.23
196.6840,-0.5823,-0.1660,-0.2996,0.68
196.7850,-0.5984,-0.1724,-0.3746,0.73
196.8850,-0.8560,-0.0562,-0.6956,1.10
196.9850,-1.2640,0.0330,-0.9808,1.60
197.0850,-1.1544,-0.0581,0.0178,1.16
197.1850,-0.9620,-0.2561,-0.5579,1.14
197.2850,-0.5149,0.0552,-0.1211,0.53
197.3860,-0.8822,-0.0098,-0.5357,1.03
197.4880,-1.3109,0.2036,-0.5086,1.42
197.5880,-1.1642,-0.0366,-0.4163,1.24
197.6880,-1.1151,-0.3628,-0.1795,1.19
197.7870,-0.5931,-0.2366,-0.2901,0.70
197.8870,-0.6124,-0.1856,-0.3960,0.75
197.9880,-0.8075,-0.1045,-0.6297,1.03
198.0890,-1.2101,0.0320,-1.2050,1.71
198.1890,-0.8624,-0.2219,0.1111,0.90
198.2890,-1.1141,-0.3284,-0.7315,1.37
198.3930,-0.5943,0.0747,-0.0874,0.61
198.4930,-0.7657,-0.0642,-0.3511,0.84
198.5940,-0.9903,-0.1409,-0.6072,1.17
198.6960,-1.3663,-0.2256,-0.6109,1.51
198.7910,-0.9837,-0.4500,-0.0828,1.08
198.8900,-0.9120,-0.0566,-0.2649,0.95
198.9940,-0.6021,-0.1699,-0.3855,0.73
199.0930,-0.7088,-0.1104,-0.4556,0.85
199.1950,-1.0814,-0.4302,-0.8468,1.44
199.2940,-0.9039,-0.3455,-0.2339,1.00
199.4060,-1.2733,-0.4339,-0.3555,1.39
199.4970,-0.7115,-0.0291,-0.2732,0.76
199.6000,-0.6942,-0.0796,-0.3494,0.78
199.7000,-0.8910,-0.0408,-0.5831,1.07
199.8010,-1.2140,-0.0305,-0.7159,1.41
199.9020,-0.9974,-0.5359,-0.1140,1.14
200.0050,-0.8468,-0.1038,-0.3399,0.92
200.1060,-0.5652,-0.1323,-0.2351,0.63
200.2070,-0.6888,-0.2205,-0.4119,0.83
200.3100,-0.9813,-0.2749,-0.6680,1.22
200.4070,-1.1232,-0.4371,-0.4861,1.30
200.5070,-1.0651,-0.4224,-0.0923,1.15
200.6080,-0.6942,-0.0144,-0.4815,0.84
200.7080,-0.6812,-0.0867,-0.1629,0.71
200.8090,-0.8106,-0.0078,-0.5606,0.99
200.9090,-1.2069,0.1384,-0.7296,1.42
201.0090,-1.0555,-0.0808,-0.3094,1.10
201.1090,-1.1483,-0.1873,-0.2827,1.20
201.2100,-0.5584,-0.1826,-0.2957,0.66
201.3100,-0.6392,-0.1883,-0.3328,0.74
201.4100,-1.0304,-0.1670,-0.6116,1.21
201.5100,-1.2587,-0.3050,-0.5491,1.41
201.6110,-0.9647,-0.3360,0.0261,1.02
201.7110,-0.8011,-0.1428,-0.5872,1.00
201.8110,-0.5826,-0.0112,-0.1074,0.59
201.9110,-0.8731,-0.0317,-0.5257,1.02
202.0110,-1.1434,0.1287,-0.4502,1.24
202.1120,-1.1923,-0.0715,-0.3985,1.26
202.2120,-1.1500,-0.1966,-0.1714,1.18
202.3120,-0.5972,-0.1633,-0.3257,0.70
202.4130,-0.5132,-0.1926,-0.3907,0.67
202.5130,-0.8880,-0.0032,-0.5779,1.06
202.6130,-1.1583,-0.0317,-0.9212,1.48
202.7130,-1.0846,0.0852,0.0405,1.09
202.8130,-0.9994,-0.2852,-0.7293,1.27
202.9140,-0.5423,0.1167,-0.0769,0.56
203.0140,-0.7708,-0.0691,-0.5062,0.92
203.1140,-0.9808,0.0767,-0.3084,1.03
203.2150,-1.3864,-0.0173,-0.4524,1.46
203.3150,-1.0494,-0.3067,-0.0732,1.10
203.4150,-0.7471,-0.1074,-0.3501,0.83
203.5150,-0.6085,-0.1807,-0.4422,0.77
203.6160,-0.7528,-0.0850,-0.6737,1.01
203.7160,-1.1798,0.0444,-1.1073,1.62
203.8170,-1.0758,-0.0273,0.0173,1.08
203.9170,-0.9972,-0.4007,-0.6568,1.26
204.0180,-0.5648,0.1065,-0.0894,0.58
204.1180,-0.7818,-0.0593,-0.4568,0.91
204.2240,-1.1066,0.0056,-0.4329,1.19
204.3190,-1.3715,-0.0960,-0.5401,1.48
204.4190,-1.0875,-0.3865,-0.0676,1.16
204.5190,-0.7945,-0.0752,-0.2896,0.85
204.6190,-0.5975,-0.1629,-0.3824,0.73
204.7200,-0.7445,-0.0964,-0.5494,0.93
204.8250,-1.1918,-0.0586,-1.1373,1.65
204.9220,-0.8829,-0.2412,-0.1287,0.92
205.0230,-1.0253,-0.4012,-0.3794,1.16
205.1280,-0.6487,0.1506,-0.2151,0.70
205.2280,-0.8016,-0.0684,-0.4312,0.91
205.3280,-1.0853,-0.0230,-0.4925,1.19
205.4280,-1.3500,-0.0811,-0.6463,1.50
205.5290,-0.7738,-0.4388,-0.0352,0.89
205.6290,-0.9615,-0.0027,-0.4153,1.05
205.7300,-0.6270,-0.1477,-0.3736,0.74
205.8300,-0.7481,-0.1716,-0.4776,0.90
205.9320,-1.0546,-0.4270,-0.8099,1.40
206.0310,-0.9923,-0.4964,-0.2642,1.14
206.1310,-1.1078,-0.5359,-0.2708,1.26
206.2310,-0.6749,0.0496,-0.3118,0.75
206.3310,-0.6905,-0.1651,-0.2400,0.75
206.4310,-0.9364,0.0808,-0.5901,1.11
206.5320,-1.2882,0.0051,-0.6759,1.45
206.6320,-0.8705,-0.4270,-0.0703,0.97
206.7320,-1.0609,0.0347,-0.5196,1.18
206.8320,-0.6426,-0.2937,-0.3892,0.81
206.9330,-0.6727,-0.1509,-0.2476,0.73
207.0320,-0.9581,-0.2747,-0.5882,1.16
207.1330,-1.2028,-0.3719,-0.4993,1.35
207.2330,-0.9239,-0.4957,0.0447,1.05
207.3340,-0.8343,-0.1851,-0.4786,0.98
207.4340,-0.6512,-0.0427,-0.1563,0.67
207.5340,-0.9391,0.0691,-0.6710,1.16
207.6350,-1.2352,0.0276,-0.6973,1.42
207.7350,-0.8140,-0.2913,-0.3904,0.95
207.8350,-1.0860,-0.1756,-0.2744,1.13
207.9350,-0.6439,-0.2193,-0.3423,0.76
208.0350,-0.5816,-0.1892,-0.3863,0.72
208.1380,-1.0289,-0.1843,-0.5665,1.19
208.2360,-1.1820,-0.4361,-0.4336,1.33
208.3370,-1.1634,-0.3540,0.0000,1.22
208.4360,-0.7130,-0.0908,-0.4041,0.82
208.5390,-0.6883,-0.0166,-0.1438,0.70
