time,x,y,z,TgF
108.3490,-0.6014,0.1817,-0.0686,0.63
108.4490,-0.9151,0.0222,-0.2617,0.95
108.5500,-1.2133,0.2495,-0.2874,1.27
108.6500,-1.3488,0.1787,-0.2586,1.38
108.7540,-1.0814,-0.2500,-0.0107,1.11
108.8530,-0.7869,-0.1013,-0.3089,0.85
108.9530,-0.6553,-0.1946,-0.2232,0.72
109.0540,-0.8468,-0.0264,-0.4290,0.95
109.1540,-1.3410,0.0877,-1.1002,1.74
109.2540,-0.8724,-0.0769,0.1069,0.88
109.3540,-1.2023,-0.1431,-0.2036,1.23
109.4550,-0.7305,0.2044,-0.1299,0.77
109.5550,-0.7994,0.0134,-0.2434,0.84
109.6550,-1.1461,0.1365,-0.2969,1.19
109.7550,-1.2279,0.2791,-0.3934,1.32
109.8550,-1.0253,-0.3662,-0.2617,1.12
109.9560,-1.1446,-0.1697,-0.2989,1.20
110.0560,-0.6375,-0.1892,-0.2710,0.72
110.1560,-0.5945,-0.1988,-0.2964,0.69
110.2570,-0.8175,-0.1797,-0.4297,0.94
110.3570,-0.9701,-0.2959,-0.6080,1.18
110.4570,-1.1339,-0.4473,-0.1731,1.23
110.5590,-1.2723,-0.3953,0.0969,1.34
110.6580,-0.7269,0.0784,-0.1751,0.75
110.7600,-0.6341,-0.0215,-0.0584,0.64
110.8600,-1.0086,0.0889,-0.4112,1.09
110.9600,-1.1039,0.3291,-0.3733,1.21
111.0610,-0.9837,0.1338,-0.0220,0.99
111.1620,-1.1373,0.0295,-0.1004,1.14
111.2620,-0.7218,-0.1096,-0.2144,0.76
111.3620,-0.6949,-0.1936,-0.2403,0.76
111.4620,-1.0267,0.0544,-0.5098,1.15
111.5620,-1.3493,0.0671,-0.7196,1.53
111.6640,-0.9855,0.0620,0.1533,1.00
111.7640,-0.9847,0.0083,-0.3245,1.04
111.8640,-0.5977,0.0217,-0.0732,0.60
111.9650,-0.8956,-0.0002,-0.3824,0.97
112.0650,-1.3331,0.3384,-0.3941,1.43
112.1700,-1.0123,-0.0049,-0.1941,1.03
112.2650,-1.1134,0.0486,-0.2219,1.14
112.3650,-0.6363,-0.2085,-0.2161,0.70
112.4670,-0.6605,-0.1799,-0.2703,0.74
112.5690,-1.0392,0.0930,-0.4810,1.15
112.6690,-1.3695,-0.0369,-0.7269,1.55
112.7690,-1.0392,-0.1084,0.2342,1.07
112.8690,-0.8724,0.0498,-0.2466,0.91
112.9690,-0.6275,0.0486,-0.0435,0.63
113.0700,-0.9696,0.1067,-0.4075,1.06
113.1710,-1.2159,0.3360,-0.3299,1.30
113.2720,-0.9403,0.0864,-0.1790,0.96
113.3720,-1.2079,-0.0369,-0.1397,1.22
113.4730,-0.7437,-0.1502,-0.1709,0.78
113.5740,-0.6925,-0.1353,-0.1990,0.73
113.6730,-1.0431,0.0635,-0.5965,1.20
113.7740,-1.3156,0.0774,-0.7796,1.53
113.8740,-0.9952,0.2193,0.2088,1.04
113.9740,-1.0130,0.1140,-0.3255,1.07
114.0750,-0.6326,0.0645,-0.0046,0.64
114.1770,-0.9532,0.0483,-0.4070,1.04
114.2750,-1.2648,0.3357,-0.3037,1.34
114.3760,-1.1908,0.2136,-0.1719,1.22
114.4760,-1.1979,-0.1992,0.0310,1.21
114.5760,-0.7379,-0.2639,-0.2449,0.82
114.6760,-0.6829,-0.1267,-0.2329,0.73
114.7770,-0.9906,0.0725,-0.4949,1.11
114.8780,-1.3356,0.0823,-0.7928,1.56
114.9770,-1.0607,0.1182,0.1863,1.08
115.0770,-1.0602,0.0928,-0.3172,1.11
115.1780,-0.6275,0.0813,-0.0024,0.63
115.2780,-0.8421,0.0552,-0.3374,0.91
115.3780,-1.2457,0.3365,-0.2932,1.32
115.4790,-1.1022,0.1719,0.0234,1.12
115.5780,-1.2347,0.1380,-0.1797,1.26
115.6790,-0.6209,-0.2122,-0.1541,0.67
115.7790,-0.5931,-0.1355,-0.2222,0.65
115.8810,-1.0997,0.0711,-0.4773,1.20
115.9830,-1.1102,-0.1570,-0.5040,1.23
116.0830,-1.0609,-0.2156,0.1614,1.09
116.1820,-0.8827,0.1311,-0.1751,0.91
116.2830,-0.6578,-0.0217,-0.0037,0.66
116.3840,-0.9913,0.1035,-0.4358,1.09
116.4840,-1.1637,0.3555,-0.3169,1.26
116.5840,-0.9303,-0.0774,-0.0901,0.94
116.6850,-1.1046,0.2312,-0.2373,1.15
116.7850,-0.6549,-0.2092,-0.1673,0.71
116.8870,-0.6578,-0.0598,-0.2449,0.70
116.9870,-1.1903,-0.2534,-0.5196,1.32
117.0870,-1.1298,-0.5103,-0.2334,1.26
117.1870,-1.2472,-0.4180,0.0808,1.32
117.2880,-0.6256,0.1636,-0.2437,0.69
117.3880,-0.7061,-0.0437,-0.0645,0.71
117.4880,-1.1510,0.1314,-0.5469,1.28
117.5890,-1.5524,0.0806,-0.2996,1.58
117.6890,-0.9378,-0.3728,-0.0527,1.01
117.7890,-0.9288,0.0164,-0.2906,0.97
117.8890,-0.7298,-0.0183,-0.2771,0.78
117.9890,-0.7657,-0.1187,-0.3662,0.86
118.0900,-1.2680,-0.2412,-0.7691,1.50
118.1900,-0.9933,-0.2737,-0.2124,1.05
118.2920,-1.0685,-0.1411,0.0767,1.08
118.3910,-0.6607,0.1687,-0.2539,0.73
118.4910,-0.7435,0.0371,-0.1580,0.76
118.5910,-1.1278,0.0659,-0.3680,1.19
118.6920,-1.3668,0.1499,-0.5679,1.49
118.7920,-0.8634,-0.3218,0.0645,0.92
118.8920,-1.0245,0.1370,-0.4942,1.15
118.9920,-0.6734,-0.0701,-0.2644,0.73
119.0940,-0.6927,-0.1248,-0.2237,0.74
119.1930,-1.2111,-0.3636,-0.5464,1.38
119.2950,-1.1068,-0.5157,-0.1174,1.23
119.3960,-1.2509,-0.4517,0.0437,1.33
119.4960,-0.6448,0.1773,-0.2229,0.70
119.5980,-0.7281,0.0195,-0.1214,0.74
119.6980,-1.1561,0.1284,-0.4918,1.26
119.7980,-1.5045,0.0806,-0.4183,1.56
119.8990,-0.8900,-0.3413,0.0911,0.96
119.9990,-0.9415,0.0049,-0.3025,0.99
120.1000,-0.7061,-0.0215,-0.2908,0.76
120.2000,-0.7725,-0.1174,-0.3138,0.84
120.3050,-1.2252,-0.3604,-0.6636,1.44
120.4030,-0.9532,-0.4415,-0.1294,1.06
120.5030,-1.2467,-0.2608,0.0078,1.27
120.6040,-0.6351,0.2041,-0.1807,0.69
120.7120,-0.8189,0.0803,-0.2425,0.86
120.8060,-1.1825,0.0947,-0.3831,1.25
120.9130,-1.3612,0.1333,-0.3680,1.42
121.0110,-1.1859,-0.2610,-0.0356,1.21
121.1120,-0.7144,-0.2061,-0.1526,0.76
121.2120,-0.6661,-0.1216,-0.2776,0.73
121.3120,-0.9447,0.0374,-0.4192,1.03
121.4130,-1.4521,0.0842,-0.9449,1.73
121.5130,-0.9122,0.0776,0.2058,0.94
121.6130,-1.0189,0.0352,-0.4126,1.10
121.7130,-0.6524,0.1160,-0.0193,0.66
121.8130,-0.9200,0.0127,-0.4483,1.02
121.9140,-1.2780,0.4356,-0.3682,1.40
122.0140,-0.9542,-0.0610,-0.1580,0.97
122.1140,-1.1659,0.1397,-0.2823,1.21
122.2140,-0.6439,-0.1570,-0.1658,0.68
122.3150,-0.6392,-0.1602,-0.2456,0.70
122.4150,-1.1693,-0.0059,-0.5230,1.28
122.5160,-1.3092,-0.1079,-0.5430,1.42
122.6160,-1.0399,-0.4876,0.2158,1.17
122.7160,-0.7735,0.0562,-0.2954,0.83
122.8160,-0.6566,-0.0344,-0.0210,0.66
122.9170,-1.0372,0.0776,-0.4908,1.15
123.0190,-1.2450,0.1301,-0.6856,1.43
123.1210,-0.9393,-0.2732,-0.0711,0.98
123.2240,-0.8851,0.0134,-0.3811,0.96
123.3240,-0.6429,-0.0051,-0.2674,0.70
123.4260,-0.7833,-0.1138,-0.2942,0.84
123.5280,-1.2426,-0.4060,-0.7152,1.49
123.6280,-0.9207,-0.4422,-0.0559,1.02
123.7280,-1.2347,-0.2776,0.0449,1.27
123.8280,-0.6046,0.2285,-0.1731,0.67
123.9280,-0.8060,0.0459,-0.2415,0.84
124.0280,-1.1947,0.1370,-0.3824,1.26
124.1290,-1.4130,0.0547,-0.3919,1.47
124.2300,-1.0848,-0.3260,-0.0400,1.13
124.3300,-0.7552,-0.0857,-0.1580,0.78
124.4310,-0.7188,-0.0430,-0.3304,0.79
124.5320,-0.8949,-0.0762,-0.4500,1.00
124.6300,-1.3510,0.0535,-0.9212,1.64
124.7310,-1.0035,0.0711,0.1106,1.01
124.8310,-1.0692,-0.0508,-0.3538,1.13
124.9310,-0.6104,0.1770,-0.1221,0.65
125.0310,-0.8758,0.0881,-0.3489,0.95
125.1320,-1.2250,0.3631,-0.3484,1.32
125.2320,-1.1520,0.1189,-0.0571,1.16
125.3320,-1.3661,-0.1428,-0.0371,1.37
125.4330,-0.5943,-0.2439,-0.1909,0.67
125.5340,-0.6141,-0.0801,-0.1948,0.65
125.6330,-1.0602,0.0032,-0.5772,1.21
125.7360,-1.3363,-0.1944,-0.4473,1.42
125.8350,-1.1354,-0.3660,0.2525,1.22
125.9380,-0.6959,0.0745,-0.2986,0.76
126.0370,-0.6644,0.0288,-0.0586,0.67
126.1370,-0.9654,0.0459,-0.4507,1.07
126.2380,-1.3266,0.1726,-0.5694,1.45
126.3380,-0.9076,-0.3968,0.0085,0.99
126.4380,-1.1251,0.2989,-0.3914,1.23
126.5390,-0.6668,-0.0571,-0.2432,0.71
126.6390,-0.7594,-0.1167,-0.2774,0.82
126.7390,-1.1935,-0.3484,-0.6011,1.38
126.8390,-1.0585,-0.3948,-0.1802,1.14
126.9390,-1.3334,-0.5257,0.0574,1.43
127.0400,-0.5716,0.1665,-0.2254,0.64
127.1400,-0.7240,0.0083,-0.1980,0.75
127.2410,-1.1298,0.1463,-0.4976,1.24
127.3410,-1.4875,0.1089,-0.5596,1.59
127.4410,-0.9911,-0.3746,0.0203,1.06
127.5430,-0.8333,0.0034,-0.2996,0.89
127.6430,-0.7030,-0.0061,-0.2815,0.76
127.7430,-0.8267,-0.0879,-0.4214,0.93
127.8430,-1.2426,-0.1548,-0.7811,1.48
127.9440,-0.8646,-0.3604,-0.0776,0.94
128.0440,-1.2477,-0.2617,0.0059,1.27
128.1440,-0.5980,0.2354,-0.1582,0.66
128.2450,-0.7782,0.0713,-0.2576,0.82
128.3450,-1.2565,0.1795,-0.3284,1.31
128.4500,-1.3698,0.0532,-0.4324,1.44
128.5460,-1.0975,-0.3577,-0.0774,1.16
128.6470,-0.8023,-0.0779,-0.2097,0.83
128.7470,-0.6690,-0.0713,-0.2742,0.73
128.8480,-0.8604,-0.0410,-0.4493,0.97
128.9480,-1.3143,0.1555,-1.0504,1.69
129.0490,-0.9571,-0.0193,0.1299,0.97
129.1490,-1.2023,-0.1597,-0.4400,1.29
129.2500,-0.6136,0.1787,-0.0964,0.65
129.3500,-0.8299,0.0576,-0.3648,0.91
129.4510,-1.2941,0.2818,-0.2766,1.35
129.5540,-1.3246,0.1839,-0.3299,1.38
129.6610,-1.0411,-0.2215,-0.0027,1.06
129.7540,-0.7972,-0.1978,-0.2132,0.85
129.8540,-0.6954,-0.1040,-0.2600,0.75
129.9560,-0.8976,-0.0628,-0.5057,1.03
130.0580,-1.3117,0.0137,-0.8460,1.56
130.1560,-1.0189,0.0305,0.2036,1.04
130.2610,-1.0062,-0.0603,-0.3826,1.08
130.3570,-0.6500,0.1714,0.0046,0.67
130.4580,-0.8580,0.0203,-0.3377,0.92
130.5600,-1.1947,0.3584,-0.2598,1.27
130.6600,-1.1876,0.1641,-0.1760,1.21
130.7600,-1.1761,-0.0293,-0.1111,1.18
130.8600,-0.7042,-0.1736,-0.1734,0.75
130.9600,-0.6033,-0.1482,-0.1721,0.64
131.0620,-1.0392,0.0337,-0.6192,1.21
131.1630,-1.4894,-0.0310,-0.7325,1.66
131.2620,-1.0970,-0.4942,0.2864,1.24
131.3620,-0.8057,0.0615,-0.2801,0.86
131.4630,-0.6136,0.0269,-0.0376,0.62
131.5630,-0.9908,0.0474,-0.4148,1.08
131.6640,-1.3358,0.3772,-0.5501,1.49
131.7640,-0.8663,-0.1714,-0.1431,0.89
131.8640,-1.1027,0.1399,-0.1245,1.12
131.9640,-0.6610,-0.1463,-0.2024,0.71
132.0650,-0.6905,-0.1572,-0.2207,0.74
132.1670,-1.1363,-0.1282,-0.6024,1.29
132.2670,-1.1603,-0.4576,-0.2776,1.28
132.3670,-1.2011,-0.4517,0.1467,1.29
132.4680,-0.6597,0.1074,-0.2937,0.73
132.5680,-0.6661,-0.0010,-0.0874,0.67
132.6770,-1.0401,0.0847,-0.3794,1.11
132.7680,-1.4083,0.2552,-0.5601,1.54
132.8750,-0.8858,-0.3746,0.0439,0.96
132.9690,-1.0624,0.1272,-0.3338,1.12
133.0750,-0.6590,-0.0466,-0.2351,0.70
133.1750,-0.6959,-0.0894,-0.2664,0.75
133.2800,-1.2037,-0.4991,-0.6829,1.47
133.3790,-1.0726,-0.4908,-0.2500,1.21
133.4770,-1.2289,-0.2512,0.1287,1.26
133.5740,-0.6199,0.2193,-0.2759,0.71
133.6750,-0.7664,0.0020,-0.1577,0.78
133.7810,-1.1517,0.0767,-0.3638,1.21
133.8760,-1.4721,0.0435,-0.4576,1.54
133.9750,-0.9547,-0.4122,0.1011,1.04
134.0770,-0.9767,0.1658,-0.3465,1.05
134.1790,-0.7069,-0.0566,-0.2862,0.76
134.2770,-0.7506,-0.1475,-0.2805,0.81
134.3770,-1.1632,-0.4200,-0.6446,1.39
134.4760,-1.1644,-0.5467,-0.2205,1.31
134.5850,-1.2115,-0.2715,0.0967,1.25
134.6770,-0.6480,0.1228,-0.3225,0.73
134.7770,-0.7081,0.0088,-0.0818,0.71
134.8860,-1.1349,0.1091,-0.4415,1.22
134.9770,-1.3578,0.1511,-0.6292,1.50
135.0820,-0.9115,-0.4209,-0.0127,1.00
135.1790,-1.0509,0.2564,-0.4424,1.17
135.2860,-0.6788,-0.0667,-0.2996,0.74
135.3820,-0.7186,-0.1035,-0.3445,0.80
135.4830,-1.2325,-0.3438,-0.8621,1.54
135.5820,-0.9855,-0.5020,-0.1216,1.11
135.6830,-1.1786,-0.3560,0.0581,1.23
135.7840,-0.6087,0.1897,-0.1790,0.66
135.8830,-0.7183,0.0015,-0.1714,0.74
135.9880,-1.1532,0.0701,-0.4268,1.23
136.0840,-1.4789,0.0969,-0.5191,1.57
136.1880,-0.9813,-0.4324,0.0571,1.07
136.2880,-0.8746,-0.0955,-0.2942,0.93
136.3880,-0.6834,-0.0574,-0.2783,0.74
136.4890,-0.7330,-0.1174,-0.2610,0.79
136.5890,-1.1429,-0.3858,-0.6683,1.38
136.6890,-1.0397,-0.6153,-0.1773,1.22
136.7890,-1.2323,-0.4104,0.1228,1.30
136.8890,-0.6590,0.1436,-0.2498,0.72
136.9900,-0.7117,0.0591,-0.1465,0.73
137.0900,-1.0909,0.0835,-0.4351,1.18
137.1900,-1.5419,0.0469,-0.5084,1.62
137.2900,-1.0177,-0.3955,-0.0833,1.10
137.3900,-0.9559,0.1770,-0.3601,1.04
137.5010,-0.6431,-0.0356,-0.2473,0.69
137.5990,-0.8490,-0.0689,-0.3880,0.94
137.7000,-1.2931,0.1506,-1.0909,1.70
137.8000,-0.9461,-0.1629,0.0767,0.96
137.9000,-1.0765,-0.2156,-0.1660,1.11
138.0020,-0.6143,0.2041,-0.1257,0.66
138.1010,-0.8314,0.0615,-0.2683,0.88
138.2000,-1.1937,0.2090,-0.3672,1.27
138.3030,-1.3080,0.0715,-0.4151,1.37
138.4010,-1.1273,-0.3394,-0.0249,1.18
138.5020,-0.7183,-0.1724,-0.2276,0.77
138.6030,-0.7144,-0.0344,-0.2857,0.77
138.7050,-0.8956,-0.0808,-0.4966,1.03
138.8030,-1.3392,0.1333,-1.0316,1.70
138.9030,-0.9645,0.0391,0.1404,0.98
139.0020,-1.1036,-0.1267,-0.4849,1.21
139.1020,-0.6312,0.2195,-0.0481,0.67
139.2030,-0.8656,0.0444,-0.3687,0.94
139.3040,-1.2247,0.2984,-0.3301,1.30
139.4060,-1.2579,0.2041,-0.2823,1.31
139.5050,-1.1444,-0.1726,-0.0249,1.16
139.6080,-0.7606,-0.2009,-0.1931,0.81
139.7050,-0.7032,-0.1480,-0.2703,0.77
139.8050,-0.9381,0.0562,-0.5447,1.09
139.9040,-1.3139,0.1568,-1.0914,1.72
140.0050,-0.9310,0.1055,0.1831,0.95
140.1060,-1.1810,-0.0820,-0.4444,1.26
140.2050,-0.6925,0.1914,-0.0874,0.72
140.3060,-0.8514,0.0415,-0.3255,0.91
140.4080,-1.1634,0.1580,-0.3958,1.24
140.5060,-1.3292,0.1126,-0.2622,1.36
140.6070,-1.2345,-0.1165,0.0718,1.24
140.7060,-0.7054,-0.2498,-0.1778,0.77
140.8070,-0.6585,-0.1402,-0.2158,0.71
140.9090,-1.0060,0.0728,-0.6346,1.19
141.0090,-1.3949,-0.0010,-0.6441,1.54
141.1070,-1.0201,0.0881,0.2366,1.05
141.2140,-0.9518,0.0457,-0.2522,0.99
141.3070,-0.6629,0.0454,-0.0037,0.66
141.4080,-0.9017,0.0510,-0.4131,0.99
141.5090,-1.3026,0.3846,-0.4131,1.42
141.6080,-0.9322,0.0027,-0.1157,0.94
141.7100,-1.1744,0.3018,-0.3746,1.27
141.8080,-0.6600,-0.0737,-0.1958,0.69
141.9110,-0.6453,-0.1331,-0.2251,0.70
142.0090,-1.2125,-0.2583,-0.5303,1.35
142.1090,-1.0377,-0.4214,-0.2202,1.14
142.2090,-1.2753,-0.3531,0.0657,1.32
142.3090,-0.7083,0.0391,-0.2906,0.77
142.4100,-0.6749,-0.0144,-0.1199,0.69
142.5100,-1.1361,0.0774,-0.4456,1.22
142.6100,-1.4252,0.0278,-0.5135,1.52
142.7090,-0.9793,-0.4114,0.0603,1.06
142.8110,-0.9491,0.2239,-0.4803,1.09
142.9110,-0.6190,-0.0581,-0.2620,0.67
143.0110,-0.8077,-0.1279,-0.3648,0.90
143.1120,-1.1581,-0.4051,-0.7232,1.42
143.2110,-0.8753,-0.3006,-0.1204,0.93
143.3040,-1.1686,-0.2254,-0.0186,1.19
143.4040,-0.6619,0.1775,-0.1956,0.71
143.5040,-0.7757,0.0254,-0.1917,0.80
143.6040,-1.1107,0.0806,-0.3824,1.18
143.7050,-1.5514,0.0059,-0.4563,1.62
143.8050,-1.0260,-0.3479,0.0161,1.08
143.9060,-0.8700,-0.0461,-0.2354,0.90
144.0060,-0.6558,-0.0415,-0.2871,0.72
144.1060,-0.7935,-0.0662,-0.4683,0.92
144.2060,-1.2360,-0.1130,-0.9054,1.54
144.3060,-0.8604,-0.0535,-0.0193,0.86
144.4070,-1.2018,-0.1240,-0.2622,1.24
144.5070,-0.6610,0.2085,-0.1211,0.70
144.6070,-0.8143,0.0432,-0.2574,0.86
144.7080,-1.1117,0.0230,-0.3406,1.16
144.8080,-1.4958,0.0671,-0.5074,1.58
144.9080,-0.9718,-0.3418,-0.0115,1.03
145.0080,-0.9095,-0.0718,-0.2534,0.95
145.1080,-0.7186,-0.0378,-0.2232,0.75
145.2080,-0.6793,-0.2105,-0.3689,0.80
145.3080,-1.3412,-0.3018,-0.7801,1.58
145.4090,-0.9310,-0.2971,-0.1326,0.99
145.5090,-1.1769,-0.1301,0.0012,1.18
145.6090,-0.6658,0.1021,-0.2559,0.72
145.7090,-0.7020,0.0391,-0.0925,0.71
145.8100,-1.1219,0.0496,-0.5154,1.24
145.9100,-1.5707,0.1235,-0.3401,1.61
146.0100,-1.0880,-0.3955,-0.0242,1.16
146.1100,-0.9308,0.1179,-0.3037,0.99
146.2110,-0.7093,-0.0713,-0.2486,0.75
146.3130,-0.7694,-0.0798,-0.3399,0.84
146.4130,-1.1256,-0.3638,-0.7091,1.38
146.5130,-0.9820,-0.1756,-0.1956,1.02
146.6130,-1.1517,-0.2102,0.0818,1.17
146.7130,-0.6466,0.2388,-0.3074,0.75
146.8130,-0.8028,0.0090,-0.1697,0.82
146.9140,-1.1591,0.0554,-0.4681,1.25
147.0140,-1.4696,0.0093,-0.4224,1.53
147.1150,-0.9911,-0.3643,-0.0452,1.06
147.2150,-0.9102,0.0320,-0.2991,0.96
147.3150,-0.7213,0.0117,-0.3387,0.80
147.4160,-0.8570,-0.1084,-0.4468,0.97
147.5160,-1.1776,-0.1863,-0.8189,1.45
147.6170,-0.9078,-0.0750,-0.0779,0.91
147.7170,-0.9813,-0.1455,-0.0400,0.99
147.8180,-0.6495,0.1848,-0.1389,0.69
147.9190,-0.8304,0.0425,-0.2954,0.88
148.0190,-1.2252,0.1651,-0.2945,1.27
148.1210,-1.3883,0.0891,-0.4776,1.47
148.2200,-0.9955,-0.2908,0.0161,1.04
148.3210,-0.8260,-0.0908,-0.2339,0.86
148.4210,-0.7340,-0.0420,-0.3413,0.81
148.5220,-0.8241,-0.0918,-0.4307,0.93
148.6220,-1.2560,0.0020,-1.0194,1.62
148.7220,-0.8748,-0.1482,0.0562,0.89
148.8230,-1.1163,-0.1443,-0.3340,1.17
148.9230,-0.6175,0.2022,-0.1089,0.66
149.0250,-0.8328,0.0774,-0.3697,0.91
149.1250,-1.2052,0.2368,-0.3421,1.27
149.2250,-1.2814,0.0676,-0.3894,1.34
149.3250,-1.2355,-0.2959,-0.0034,1.27
149.4250,-0.7330,-0.2210,-0.1511,0.78
149.5260,-0.6959,-0.0476,-0.2593,0.74
149.6260,-1.0050,-0.0220,-0.5538,1.15
149.7260,-1.5021,0.1123,-0.8314,1.72
149.8260,-0.9603,0.0095,0.2263,0.99
149.9270,-0.9195,0.0488,-0.4788,1.04
150.0280,-0.6590,0.1021,-0.0029,0.67
150.1290,-0.9359,0.0964,-0.4241,1.03
150.2290,-1.2282,0.4883,-0.3958,1.38
150.3290,-1.0702,0.0588,-0.1875,1.09
150.4290,-1.1390,-0.0208,-0.0857,1.14
150.5290,-0.6224,-0.2197,-0.1799,0.68
150.6300,-0.6712,-0.1587,-0.2073,0.72
150.7300,-1.1268,0.0413,-0.5897,1.27
150.8300,-1.2904,0.0017,-0.5787,1.41
150.9300,-1.0795,-0.3355,0.1663,1.14
151.0300,-0.8221,0.0303,-0.2796,0.87
151.1310,-0.6780,0.0742,0.0002,0.68
151.2310,-1.0311,0.0784,-0.4532,1.13
151.3310,-1.2535,0.2825,-0.6265,1.43
151.4310,-0.9395,-0.0261,-0.0161,0.94
151.5320,-1.1144,0.1148,-0.4859,1.22
151.6320,-0.6358,-0.0991,-0.1438,0.66
151.7320,-0.6627,-0.1568,-0.2151,0.71
151.8320,-1.1315,-0.1340,-0.5562,1.27
151.9320,-1.3065,-0.3020,-0.4087,1.40
152.0330,-1.0624,-0.6256,0.0754,1.24
152.1330,-0.7520,0.0171,-0.2398,0.79
152.2330,-0.7337,0.0649,-0.0886,0.74
152.3330,-1.0484,0.1040,-0.4583,1.15
152.4330,-1.2567,0.2083,-0.5599,1.39
152.5330,-0.9432,-0.2556,-0.0708,0.98
152.6340,-1.0572,0.2193,-0.3553,1.14
152.7340,-0.6536,-0.1057,-0.2000,0.69
152.8340,-0.7428,-0.0762,-0.2508,0.79
152.9350,-1.1737,-0.2156,-0.5757,1.32
153.0350,-1.2264,-0.3943,-0.2215,1.31
153.1350,-1.1732,-0.6065,0.0251,1.32
153.2350,-0.6749,0.0691,-0.2044,0.71
153.3350,-0.7218,0.0513,-0.0628,0.73
153.4350,-1.0797,0.1365,-0.5152,1.20
153.5350,-1.2626,0.1470,-0.6617,1.43
153.6360,-0.9857,-0.4524,-0.1138,1.09
153.7360,-0.9388,0.1284,-0.3599,1.01
153.8360,-0.7200,-0.0044,-0.2823,0.77
153.9370,-0.7232,-0.1150,-0.3055,0.79
154.0370,-1.1793,-0.3089,-0.6119,1.36
154.1370,-1.1027,-0.4971,-0.1907,1.22
154.2370,-1.2802,-0.3648,-0.0115,1.33
154.3370,-0.6492,0.1297,-0.1936,0.69
154.4380,-0.7271,-0.0002,-0.1768,0.75
154.5380,-1.0907,0.0928,-0.4595,1.19
154.6380,-1.5099,0.1018,-0.4468,1.58
154.7380,-1.1122,-0.4075,0.0344,1.18
154.8390,-0.8497,0.0501,-0.2576,0.89
154.9390,-0.6363,-0.0825,-0.2666,0.69
155.0390,-0.8980,-0.0493,-0.4175,0.99
155.1410,-1.2172,0.1306,-0.7894,1.46
155.2410,-0.9950,-0.0398,0.0982,1.00
155.3410,-1.0191,0.0234,-0.4217,1.10
155.4410,-0.7069,0.0889,-0.0059,0.71
155.5420,-0.9344,0.0899,-0.4517,1.04
155.6420,-1.1708,0.2964,-0.3125,1.25
155.7420,-1.1219,-0.0198,-0.0877,1.13
155.8420,-1.1515,0.0955,-0.0161,1.16
155.9420,-0.6194,-0.1751,-0.1951,0.67
156.0430,-0.5377,-0.1958,-0.2476,0.62
156.1430,-1.1837,0.1021,-0.6048,1.33
156.2430,-1.2980,-0.3409,-0.3809,1.40
156.3430,-1.0484,-0.6002,0.1477,1.22
156.4430,-0.9127,-0.0537,-0.2534,0.95
156.5440,-0.6263,0.0520,-0.0347,0.63
156.6440,-0.9479,0.0562,-0.3953,1.03
156.7440,-1.1217,0.3194,-0.3025,1.20
156.8450,-1.2050,0.1821,-0.1094,1.22
156.9450,-1.2115,-0.0418,-0.2166,1.23
157.0450,-0.6632,-0.1692,-0.1387,0.70
157.1450,-0.6549,-0.1907,-0.2300,0.72
157.2460,-1.0123,0.0322,-0.6006,1.18
157.3460,-1.4945,0.0422,-0.8575,1.72
157.4470,-0.9989,-0.4805,0.2818,1.14
157.5470,-0.8719,0.0825,-0.3680,0.95
157.6480,-0.6456,-0.0173,0.0059,0.65
157.7490,-0.9786,0.0544,-0.4080,1.06
157.8490,-1.2474,0.3997,-0.4898,1.40
157.9490,-0.9359,-0.2302,-0.1287,0.97
158.0500,-1.1009,0.0649,-0.2469,1.13
158.1500,-0.6627,-0.1028,-0.1506,0.69
158.2500,-0.6575,-0.1963,-0.2473,0.73
158.3510,-1.1454,-0.1973,-0.5076,1.27
158.4690,-1.1466,-0.4439,-0.2686,1.26
158.5520,-1.2125,-0.3018,0.1101,1.25
158.6530,-0.6649,0.1294,-0.3352,0.76
158.7530,-0.7166,0.0012,-0.1480,0.73
158.8540,-1.1180,0.0901,-0.3523,1.18
158.9540,-1.2704,0.1633,-0.8184,1.52
159.0540,-0.8717,-0.3025,-0.0117,0.92
159.1540,-1.0643,0.0952,-0.4407,1.16
159.2550,-0.7215,-0.0339,-0.2381,0.76
159.3550,-0.7232,-0.1194,-0.2766,0.78
159.4560,-1.2274,-0.2957,-0.6817,1.43
159.5550,-1.0575,-0.4717,-0.1460,1.17
159.6550,-1.2655,-0.3003,-0.0610,1.30
159.7560,-0.6292,0.1362,-0.1624,0.66
159.8560,-0.7183,-0.0032,-0.1988,0.75
159.9560,-1.2050,0.0864,-0.3836,1.27
160.0560,-1.4137,-0.0117,-0.4468,1.48
160.1560,-0.9161,-0.4004,0.0679,1.00
160.2570,-0.8648,-0.1289,-0.3113,0.93
160.3570,-0.7003,-0.0374,-0.3489,0.78
160.4570,-0.7791,-0.1038,-0.3589,0.86
160.5570,-1.1471,-0.1812,-0.8426,1.43
160.6570,-0.9115,-0.0576,-0.0503,0.91
160.7580,-1.1124,-0.2124,-0.2556,1.16
160.8580,-0.6365,0.1695,-0.0899,0.66
160.9580,-0.8619,0.1091,-0.3633,0.94
161.0580,-1.2064,0.2437,-0.2456,1.26
161.1580,-1.2721,0.0662,-0.1358,1.28
161.2590,-1.1937,0.0481,-0.0984,1.20
161.3590,-0.6446,-0.1492,-0.1306,0.67
