time,x,y,z,TgF
185.3940,-0.8223,-0.1008,0.3011,0.88
185.4960,-1.1105,-0.2498,-0.1377,1.15
185.5970,-0.7508,0.0833,-0.0435,0.76
185.6970,-0.9071,-0.0300,-0.1558,0.92
185.8040,-0.9957,-0.0906,-0.2769,1.04
185.8980,-1.3458,-0.1560,-0.4231,1.42
185.9980,-1.0055,-0.4876,-0.0676,1.12
186.0980,-1.2394,-0.0051,0.0921,1.24
186.1990,-0.6568,-0.2141,-0.2417,0.73
186.2990,-0.6854,-0.1406,-0.1900,0.72
186.4010,-0.9745,0.0606,-0.4688,1.08
186.5040,-1.5126,0.1590,-0.9491,1.79
186.6040,-0.7777,-0.1546,0.5220,0.95
186.7050,-1.1100,-0.3797,-0.3592,1.23
186.8060,-0.6512,0.0107,0.0820,0.66
186.9060,-0.9210,-0.0654,-0.1780,0.94
187.0110,-1.1117,0.0244,-0.1165,1.12
187.1100,-1.3847,-0.1167,-0.3426,1.43
187.2100,-0.7222,-0.5257,0.3286,0.95
187.3100,-1.0763,0.1724,-0.3702,1.15
187.4110,-0.7847,-0.1362,-0.1692,0.81
187.5110,-0.8360,-0.1128,-0.3228,0.90
187.6110,-0.9483,0.0295,-0.3015,1.00
187.7110,-1.2653,-0.2454,-0.8050,1.52
187.8120,-0.8634,-0.0154,0.5130,1.00
187.9130,-0.9901,-0.1856,-0.1223,1.01
188.0120,-0.7049,0.0747,0.0452,0.71
188.1140,-0.9063,-0.0564,-0.2671,0.95
188.2140,-1.1857,0.1726,-0.1316,1.21
188.3150,-1.2584,-0.0444,-0.0544,1.26
188.4170,-1.1517,-0.3240,0.2989,1.23
188.5160,-0.6829,-0.1231,-0.2205,0.73
188.6160,-0.5770,-0.1868,-0.1109,0.62
188.7170,-0.9945,0.0225,-0.3916,1.07
188.8170,-1.5175,-0.2049,-0.8397,1.75
188.9180,-0.8199,-0.0103,0.4446,0.93
189.0180,-1.2111,-0.2608,-0.1590,1.25
189.1180,-0.6727,0.0364,-0.0161,0.67
189.2190,-0.8363,0.0288,-0.0747,0.84
189.3220,-1.0548,-0.1355,-0.3621,1.12
189.4220,-1.5065,0.0083,-0.2461,1.53
189.5220,-0.6404,-0.4629,0.4434,0.91
189.6220,-1.2855,-0.1150,-0.2332,1.31
189.7230,-0.8658,-0.1289,-0.1528,0.89
189.8240,-0.7130,-0.1716,-0.2649,0.78
189.9240,-1.1141,-0.0156,-0.4158,1.19
190.0240,-1.5133,-0.2647,-0.6922,1.69
190.1240,-0.8204,-0.0955,0.2884,0.87
190.2250,-1.1588,-0.0730,-0.2796,1.19
190.3260,-0.7554,0.0098,0.0066,0.76
190.4260,-0.8998,-0.0930,-0.1365,0.91
190.5260,-0.9950,-0.0801,-0.2881,1.04
190.6280,-1.5673,-0.1189,-0.1883,1.58
190.7280,-0.8885,-0.4756,0.4209,1.09
190.8270,-1.0279,0.0371,-0.0566,1.03
190.9270,-0.8372,-0.1519,-0.2017,0.87
191.0280,-0.8280,-0.1423,-0.2442,0.87
191.1280,-1.0233,-0.2285,-0.3076,1.09
191.2290,-1.4499,-0.2451,-0.4302,1.53
191.3310,-1.2042,-0.0408,0.4603,1.29
191.4290,-0.8170,-0.1243,-0.3147,0.88
191.5300,-0.6470,-0.0315,0.0989,0.66
191.6310,-0.9930,-0.0181,-0.3211,1.04
191.7300,-1.1500,0.2422,0.0464,1.18
191.8300,-1.3202,-0.0410,-0.1799,1.33
191.9320,-1.0248,-0.2881,0.1821,1.08
192.0310,-0.7921,-0.0562,-0.2058,0.82
192.1310,-0.7706,-0.2049,-0.1716,0.82
192.2320,-0.8746,-0.1128,-0.3882,0.96
192.3320,-1.2282,-0.3958,-0.6107,1.43
192.4320,-0.9593,-0.4385,-0.2007,1.07
192.5330,-1.0814,-0.3108,0.2100,1.14
192.6340,-0.7774,0.0515,-0.2444,0.82
192.7340,-0.7957,0.0171,0.0813,0.80
192.8340,-1.0255,0.0313,-0.3096,1.07
192.9360,-1.3910,0.3238,-0.0520,1.43
193.0360,-1.0314,-0.4397,-0.0354,1.12
193.1370,-1.0025,-0.1804,0.1111,1.02
193.2370,-0.8099,-0.2222,-0.1731,0.86
193.3390,-0.7166,-0.2237,-0.1699,0.77
193.4390,-0.9122,-0.0247,-0.3450,0.98
193.5410,-1.3063,-0.0418,-0.8350,1.55
193.6410,-0.8097,-0.2559,0.0518,0.85
193.7430,-1.1757,-0.3731,-0.0554,1.23
193.8420,-0.6683,0.1128,0.0222,0.68
193.9420,-0.8934,-0.0606,-0.0681,0.90
194.0430,-1.0191,-0.1091,-0.2967,1.07
194.1440,-1.3895,-0.1907,-0.3704,1.45
194.2460,-0.8587,-0.4493,0.2503,1.00
194.3450,-1.1112,0.3279,-0.3655,1.21
194.4460,-0.7742,-0.1951,-0.0960,0.80
194.5460,-0.7828,-0.0818,-0.2359,0.82
194.6470,-1.0494,-0.2657,-0.2114,1.10
194.7470,-1.3305,-0.3575,-0.3379,1.42
194.8480,-1.0506,-0.1238,0.4712,1.16
194.9470,-0.8629,-0.1184,-0.3379,0.93
195.0480,-0.6507,-0.0125,0.1758,0.67
195.1480,-1.0536,0.0410,-0.3135,1.10
195.2490,-1.1341,0.2747,0.0308,1.17
195.3490,-1.5209,0.1817,-0.0520,1.53
195.4500,-0.9986,-0.3355,0.2385,1.08
195.5500,-0.7774,-0.0513,-0.1673,0.80
195.6510,-0.6759,-0.1614,-0.1025,0.70
195.7510,-0.8932,-0.0532,-0.3887,0.98
195.8540,-1.2990,-0.3438,-0.6351,1.49
195.9540,-0.9237,-0.1682,-0.1145,0.95
196.0540,-1.1058,-0.4012,-0.0244,1.18
196.1540,-0.7020,0.0593,-0.0759,0.71
196.2550,-0.8482,-0.0117,-0.1077,0.86
196.3560,-1.0165,-0.0947,-0.3401,1.08
196.4570,-1.3322,-0.1436,-0.3592,1.39
196.5570,-0.9019,-0.5770,0.1980,1.09
196.6570,-1.1376,0.2114,-0.2024,1.17
196.7570,-0.7266,-0.1751,-0.1343,0.76
196.8580,-0.7816,-0.1384,-0.2559,0.83
196.9580,-1.0902,0.0273,-0.4305,1.17
197.0600,-1.3866,0.1187,-0.8011,1.61
197.1610,-1.1290,0.3218,0.2659,1.20
197.2610,-0.9283,-0.2642,-0.2171,0.99
197.3610,-0.7166,0.0056,0.1255,0.73
197.4660,-0.9950,-0.0181,-0.2781,1.03
197.5660,-1.1593,0.2053,-0.0503,1.18
197.6680,-1.2977,-0.0657,-0.2029,1.32
197.7680,-1.0694,-0.2635,0.2996,1.14
197.8680,-0.6685,-0.1528,-0.2124,0.72
197.9690,-0.6487,-0.1856,-0.1030,0.68
198.0690,-0.9227,-0.1062,-0.4742,1.04
198.1690,-1.2811,-0.2762,-0.6466,1.46
198.2700,-0.8128,-0.1091,-0.1756,0.84
198.3700,-1.1617,-0.3982,0.0071,1.23
198.4700,-0.7164,0.0220,-0.1304,0.73
198.5710,-0.8092,0.0247,-0.0400,0.81
198.6720,-1.0497,-0.0225,-0.3655,1.11
198.7710,-1.2201,-0.0718,-0.3726,1.28
198.8720,-0.9725,-0.2405,0.1306,1.01
198.9720,-1.2975,-0.1052,0.0715,1.30
199.0720,-0.6549,-0.1746,-0.1204,0.69
199.1720,-0.7757,-0.2393,-0.2342,0.84
199.2730,-0.9772,-0.0767,-0.4324,1.07
199.3740,-1.2826,-0.0029,-0.7674,1.49
199.4730,-0.8035,-0.0747,0.1233,0.82
199.5730,-1.1884,-0.4026,-0.1326,1.26
199.6740,-0.6910,0.0335,0.0242,0.69
199.7740,-0.9171,0.0146,-0.1582,0.93
199.8740,-1.0643,-0.1221,-0.2588,1.10
199.9740,-1.4108,-0.2666,-0.3352,1.47
200.0750,-0.8087,-0.5315,0.2769,1.01
200.1770,-1.1888,0.1499,-0.2136,1.22
200.2780,-0.8026,-0.1377,-0.1458,0.83
200.3780,-0.7611,-0.1480,-0.2398,0.81
200.4780,-1.0609,-0.0671,-0.4056,1.14
200.5790,-1.4022,-0.1113,-0.5232,1.50
200.6790,-0.9642,0.2825,0.3247,1.06
200.7790,-0.9100,-0.1333,-0.3755,0.99
200.8790,-0.6541,-0.0190,0.1289,0.67
200.9800,-1.0091,-0.0042,-0.3196,1.06
201.0800,-1.1305,0.2285,-0.0435,1.15
201.1810,-1.4040,0.0757,-0.1465,1.41
201.2820,-1.1153,-0.4131,0.1990,1.21
201.3820,-0.8018,-0.1091,-0.1336,0.82
201.4820,-0.7210,-0.1792,-0.1668,0.76
201.5820,-0.9205,-0.0823,-0.3628,0.99
201.6820,-1.1927,-0.3279,-0.6365,1.39
201.7830,-0.9007,-0.2078,-0.2241,0.95
201.8830,-1.1644,-0.4844,0.0713,1.26
201.9830,-0.7261,0.0730,-0.0933,0.74
202.0840,-0.8573,0.0469,-0.0452,0.86
202.1840,-1.0524,-0.0657,-0.3382,1.11
202.2840,-1.1927,0.0547,-0.3296,1.24
202.3840,-0.9261,-0.1778,0.1023,0.95
202.4840,-1.1791,-0.1111,0.1309,1.19
202.5840,-0.7789,-0.1975,-0.1548,0.82
202.6850,-0.7264,-0.1682,-0.0869,0.75
202.7860,-0.9232,-0.0652,-0.4639,1.04
202.8860,-1.4254,0.1304,-0.7696,1.63
202.9880,-0.8150,-0.1348,0.2444,0.86
203.0880,-1.0887,-0.4021,-0.0750,1.16
203.1880,-0.7000,0.0532,0.0227,0.70
203.2890,-0.9308,-0.0798,-0.1729,0.95
203.3890,-0.9994,-0.0242,-0.1861,1.02
203.4890,-1.4875,-0.2520,-0.3130,1.54
203.5890,-0.8636,-0.4886,0.3787,1.06
203.6900,-1.0460,0.0991,-0.2578,1.08
203.7900,-0.7401,-0.0601,-0.1204,0.75
203.8900,-0.8585,-0.1721,-0.3560,0.95
203.9910,-1.1227,-0.4896,-0.3501,1.27
204.0900,-1.1945,-0.4598,-0.1455,1.29
204.1910,-1.1730,-0.3345,0.2176,1.24
204.2910,-0.8282,0.0855,-0.2683,0.87
204.3920,-0.7423,0.0422,-0.0154,0.74
204.4920,-1.0001,0.0093,-0.3396,1.06
204.5920,-1.2809,0.2210,-0.2222,1.32
204.6920,-1.1075,-0.3504,-0.2676,1.19
204.7930,-1.1908,-0.1174,0.1946,1.21
204.8950,-0.7237,-0.1912,-0.2110,0.78
204.9980,-0.7015,-0.1907,-0.0781,0.73
205.0960,-0.9916,-0.0261,-0.5340,1.13
205.1960,-1.3908,0.0877,-0.8121,1.61
205.2960,-0.8067,-0.1655,0.2696,0.87
205.3960,-1.1488,-0.4925,-0.0950,1.25
205.4960,-0.6551,0.0044,0.0190,0.66
205.5960,-0.9251,-0.0076,-0.1668,0.94
205.6970,-1.0401,-0.1018,-0.2879,1.08
205.7990,-1.3717,-0.2678,-0.3514,1.44
205.9000,-0.8726,-0.5889,0.3245,1.10
206.0010,-1.1090,0.2808,-0.2715,1.18
206.1010,-0.7594,-0.1865,-0.1006,0.79
206.2010,-0.8289,-0.1509,-0.2481,0.88
206.3010,-1.0167,-0.1946,-0.2862,1.07
206.4020,-1.5802,-0.1699,-0.2556,1.61
206.5020,-1.0301,-0.2212,0.4551,1.15
206.6030,-0.7992,-0.1580,-0.3653,0.89
206.7020,-0.7257,0.0383,0.0303,0.73
206.8030,-0.9745,-0.0249,-0.2600,1.01
206.9030,-1.1429,0.2657,0.0276,1.17
207.0040,-1.3512,0.1946,-0.0711,1.37
207.1040,-1.0687,-0.4143,0.1968,1.16
207.2040,-0.8192,-0.0518,-0.1421,0.83
207.3090,-0.7296,-0.1272,-0.1453,0.75
207.4040,-0.8775,-0.1023,-0.3763,0.96
207.5040,-1.1715,-0.3421,-0.5420,1.34
207.6050,-0.9427,-0.3079,-0.1787,1.01
207.7080,-1.1771,-0.5057,0.0107,1.28
207.8050,-0.6390,0.0464,-0.0750,0.65
207.9050,-0.8341,-0.0039,-0.0452,0.84
208.0050,-1.0651,-0.0339,-0.3367,1.12
208.1060,-1.5197,-0.0056,-0.1773,1.53
208.2060,-0.9171,-0.4568,0.2737,1.06
208.3060,-1.0433,-0.0982,-0.0208,1.05
208.4060,-0.7386,-0.1858,-0.1235,0.77
208.5070,-0.7276,-0.2356,-0.1638,0.78
208.6070,-1.0355,0.0264,-0.4136,1.12
208.7070,-1.4240,-0.0772,-0.7374,1.61
208.8070,-0.9239,0.0361,0.4500,1.03
208.9070,-1.0792,-0.2793,-0.1560,1.13
209.0080,-0.7012,0.0391,0.0637,0.71
209.1110,-0.9178,-0.0078,-0.1194,0.93
209.2090,-0.9984,-0.0469,-0.2971,1.04
209.3090,-1.3324,-0.1990,-0.2783,1.38
209.4090,-0.8914,-0.6575,0.4019,1.18
209.5090,-1.0028,0.0711,-0.3577,1.07
209.6100,-0.8470,-0.1160,-0.0530,0.86
209.7100,-0.8233,-0.0671,-0.2862,0.87
209.8110,-1.0777,-0.4673,-0.2332,1.20
209.9110,-1.4108,-0.2962,-0.1638,1.45
210.0110,-0.9625,0.1904,0.3177,1.03
210.1110,-0.9657,-0.1087,-0.3294,1.03
210.2110,-0.6988,0.0383,0.0916,0.71
210.3120,-0.9918,-0.0593,-0.2517,1.02
210.4120,-1.0709,0.1843,-0.0322,1.09
210.5120,-1.5168,0.1016,-0.1851,1.53
210.6120,-0.8607,-0.5335,0.2752,1.05
210.7120,-0.9457,-0.0474,-0.2139,0.97
210.8130,-0.7935,-0.0996,-0.1450,0.81
210.9130,-0.8731,-0.0684,-0.3470,0.94
211.0130,-1.1664,-0.5452,-0.5018,1.38
211.1130,-1.0206,-0.3262,-0.2129,1.09
211.2130,-1.2428,-0.3975,-0.0713,1.31
211.3130,-0.7594,0.0850,-0.0994,0.77
211.4140,-0.8241,0.0413,-0.0786,0.83
211.5140,-0.9808,-0.0208,-0.3763,1.05
211.6140,-1.2694,-0.0989,-0.3946,1.33
211.7140,-0.9842,-0.5074,0.0779,1.11
211.8140,-1.2399,0.0637,-0.1633,1.25
211.9150,-0.7154,-0.2405,-0.1436,0.77
212.0150,-0.7374,-0.1397,-0.2566,0.79
212.1150,-0.9977,0.0017,-0.3999,1.07
212.2160,-1.7258,-0.0684,-0.8282,1.92
212.3180,-1.1747,0.0713,0.3777,1.24
212.4190,-0.9022,-0.0950,-0.3807,0.98
212.5200,-0.7156,0.0117,0.1201,0.73
212.6200,-0.9471,-0.0618,-0.2962,0.99
212.7200,-1.1659,0.2219,-0.0286,1.19
212.8210,-1.4149,0.0977,-0.0466,1.42
212.9260,-1.0821,-0.4541,0.1726,1.19
213.0240,-0.8849,0.0066,-0.0940,0.89
213.1250,-0.6947,-0.1704,-0.1631,0.73
213.2230,-0.8888,-0.1089,-0.2703,0.94
213.3240,-1.2145,-0.2678,-0.5616,1.36
213.4240,-1.2413,-0.4766,-0.0234,1.33
213.5250,-1.1564,-0.2285,0.1748,1.19
213.6250,-0.8263,0.0388,-0.2644,0.87
213.7250,-0.7459,-0.0930,0.0776,0.76
213.8250,-0.9620,0.0569,-0.3687,1.03
213.9250,-1.2562,0.1438,-0.3384,1.31
214.0260,-1.1053,0.0667,0.0010,1.11
214.1280,-1.2286,-0.0874,0.1819,1.25
214.2260,-0.7044,-0.1646,-0.1829,0.75
214.3260,-0.7193,-0.1863,-0.1719,0.76
214.4260,-0.8722,-0.0623,-0.3648,0.95
214.5270,-1.3278,0.1072,-0.9808,1.65
214.6270,-0.8502,-0.2586,0.1126,0.90
214.7270,-1.2308,-0.3963,-0.0689,1.29
214.8270,-0.7159,0.0122,-0.0872,0.72
214.9270,-0.8538,0.0100,-0.0608,0.86
215.0280,-0.9874,-0.0171,-0.3724,1.06
215.1280,-1.2516,-0.1416,-0.4441,1.34
215.2290,-0.8770,-0.4834,0.0259,1.00
215.3380,-1.3204,0.1336,-0.2796,1.36
215.4300,-0.6053,-0.2239,-0.1094,0.65
215.5300,-0.7127,-0.2139,-0.2317,0.78
215.6300,-1.1048,-0.0015,-0.4507,1.19
215.7300,-1.4416,0.0300,-0.7054,1.61
215.8300,-1.0294,0.1697,0.4578,1.14
215.9310,-1.0062,-0.3045,-0.3079,1.10
216.0310,-0.6734,0.0483,0.1008,0.68
216.1330,-0.9593,-0.0388,-0.2547,0.99
216.2330,-1.1183,0.0984,-0.0725,1.12
216.3320,-1.4931,-0.1350,-0.3684,1.54
216.4380,-0.8275,-0.4483,0.1919,0.96
216.5360,-0.9532,0.0544,-0.2495,0.99
216.6370,-0.7113,-0.1492,-0.1531,0.74
216.7390,-0.8687,-0.0806,-0.3572,0.94
216.8390,-1.1749,-0.5098,-0.4505,1.36
216.9540,-1.1613,-0.4446,-0.0515,1.24
217.0380,-1.1725,-0.2237,0.1592,1.20
217.1360,-0.7650,0.0117,-0.2422,0.80
217.2570,-0.8507,-0.0059,-0.1792,0.87
217.3380,-0.9630,-0.0005,-0.3536,1.03
217.4490,-1.2418,0.1297,-0.3440,1.30
217.5380,-0.9855,-0.0996,-0.1138,1.00
217.6430,-1.2929,-0.0049,0.2346,1.31
217.7390,-0.7305,-0.2610,-0.0928,0.78
217.8390,-0.7091,-0.1883,-0.2244,0.77
217.9380,-0.9415,0.1607,-0.4393,1.05
218.0450,-1.3226,0.0732,-0.7835,1.54
218.1380,-0.7681,-0.0359,-0.0149,0.77
218.2380,-1.3058,-0.2530,-0.1326,1.34
218.3420,-0.6783,0.0303,0.0554,0.68
218.4400,-0.9095,-0.0232,-0.1409,0.92
218.5460,-0.9503,-0.0112,-0.3548,1.01
218.6410,-1.3063,0.0591,-0.3531,1.35
218.7410,-1.0221,-0.2371,0.0259,1.05
218.8400,-1.1315,-0.1931,0.0305,1.15
218.9410,-0.7733,-0.2403,-0.0295,0.81
219.0410,-0.7879,-0.2625,-0.2171,0.86
219.1410,-1.0167,0.0750,-0.3836,1.09
219.2410,-1.4359,-0.1148,-0.6654,1.59
219.3420,-0.9154,-0.0166,0.2959,0.96
219.4420,-1.1451,-0.1150,-0.1436,1.16
219.5420,-0.7391,0.0415,0.0540,0.74
219.6410,-0.9234,-0.0027,-0.1184,0.93
219.7420,-1.0023,-0.0354,-0.3257,1.05
219.8420,-1.3908,-0.0823,-0.2801,1.42
219.9430,-0.9735,-0.2559,0.0921,1.01
220.0470,-1.1405,0.0115,0.0598,1.14
220.1450,-0.6793,-0.3369,-0.1204,0.77
220.2480,-0.7454,-0.1445,-0.1692,0.78
220.3490,-0.9613,-0.0425,-0.4576,1.07
220.4480,-1.4237,-0.0183,-0.7835,1.63
220.5480,-0.8231,-0.1651,0.2437,0.87
220.6490,-1.1385,-0.4217,-0.1192,1.22
220.7490,-0.7564,0.0405,-0.0615,0.76
220.8510,-0.8831,-0.0632,-0.1668,0.90
220.9510,-0.9757,-0.0593,-0.3179,1.03
221.0680,-1.3073,-0.0911,-0.4024,1.37
221.1500,-0.9315,-0.4378,0.0676,1.03
221.2500,-1.2421,-0.0574,0.0491,1.24
221.3530,-0.7508,-0.2459,-0.1399,0.80
221.4620,-0.7967,-0.1480,-0.1841,0.83
221.5530,-0.9347,0.0540,-0.4756,1.05
221.6530,-1.4191,0.2085,-0.8570,1.67
221.7540,-0.8946,-0.0754,0.2537,0.93
221.8540,-1.1048,-0.4129,-0.2041,1.20
221.9550,-0.7039,0.0393,-0.0144,0.71
222.0630,-0.9591,0.0164,-0.2547,0.99
222.1690,-1.0834,0.0056,-0.1702,1.10
222.2620,-1.3097,-0.2493,-0.4131,1.40
222.3730,-0.9127,-0.5137,0.3096,1.09
222.4630,-1.0223,0.0974,-0.3413,1.08
222.5630,-0.7357,-0.1853,-0.1179,0.77
222.6670,-0.8263,-0.1204,-0.2759,0.88
222.7650,-1.0821,-0.4297,-0.2696,1.20
222.8620,-1.2123,-0.2918,-0.2459,1.27
222.9630,-1.0563,0.0247,0.2910,1.10
223.0630,-0.9015,-0.0474,-0.4114,0.99
223.1640,-0.7120,-0.0791,0.0930,0.72
223.2640,-0.9544,-0.0173,-0.3631,1.02
223.3640,-1.1127,0.1482,-0.0574,1.12
223.4640,-1.4206,0.0291,-0.2300,1.44
223.5730,-1.0365,-0.3306,0.2241,1.11
223.6630,-0.8665,-0.0227,-0.2920,0.91
223.7670,-0.7056,-0.1814,-0.1426,0.74
223.8640,-0.8936,-0.1226,-0.4085,0.99
223.9650,-1.2023,-0.2713,-0.7091,1.42
224.0650,-1.2557,-0.5130,-0.0325,1.36
224.1660,-1.2155,-0.1514,0.2498,1.25
224.2650,-0.7701,0.0999,-0.2266,0.81
224.3730,-0.7913,-0.0742,0.0469,0.80
224.4820,-1.0550,0.0034,-0.3892,1.12
224.5650,-1.3204,0.1944,-0.2222,1.35
224.6650,-0.9894,-0.0559,-0.0794,0.99
224.7710,-1.1849,-0.2051,0.1790,1.22
224.8650,-0.8253,-0.2061,-0.2266,0.88
224.9860,-0.7049,-0.2522,-0.1380,0.76
225.0860,-1.0462,-0.0515,-0.3931,1.12
225.1820,-1.3832,0.0649,-0.7943,1.60
225.2820,-0.8182,-0.1155,0.2102,0.85
225.3830,-1.1644,-0.4615,-0.0149,1.25
225.4830,-0.7135,0.0562,-0.0798,0.72
225.5830,-0.8455,-0.0352,-0.1133,0.85
225.6830,-1.0441,-0.0584,-0.3372,1.10
225.7820,-1.3920,-0.2058,-0.3841,1.46
225.8840,-0.7979,-0.4236,0.3431,0.97
225.9640,-1.2526,-0.1275,0.1506,1.27
226.0820,-0.8109,-0.2012,-0.1648,0.85
226.1650,-0.6771,-0.1497,-0.1138,0.70
226.2650,-0.9813,-0.1582,-0.4131,1.08
226.3650,-1.4533,-0.1743,-0.7596,1.65
226.4650,-0.9215,0.0669,0.3814,1.00
226.5650,-1.0860,-0.3233,-0.1995,1.15
226.6660,-0.6944,0.0935,-0.0193,0.70
226.7670,-0.9330,-0.0127,-0.2019,0.95
226.8850,-1.0514,-0.1387,-0.1944,1.08
226.9680,-1.3632,-0.0737,-0.4090,1.43
227.0690,-0.9234,-0.4539,0.2141,1.05
227.1690,-1.2272,0.0527,-0.2197,1.25
227.2690,-0.6551,-0.2019,-0.1123,0.69
227.3690,-0.7620,-0.1531,-0.2971,0.83
227.4700,-0.9862,0.0483,-0.3787,1.06
227.5700,-1.3917,0.1687,-0.8304,1.63
227.6700,-0.9015,0.0444,0.3477,0.97
227.7700,-1.0421,-0.3963,-0.2459,1.14
227.8700,-0.6382,0.0503,0.0850,0.65
227.9710,-0.9730,0.0151,-0.3057,1.02
228.0710,-1.1039,0.0313,-0.0918,1.11
228.1710,-1.4894,0.0515,-0.1900,1.50
228.2710,-0.9217,-0.4949,0.2864,1.08
228.3720,-1.0292,0.1885,-0.3648,1.11
228.4720,-0.8763,-0.0352,-0.1123,0.88
228.5720,-0.9102,-0.0679,-0.3255,0.97
228.6720,-1.0755,-0.4634,-0.2908,1.21
228.7730,-1.2885,-0.2051,-0.3372,1.35
228.8730,-1.0831,0.0452,0.4576,1.18
228.9730,-0.8897,-0.0867,-0.4712,1.01
229.0730,-0.6978,-0.0046,0.0693,0.70
229.1740,-1.0123,0.0259,-0.3553,1.07
229.2740,-1.1981,0.2971,0.0139,1.23
229.3740,-1.3593,0.1785,-0.2095,1.39
229.4740,-0.9295,-0.4825,0.2110,1.07
229.5750,-0.9085,-0.0481,-0.2476,0.94
229.6750,-0.8099,-0.0862,-0.1406,0.83
229.7750,-0.8971,-0.0574,-0.4112,0.99
229.8760,-1.1971,-0.4388,-0.5897,1.40
229.9760,-1.0965,-0.5325,-0.1797,1.23
230.0770,-1.0924,-0.2366,0.2219,1.14
230.1770,-0.8223,0.0757,-0.3089,0.88
230.2770,-0.8048,0.0359,-0.0046,0.81
230.3770,-0.9608,-0.0027,-0.3802,1.03
230.4770,-1.2816,0.2830,-0.1658,1.32
230.5780,-1.2091,0.0659,-0.2561,1.24
230.6780,-1.0118,-0.1726,0.1348,1.04
230.7780,-0.8023,-0.1116,-0.1970,0.83
230.8780,-0.7630,-0.1729,-0.1631,0.80
230.9790,-0.8829,-0.0676,-0.3936,0.97
231.0790,-1.2582,-0.3653,-0.5809,1.43
231.1790,-0.9576,-0.5992,-0.0149,1.13
231.2800,-1.1175,-0.3225,0.0322,1.16
231.3800,-0.8009,0.1023,-0.1467,0.82
231.4800,-0.8426,-0.0217,-0.0794,0.85
231.5800,-0.9864,-0.0527,-0.3062,1.03
231.6810,-1.2609,-0.0193,-0.4456,1.34
231.7800,-1.0084,-0.4283,-0.0103,1.10
231.8810,-1.2213,0.0134,0.0747,1.22
231.9810,-0.6553,-0.3428,-0.1077,0.75
232.0810,-0.7703,-0.1304,-0.2356,0.82
232.1820,-0.9945,0.0342,-0.4197,1.08
232.2820,-1.4513,0.2207,-0.9232,1.73
232.3820,-0.9510,0.0960,0.3450,1.02
232.4820,-1.0904,-0.3169,-0.1323,1.14
232.5830,-0.7276,0.0459,0.0798,0.73
232.6830,-0.9847,-0.0085,-0.3035,1.03
232.7830,-1.0980,-0.0295,-0.1318,1.11
232.8830,-1.3773,-0.2456,-0.4048,1.46
232.9850,-0.7984,-0.5001,0.2498,0.97
233.0840,-1.0533,0.0855,-0.2342,1.08
233.1850,-0.8761,-0.1052,-0.2234,0.91
233.2850,-0.8709,-0.1055,-0.3047,0.93
233.3850,-1.0404,-0.3765,-0.2083,1.13
233.4860,-1.3190,-0.3340,-0.2539,1.38
233.5860,-1.0074,0.1353,0.4090,1.10
233.6860,-0.8719,-0.1262,-0.4175,0.97
233.7860,-0.6773,-0.1318,0.1604,0.71
233.8870,-1.0231,-0.0090,-0.3091,1.07
233.9870,-1.1195,0.1311,0.0042,1.13
234.0870,-1.4462,0.0378,-0.2593,1.47
234.1870,-0.8094,-0.3833,0.2669,0.93
234.2880,-0.9991,0.0112,-0.3360,1.05
234.3880,-0.7601,-0.1565,-0.1143,0.78
234.4880,-0.8382,-0.1069,-0.4065,0.94
234.5880,-1.1888,-0.4966,-0.4935,1.38
234.6890,-1.0860,-0.5577,-0.1375,1.23
234.7890,-1.1520,-0.2906,0.2219,1.21
234.8890,-0.7782,0.0774,-0.1924,0.81
234.9900,-0.8473,-0.0364,0.0083,0.85
235.0900,-1.0111,-0.0117,-0.3540,1.07
235.1900,-1.2980,0.2305,-0.2852,1.35
235.2910,-0.9757,-0.1592,0.0059,0.99
235.3910,-1.1041,-0.1043,0.1270,1.12
235.4910,-0.7918,-0.2610,-0.1541,0.85
235.5910,-0.7882,-0.2193,-0.2007,0.84
235.6910,-1.0016,0.0283,-0.4534,1.10
235.7920,-1.3954,0.1841,-0.8109,1.62
235.8920,-0.9149,-0.0696,0.3330,0.98
235.9920,-1.1427,-0.3340,-0.1148,1.20
236.0920,-0.7005,0.1111,0.0022,0.71
236.1920,-0.9557,-0.0029,-0.2146,0.98
236.2930,-1.0482,-0.0681,-0.1792,1.07
236.3920,-1.4071,-0.1658,-0.3609,1.46
236.4930,-0.8245,-0.5909,0.3699,1.08
236.5930,-1.2103,0.1519,-0.2417,1.24
236.6930,-0.7865,-0.1546,-0.1040,0.81
236.7940,-0.8292,-0.2317,-0.2827,0.91
236.8940,-1.0502,-0.0554,-0.2722,1.09
236.9940,-1.3087,0.1702,-0.7769,1.53
237.0940,-0.8863,0.1377,0.3990,0.98
237.1940,-1.1320,-0.3179,-0.2332,1.20
237.2950,-0.7352,0.0083,0.0803,0.74
237.3950,-1.0008,0.0574,-0.2764,1.04
237.4950,-1.0751,-0.0042,-0.1631,1.09
237.5950,-1.4059,-0.2014,-0.3011,1.45
237.6950,-0.7628,-0.6094,0.3724,1.04
237.7950,-1.1163,0.1345,-0.3841,1.19
237.8960,-0.8314,-0.1692,-0.1685,0.86
238.0020,-0.8236,-0.0718,-0.2674,0.87
238.1010,-1.0853,-0.5572,-0.3440,1.27
238.2020,-1.3034,-0.3626,-0.1734,1.36
238.3020,-1.0763,-0.0908,0.4471,1.17
